3000 17233
1871 2931 32
2231 2249 40
499 2974 25
1046 1082 20
1870 2872 14
193 796 25
1966 2871 32
355 1296 27
1140 2964 30
163 2658 35
111 1476 52
2135 2966 31
1319 2172 15
2137 2325 26
1915 2619 30
1349 2582 19
140 1189 10
1522 2375 29
981 2983 15
453 1943 28
314 2274 33
903 1976 29
1467 2593 35
6 2658 35
497 575 36
1414 2648 25
414 455 6
1130 1830 30
381 1590 36
157 1492 24
1300 2520 27
977 1935 40
2037 2192 27
140 1842 16
1491 2656 33
2853 2923 10
2817 2950 22
1259 1824 36
869 1766 7
760 1710 26
434 2055 29
968 2575 33
672 2246 19
951 1409 31
1212 2554 38
1265 2040 3
44 2598 22
1318 1983 8
1384 2904 3
1231 2380 34
1757 2287 27
2125 2466 24
1640 2873 25
911 2335 22
2136 2334 27
846 1435 30
1942 2477 7
42 145 26
2506 2640 15
1314 2407 21
318 1869 9
514 2089 31
1436 2332 19
1891 2489 28
484 1401 19
327 1499 25
427 1305 16
1348 2229 25
1875 2754 30
99 451 24
761 1457 28
1746 2417 35
167 429 22
1813 2634 25
615 1685 37
769 2692 22
2126 2890 32
491 1373 7
521 1563 8
1436 1469 31
355 2223 26
2246 2835 15
467 1239 21
1380 1851 34
518 2819 26
2206 2571 27
2096 2313 36
2250 2379 29
1855 2924 36
1327 2204 27
672 969 17
873 1634 34
1841 2402 16
1731 2368 29
684 2513 34
1159 1836 17
1295 2489 35
562 2887 16
508 913 35
1471 2849 36
1122 1395 17
1643 2641 26
209 875 24
2431 2558 7
438 2951 33
2457 2962 26
297 1450 13
221 1232 20
142 547 24
299 2302 25
792 2646 6
593 1236 14
1318 2282 24
2861 2969 14
1046 1780 24
382 2592 8
387 2181 18
1521 1934 22
2781 2785 21
565 952 35
245 1617 32
2043 2393 28
397 1005 18
1256 1516 29
382 953 28
1410 2437 11
904 2648 11
224 1057 20
1581 2155 21
473 574 16
2199 2572 31
366 1470 22
496 1351 27
520 2436 6
105 665 15
971 1131 13
1176 2124 29
746 1254 26
1268 1295 21
49 2745 26
1589 1765 34
295 956 19
735 2081 26
869 1582 37
101 1204 15
639 2320 35
1488 2023 27
1423 2749 25
1896 1899 25
96 2396 18
912 1434 21
731 1787 25
847 2361 9
887 1706 23
199 2052 6
247 435 32
2573 2916 22
1059 2900 16
972 1158 32
1613 2265 26
2024 2230 13
92 2047 44
1096 2888 20
1026 1954 14
392 1358 16
496 2794 14
1179 1596 28
1588 2469 11
302 948 39
962 2539 29
539 2082 13
234 2604 27
1285 2324 31
1155 1527 27
1546 2971 27
2102 2535 9
1856 1982 41
488 1615 36
477 2322 28
554 1078 28
1697 1805 16
787 1911 19
1169 2623 26
150 2924 40
234 723 19
345 2905 15
1111 2133 15
2102 2212 29
952 1821 31
1422 1755 35
1974 2992 27
2444 2980 27
1562 2701 31
15 304 11
162 533 29
1573 2329 29
839 2751 9
2437 2715 6
1735 2493 45
418 2807 13
817 1134 25
988 1394 29
1625 1755 36
392 2648 27
432 1833 52
333 1244 29
1867 1923 27
893 2129 37
2228 2358 28
476 822 8
746 1744 24
471 1632 33
731 2760 19
695 738 25
372 1243 11
1883 2551 13
313 1537 21
968 1072 37
677 2040 32
925 2649 28
2027 2920 26
1110 1527 36
295 1312 17
2184 2779 34
1272 1652 37
274 2827 27
262 1965 44
1346 2192 26
1235 1499 26
1608 2756 18
1912 2363 37
921 1043 18
2257 2885 34
2694 2954 34
1872 2437 14
184 2193 39
1959 2962 34
148 203 34
422 2131 21
1050 2977 30
508 1420 40
1191 1879 24
1987 2110 17
1081 2141 12
2441 2992 16
166 1660 17
1346 2918 22
134 1236 23
408 2466 36
372 1672 16
296 461 33
1996 2921 10
986 2262 26
1253 2370 33
300 2578 16
1450 1874 13
2281 2424 25
1064 2148 15
1108 2957 29
882 2903 32
1024 1485 22
2074 2832 29
2167 2572 30
2554 2574 18
1515 2439 19
983 992 26
526 1318 29
721 2339 12
1631 1915 27
1822 2630 56
589 2617 39
1194 2280 16
1413 1435 22
1608 2737 18
1763 2800 30
830 1733 22
2426 2784 17
474 1425 34
31 2551 38
340 1918 36
519 2921 19
1111 2842 20
1397 2796 25
1470 2603 15
1811 2460 38
1255 2130 28
1299 2501 15
574 2676 1
523 1411 33
2312 2637 17
585 2506 35
1508 2885 32
2704 2861 15
729 2120 28
2169 2195 13
1008 1361 40
2073 2559 28
520 755 31
553 1075 22
236 333 36
568 2649 23
1522 2939 18
1913 2069 7
176 2644 32
370 2735 27
2656 2717 15
909 1143 28
2511 2722 40
256 1591 32
383 1351 22
1582 1618 30
547 2587 22
1222 1821 24
1651 2551 16
1452 1544 31
96 1641 23
375 759 33
855 2203 31
669 1966 32
889 1640 15
2348 2773 9
1971 2368 26
2000 2286 32
601 1202 27
2165 2257 35
1250 1390 30
2173 2227 27
1150 2663 32
604 1254 10
733 2471 24
356 450 41
713 2672 13
2303 2326 30
949 2208 10
1412 2367 18
2083 2147 23
323 937 35
713 1908 31
1383 1610 24
166 261 8
1962 2126 18
1678 1819 10
1890 2193 37
875 1208 9
741 1059 19
753 1141 8
511 797 20
58 2552 40
121 266 11
1761 2970 29
239 2691 33
47 1462 18
1290 2536 5
755 1852 17
955 2586 16
874 1446 35
189 423 41
1209 1480 22
667 1835 26
83 617 28
218 238 10
1052 1160 40
2015 2336 30
2593 2988 5
2160 2485 27
1689 2259 7
2202 2723 23
91 1664 8
598 1592 22
409 2647 19
505 530 41
196 1471 17
484 2266 13
801 1657 35
807 1092 19
408 2910 15
870 2802 28
887 1081 13
10 1124 22
485 1322 33
1148 2229 25
214 1702 31
1358 2289 6
1728 2878 23
1465 2929 14
345 1094 24
1937 2758 12
753 911 17
309 1557 10
180 1415 25
1240 2685 4
546 2400 37
19 1352 28
203 629 17
9 877 13
1509 2495 18
229 1891 30
1087 2132 14
358 2568 6
1375 2624 9
2232 2625 5
1294 2133 27
768 2778 22
1695 2802 25
458 2970 28
370 1693 26
1407 2494 23
2125 2976 32
1096 2944 34
371 1809 26
2083 2598 29
150 1076 22
2030 2332 14
1278 2305 23
136 1891 31
2033 2117 6
1856 2482 32
2084 2723 34
31 2380 20
101 2668 32
934 2778 29
372 774 19
1646 2714 17
873 1999 28
1811 1954 30
640 2958 34
1102 1639 13
1079 2582 28
684 851 30
570 2786 28
2111 2365 24
1143 2137 23
1316 1389 25
1805 2546 37
164 1006 32
2100 2456 43
1569 2797 19
1526 1683 12
1122 1341 27
1734 2093 14
155 1602 19
918 2815 29
305 1106 38
2180 2261 37
178 942 26
525 1115 11
14 2629 26
1426 2218 21
2612 2877 16
1332 2951 37
212 1314 32
620 1452 30
181 2503 26
2074 2705 30
2112 2873 26
1523 2011 18
328 2185 10
46 2675 10
543 1735 22
735 2265 36
354 2266 19
856 2084 28
1831 2295 21
1037 2131 18
112 227 28
143 1587 29
753 1607 12
2281 2544 24
2410 2925 25
820 2173 32
1199 1930 34
2617 2934 23
101 391 37
624 1970 18
106 2164 12
62 649 38
947 1674 27
1929 2619 31
1608 2564 24
1357 2899 21
820 2846 17
311 2185 10
1705 2811 26
1860 2384 30
530 922 28
1256 2616 24
465 956 21
827 1507 29
1809 2185 5
1139 2944 16
2385 2432 18
767 2697 35
1676 2439 15
923 1798 13
784 2531 36
360 1599 19
2048 2502 14
378 425 25
1311 1734 24
121 526 31
293 2790 25
1179 2060 28
885 1789 10
2248 2254 33
2042 2797 27
955 2080 8
1262 1711 24
1746 2209 18
2114 2999 27
717 2659 23
752 1615 24
337 2597 11
1038 2538 33
2447 2578 29
13 1438 37
22 1908 30
45 2618 14
880 899 15
1215 1933 25
7 491 36
2540 2541 38
40 916 43
599 2222 20
1404 1431 35
278 2072 66
146 1001 27
1363 1564 13
204 287 20
518 2279 24
478 1537 35
386 751 13
1230 2078 18
2117 2540 9
694 2176 35
1107 2960 18
2596 2893 34
2183 2908 20
754 2983 10
2401 2984 22
572 2295 43
1072 2746 52
189 1243 24
1914 2080 16
1668 2207 36
78 751 14
809 1856 14
421 2816 23
393 888 57
326 2756 26
897 1058 21
957 2025 42
1204 2527 32
1390 2742 36
318 1281 13
1479 2817 29
293 2950 27
1972 2187 33
1186 2879 9
1652 2571 17
700 2256 20
1518 2981 21
27 1854 8
124 1370 20
133 1087 35
1126 1722 36
1141 1512 26
1581 2450 9
2352 2506 28
1907 2774 14
1809 2956 16
992 2508 31
2095 2315 17
1084 1458 24
599 2465 20
622 1354 13
57 2404 22
382 586 18
652 1866 28
227 1501 34
1667 2331 20
2103 2149 4
716 2120 24
95 2986 35
1526 2848 17
1709 2016 32
194 2373 18
1628 2592 26
368 1520 28
901 1075 23
658 1247 39
843 2998 22
96 1481 18
426 609 25
562 1610 27
735 1500 20
149 2704 6
167 2731 25
728 1176 31
2542 2732 24
1047 1497 15
918 1442 22
617 728 27
211 326 11
1142 1958 33
1706 2116 13
954 1451 31
222 2625 17
1825 2200 19
725 1864 34
677 844 6
1174 2595 16
607 1292 31
749 1016 40
1320 2826 26
595 2146 23
1303 2257 14
698 1138 20
204 1217 24
174 1269 51
2206 2434 24
241 2482 6
554 706 11
771 1747 22
1337 1831 3
282 1326 28
1684 1894 29
273 1049 22
659 2107 32
1205 1842 30
737 2855 23
1121 2109 32
1177 2101 34
2412 2865 11
2601 2844 5
178 2602 23
335 1956 33
353 1586 6
552 1357 14
528 1688 34
20 2501 24
100 2214 15
1202 2697 31
746 1643 12
1435 1696 28
464 1756 25
1173 1990 30
1273 1710 18
2403 2658 24
688 2971 37
669 1109 11
1020 2689 25
160 494 52
480 2023 32
666 1998 31
323 1154 37
1541 2237 26
501 2164 33
1347 2569 20
1252 1689 18
1106 2798 42
323 1163 42
3 708 8
1236 2350 20
778 2842 25
1373 1811 11
1691 2969 23
300 869 34
1131 1224 36
245 1517 32
719 2912 61
2038 2468 7
163 2567 2
1874 2712 21
1973 2200 26
25 2733 32
1335 2054 37
257 1574 32
503 2010 8
807 2309 14
247 523 26
200 1123 30
27 2270 33
638 2865 12
124 1464 31
717 1891 15
190 948 22
646 2342 21
1205 2495 19
120 2431 27
445 2793 34
1424 2769 30
2576 2916 12
877 2517 14
1001 1374 27
476 2243 20
1033 2294 9
175 1448 12
131 1572 24
1406 2534 18
965 2236 18
1515 1996 14
149 979 12
2411 2672 35
1128 2873 19
147 1226 33
317 1442 30
482 1219 19
1779 2637 15
827 908 35
811 1129 31
794 863 20
34 1142 22
255 706 22
276 1042 33
1113 1919 15
1514 1955 13
2100 2428 36
868 2377 17
1145 2561 26
2359 2564 28
493 704 18
2458 2669 25
1062 1661 33
1495 1611 27
1638 2109 36
597 2791 13
668 786 17
327 2706 29
821 2510 33
983 2931 28
1001 2399 26
1894 2086 17
90 3000 4
1496 1781 34
860 1957 27
1006 2499 23
1071 2993 25
965 2402 27
492 1915 35
1751 1850 31
1483 2274 16
2017 2816 8
856 2378 35
864 2139 32
1153 2039 4
1498 1653 25
1839 1943 17
2304 2793 21
1014 2536 16
105 775 23
423 1116 42
113 1088 8
599 2095 21
1505 2767 28
814 1122 29
425 1509 28
891 1142 31
1122 2252 16
336 1332 24
366 1624 36
1673 2868 21
1395 2828 26
579 977 35
1430 2504 30
620 2271 16
1018 2896 27
2434 2446 24
1246 1486 9
558 1554 21
102 1622 19
1298 2331 34
1896 2826 26
1507 1876 33
323 626 28
599 1171 23
215 1282 28
230 1138 19
1698 2587 34
2737 2821 12
146 1939 15
1178 2758 7
1068 1604 26
958 1090 22
930 1927 3
951 1229 23
1684 2247 11
349 1104 37
535 1267 32
925 1619 13
957 2028 45
380 810 36
1004 1746 34
848 2885 31
852 2889 30
182 1091 43
240 2739 24
1089 2376 15
1909 2403 29
128 2828 29
1454 2292 31
760 1484 23
1158 2445 20
1368 2311 18
243 1565 20
1328 1667 38
1449 2846 6
1703 1781 20
1987 2839 20
1098 2606 26
1733 2010 36
346 2600 34
1043 1093 26
1285 1354 16
1215 2715 8
864 931 22
1345 2111 28
1319 2383 26
455 1812 40
1129 1446 32
195 2414 14
1219 2436 32
2290 2375 13
1710 2891 29
551 1904 43
534 1495 20
90 2463 27
401 1107 38
603 1867 26
1413 2435 30
340 1903 36
1591 2216 25
16 2254 19
1061 2753 24
1157 1811 13
60 1725 15
821 2582 19
331 1147 32
164 1000 15
1609 2581 39
246 2470 19
1594 2622 11
716 2407 28
451 2927 28
234 1247 30
513 1265 31
767 1574 16
312 2215 24
318 1716 9
1226 1723 38
342 1087 9
396 1027 33
1568 2012 8
1837 2717 22
1340 2246 32
2476 2676 10
2470 2511 45
1519 2797 33
663 2039 25
1825 1973 31
2343 2384 32
507 2538 26
1319 2998 19
146 2317 41
1587 2410 24
1310 1505 26
2031 2259 10
1150 2949 24
634 1737 29
2590 2831 22
745 992 16
577 983 26
1780 2294 11
114 2508 34
149 2861 21
384 1357 41
630 1330 27
777 1678 33
2553 2769 18
1077 2126 33
52 2403 21
769 2869 18
1547 2762 43
2335 2916 24
124 2272 17
276 307 30
732 1923 18
1546 2578 19
1913 2996 8
2615 2992 27
2189 2249 33
1177 2866 13
601 1227 35
644 2893 30
21 2611 35
74 996 19
767 1774 23
2065 2066 12
1825 2037 29
370 1047 25
2439 2698 13
1443 2496 18
1890 2956 38
1930 2140 36
149 1949 33
141 2332 17
551 2644 44
1853 2546 18
2043 2105 32
404 2877 20
2019 2937 18
1994 2352 35
1449 2472 33
1577 2657 11
73 1389 10
2027 2530 23
1983 2560 27
587 2069 2
218 2798 25
326 1682 20
2031 2178 34
906 2854 22
359 1845 27
1246 2306 29
94 1466 26
660 994 18
796 1181 32
2449 2944 33
1008 1327 16
688 913 20
86 1411 13
1283 2498 28
2709 2748 16
182 441 27
659 2259 26
1598 1625 10
55 1332 34
793 2874 24
1259 1902 15
1634 2197 34
530 1447 10
523 1426 22
1058 1136 33
1937 2640 35
1020 2060 6
330 2378 14
1035 2057 41
21 2259 10
460 1751 27
766 2014 21
168 991 47
327 2423 25
110 1146 3
1382 2872 18
1440 2164 28
928 2126 28
1032 2483 33
1535 1828 25
1751 1887 32
1462 1777 21
646 2917 24
1167 2424 24
1977 2858 28
937 2203 26
92 476 26
172 1775 33
1278 2261 39
2108 2950 18
998 2359 21
1357 1801 34
2211 2486 28
1202 1574 12
49 322 34
1333 2883 16
954 2808 32
1589 2413 32
1785 2531 6
598 1017 11
1624 2588 6
1418 2639 26
299 374 25
478 1644 29
57 627 27
81 2235 10
2536 2817 21
639 1011 30
438 2018 32
1641 2553 25
681 2921 8
1265 1763 33
1629 2684 32
867 2015 29
950 999 20
595 1360 16
1836 2698 21
806 974 28
1316 2066 23
1757 2147 25
2686 2753 24
1423 2355 33
609 1278 43
1626 1730 9
632 1225 30
30 2597 25
825 2635 37
1967 2385 12
1887 2059 23
183 1269 44
489 669 16
1316 2959 11
831 2073 26
774 2439 17
900 2927 16
1254 1744 5
720 1563 23
739 2323 41
1048 1390 13
2308 2637 12
494 589 45
1899 2757 19
7 403 33
2551 2761 21
1647 1825 15
446 1705 33
1401 1850 24
407 662 15
22 2672 14
533 1311 12
126 1545 34
2211 2284 28
879 1613 30
82 2192 30
283 1386 18
454 1357 43
1196 1647 16
1470 2735 26
1002 2497 30
691 1316 23
290 662 37
350 1040 16
707 985 13
401 707 38
915 1294 31
1616 2806 20
1748 2722 44
508 869 7
363 2639 30
2111 2550 34
238 1106 37
1988 2526 26
1675 1771 12
2438 2943 21
136 229 31
965 2920 34
1308 1752 28
1222 2120 27
163 2403 15
566 2714 7
59 631 31
1199 2568 13
1506 2743 12
1551 2111 32
935 1852 30
2137 2187 29
167 2549 37
239 1854 21
1145 2224 17
558 821 36
610 1304 18
762 876 4
1147 2422 30
257 1024 9
948 2385 20
1008 1786 17
1664 2376 27
677 2800 32
1230 1636 25
1146 2756 30
803 2709 27
279 2312 26
418 786 14
187 2401 32
1729 1962 35
1169 2928 48
1116 2085 15
1931 1985 27
452 1838 8
143 2710 26
173 731 24
2133 2863 7
334 752 24
514 1554 21
2541 2978 21
1874 2667 25
1924 2857 27
602 1356 23
744 1080 32
891 2159 28
362 1036 19
1361 2116 39
1600 2531 27
1727 2095 18
1949 2593 7
1594 2464 15
754 981 20
874 1129 35
1481 2396 12
335 2211 19
13 2004 32
847 1784 6
50 536 26
1587 2781 22
1612 2808 30
237 822 35
493 1589 37
560 2291 42
730 770 16
1527 1574 19
265 1997 16
172 1854 35
511 574 5
881 1996 23
421 2815 15
1064 2818 14
45 789 9
1934 2455 30
37 2328 34
39 878 41
2412 2587 32
471 1746 56
662 2103 24
2334 2494 9
211 634 21
107 1138 22
136 1787 18
901 2990 7
337 757 32
165 2742 20
203 835 21
1122 2337 9
4 22 19
2011 2642 21
1760 2425 30
253 1842 16
1575 2032 37
1480 1828 32
2074 2192 21
1972 2239 36
568 716 16
617 834 24
253 2241 21
779 1551 24
1910 2138 44
1899 2467 3
397 917 17
70 878 33
407 1926 26
428 2243 24
2060 2689 30
1533 1551 27
419 1966 18
877 2494 19
42 1019 18
296 2772 34
6 829 32
88 1428 29
104 2268 22
1103 1826 31
628 2930 28
808 1780 20
62 497 35
1208 2982 36
872 1729 19
686 1537 22
1123 1547 35
1330 2437 11
297 1621 20
1828 2667 23
1887 1977 13
663 2740 32
538 2234 21
1035 2724 24
1030 2414 18
1983 2452 27
2018 2905 9
278 2057 28
507 1260 12
1600 1635 23
2417 2773 45
1091 1202 41
1130 1545 12
832 1062 28
2095 2499 31
1546 2176 43
262 2079 43
1516 2502 20
206 2919 15
598 2304 32
2836 2866 28
209 2570 7
1657 2624 14
1273 2776 20
643 2253 34
1528 2600 21
2078 2622 17
1025 1728 18
2131 2685 19
116 2925 14
1796 2093 38
267 321 16
1396 2112 37
2188 2653 22
1064 2512 41
177 2656 34
1136 2513 21
2014 2108 30
1431 1749 26
1556 2635 29
934 2270 30
1735 2528 30
1783 2523 24
2444 2775 30
1739 2598 30
1803 2401 12
1795 2369 33
2293 2324 19
660 1292 9
885 2490 17
1277 1855 32
237 1865 37
385 1385 9
1042 2545 24
1142 1494 11
1171 2465 21
653 1711 27
815 2258 17
1723 1742 42
963 1434 18
741 1847 10
70 1048 26
1576 2187 18
1257 2902 21
2659 2839 38
502 517 32
1074 2902 14
1551 1802 16
247 309 18
848 2612 6
718 1298 35
381 2479 2
147 1320 20
95 837 38
570 1192 26
85 1093 13
823 1245 24
277 2683 7
980 1562 31
540 1577 27
110 1125 12
711 2547 22
43 180 20
264 494 40
655 762 27
35 1719 45
79 1970 35
931 1365 20
677 2408 18
843 1123 35
537 2636 30
408 1460 17
361 1601 32
1143 1972 26
180 1351 29
2180 2735 27
824 2190 27
2946 2977 46
1608 2022 27
722 1852 33
764 2706 32
970 2916 16
1114 1839 31
2021 2198 23
592 2092 25
1127 2332 36
1414 2848 11
84 1226 20
386 2002 19
582 1437 19
1575 1656 18
1845 1914 17
433 2979 49
1400 1551 8
434 940 38
493 847 18
572 1807 40
58 2500 30
271 1234 21
874 2796 35
117 1331 22
1223 2347 28
385 1757 15
160 2914 19
561 2635 29
68 868 16
2106 2224 11
1008 1537 28
669 2871 8
2320 2333 24
626 1163 16
2085 2398 21
1263 1486 28
1190 2294 14
57 1839 28
405 1295 19
1349 2884 29
2522 2967 21
257 767 21
547 1393 33
763 853 15
237 2644 30
1076 1212 29
244 705 10
2277 2988 22
163 1880 29
17 1868 33
112 814 16
1787 2691 33
1082 2568 29
1016 1124 30
842 2438 25
339 561 35
564 1833 29
1555 2710 23
2378 2792 32
927 1983 33
759 2317 36
1622 1712 15
319 613 25
362 1626 11
879 1844 31
1834 2367 18
222 1119 31
71 684 28
230 1338 28
41 1713 37
607 1663 18
2238 2751 23
464 1379 25
1451 1612 24
213 2994 42
275 1558 35
718 2331 29
2469 2929 21
1408 1952 11
1826 2603 12
423 2635 39
366 2588 40
617 2968 25
2223 2390 38
1680 2313 8
1441 2536 11
1688 2683 32
1274 2125 8
1954 2004 6
1232 1254 12
101 2900 10
274 2051 28
295 1669 25
279 479 6
536 761 24
1530 1713 22
308 1873 32
572 576 19
47 801 34
1677 2381 37
1783 2656 3
1992 2666 15
292 600 15
1032 2316 34
1548 2795 34
88 1241 16
1796 1960 19
1722 2718 36
139 443 25
1404 2269 19
743 766 24
1760 1929 26
650 1201 24
2837 2947 22
1085 2989 13
424 1326 29
772 1475 34
1105 1578 36
941 1218 16
1766 2267 43
244 2911 33
48 2784 10
331 1049 34
860 1238 21
234 1638 38
2587 2865 25
27 1787 24
716 1821 27
2336 2506 31
537 2601 11
607 2032 19
2092 2342 17
2438 2861 33
1342 2429 4
2420 2632 28
233 1715 29
1050 2371 48
181 1231 20
250 1349 29
973 1571 15
1046 2177 12
1865 2644 8
665 1896 12
460 1166 23
480 2580 7
289 930 23
1015 1987 17
1116 1790 27
331 961 42
1379 2096 14
233 2134 30
140 1968 25
1072 2041 23
2176 2463 16
368 2672 17
300 913 13
791 1969 21
1276 2731 7
220 1506 28
314 1234 16
715 2822 18
241 1982 19
280 628 28
350 467 33
744 2241 24
2278 2383 26
488 861 24
1206 2840 14
1651 2645 18
386 1717 10
152 1411 31
1829 2681 37
1951 2361 32
2134 2720 33
356 2913 17
216 1791 24
419 2112 19
953 2376 10
312 1425 4
675 939 3
189 1905 24
1081 1542 9
502 2465 28
1254 2272 16
1873 2766 24
1099 2109 9
1974 2927 8
363 2432 23
59 2803 16
1170 2459 25
51 2892 11
1552 2432 20
5 1252 14
2295 2896 35
2303 2857 33
797 2610 29
438 1509 23
1039 2516 20
1091 1227 45
1395 2169 20
1444 2703 30
1370 1744 26
1171 1730 31
1189 2495 16
1807 2512 7
1638 2648 21
75 1256 42
1198 1686 8
283 2143 37
2023 2580 37
254 907 15
