2000 11516
32 1911 40
289 378 27
824 1056 28
606 1797 19
1033 1245 42
564 1523 50
153 1219 45
1343 1849 11
1764 1790 25
213 537 44
680 1519 30
253 1235 31
1499 1917 13
777 1153 34
803 1933 44
639 1713 41
731 966 35
134 144 25
1672 1768 51
1452 1778 35
272 312 26
1477 1703 32
1579 1664 39
1739 1790 12
117 1687 38
859 1582 7
626 1529 10
148 877 40
861 996 25
943 1756 38
444 1716 14
889 1413 38
32 1598 51
1700 1964 38
773 1873 45
1108 1344 36
1378 1649 23
575 1915 36
326 1467 25
216 535 33
513 1712 33
97 1993 29
105 760 47
77 682 19
110 659 17
29 478 32
804 1739 37
286 1682 39
853 1348 26
735 1496 33
378 590 35
1439 1599 34
1676 1841 39
1659 1945 39
171 597 18
338 1082 30
846 1002 16
1303 1997 34
306 1152 26
694 1130 34
1002 1621 34
1353 1644 16
64 303 51
417 1182 9
823 885 24
236 797 47
1374 1616 16
920 1199 16
989 1295 37
567 819 69
43 442 40
656 1409 6
219 961 34
489 1922 35
484 995 37
602 1728 38
12 109 27
291 722 32
391 1373 28
392 1304 9
207 712 22
888 1883 33
238 300 29
709 1867 23
953 1230 25
1768 1825 36
318 1500 30
455 1357 21
1385 1415 40
484 853 38
378 1643 25
590 683 55
1107 1952 26
1152 1582 46
247 469 30
94 799 41
700 1412 15
1493 1934 48
1608 1833 30
111 149 16
239 891 29
786 1115 20
30 867 32
520 1663 32
848 1833 35
884 1488 41
805 918 32
222 474 34
27 74 25
253 1886 44
109 210 32
565 1361 44
1460 1945 49
236 1013 35
143 844 38
230 1570 48
577 601 14
204 1961 34
1381 1715 21
1454 1737 23
1230 1993 14
37 1869 13
352 1416 25
336 1210 32
44 590 39
402 1392 34
1253 1350 48
1090 1424 28
531 1708 31
1495 1988 25
1495 1653 35
149 738 18
534 1142 25
814 1733 36
185 649 7
279 928 24
758 1463 26
794 1892 28
323 443 26
495 1712 32
317 1954 44
579 1023 41
1227 1934 25
69 1371 18
559 646 53
68 207 37
155 1926 37
565 1983 40
40 946 39
1184 1734 4
319 366 23
281 1855 34
117 1461 20
491 1855 32
222 492 37
536 727 46
498 1297 16
1310 1945 41
296 1635 34
914 1566 22
1554 1723 19
1690 1745 53
523 1780 38
283 1925 10
28 843 44
1352 1938 27
1481 1597 20
1102 1597 31
1413 1850 35
73 1229 47
1488 1871 46
1393 1714 29
231 1175 30
721 1770 40
135 1819 31
1026 1232 18
1928 1998 46
198 1670 27
307 1812 11
666 1039 12
644 1591 31
651 1194 31
703 920 34
70 1909 47
277 452 16
96 114 42
165 903 27
299 1332 34
369 582 54
215 1779 27
562 1715 12
70 386 13
797 1459 39
373 1191 39
511 721 12
59 432 30
709 1356 45
86 1974 41
86 1671 40
1786 1863 35
105 337 50
1316 1466 41
1478 1987 42
684 1646 33
862 1839 36
649 911 12
1168 1742 10
173 179 43
475 1682 50
993 1260 50
606 754 34
750 1289 17
902 1996 15
126 1767 39
290 1268 32
308 1851 40
658 1937 17
1196 1314 28
205 1195 22
76 1053 37
135 523 16
70 1887 42
724 1320 43
311 844 32
1476 1607 29
396 1666 18
67 1499 16
200 909 20
882 1318 35
1639 1868 39
404 587 38
456 1306 31
378 422 35
42 786 33
1191 1923 56
46 441 20
265 373 45
1867 1933 44
761 1249 53
1491 1693 17
1454 1683 55
521 1238 37
909 1747 34
562 1890 26
1027 1982 24
108 774 25
1610 1902 22
1077 1377 51
1130 1897 44
1193 1693 36
391 737 31
210 1823 30
754 1768 50
255 1788 40
723 1846 18
784 1852 32
508 549 42
173 1573 30
359 1822 28
888 1205 12
865 1426 19
6 785 40
929 1326 12
1055 1708 18
1218 1474 49
233 1692 14
919 1851 51
746 995 29
34 416 22
1021 1131 24
257 526 38
244 681 25
1290 1574 38
1406 1845 21
729 1683 16
365 918 5
346 1973 17
248 1516 2
636 1057 9
1361 1378 29
92 1499 25
779 1773 16
1817 1876 32
336 1294 11
1421 1497 13
244 1449 18
426 1807 18
1310 1782 22
634 820 45
420 1807 33
815 962 20
1418 1645 35
1572 1909 13
634 1637 38
325 751 34
165 1041 44
63 1174 45
758 1272 29
852 854 50
898 983 44
1295 1544 46
1400 1950 31
1459 1943 14
813 1667 44
879 1707 24
935 1504 53
447 1040 29
1511 1623 29
626 1374 32
369 1342 10
499 566 42
582 1655 51
707 1509 49
795 1468 35
363 1801 44
197 1308 33
340 1530 20
1061 1419 34
798 918 37
1305 1545 33
1389 1916 22
923 1088 12
633 1304 23
790 863 24
276 1396 25
1192 1540 49
900 1019 35
920 1213 19
77 820 34
217 1524 39
647 680 26
900 1338 17
753 1082 33
419 1979 34
750 1371 31
208 1726 35
464 1989 46
255 845 18
321 1912 30
107 1424 25
75 1281 44
61 1413 23
582 1342 62
648 1146 31
944 1153 31
1147 1218 44
298 1549 46
1409 1741 35
276 1199 19
1167 1336 37
1252 1938 20
149 190 39
1079 1832 38
1235 1732 23
952 983 47
169 556 10
332 750 30
806 977 31
34 1368 27
668 901 33
1066 1626 19
451 1797 46
309 1195 34
1067 1660 48
98 699 48
770 897 34
341 1420 47
620 1417 49
194 1747 11
700 1277 16
1523 1893 39
1195 1274 31
734 1157 48
1098 1863 35
571 1316 42
595 885 27
13 1537 43
133 187 31
194 1321 24
1114 1591 30
671 1616 16
455 556 16
659 1511 12
243 1019 21
521 1476 15
961 1957 44
1187 1292 38
538 845 40
926 1380 26
223 895 52
583 1314 41
96 147 45
1493 1966 17
490 1618 28
475 1585 51
1090 1947 29
223 450 52
530 1416 24
453 1212 40
193 1050 28
980 996 47
524 956 17
322 847 15
302 429 26
469 1615 25
778 1224 51
464 1465 8
966 1030 29
688 1847 19
1351 1735 32
553 1042 21
1882 1889 35
399 456 29
55 111 42
203 1375 51
580 682 21
192 1905 57
440 694 44
188 198 32
684 1792 34
967 1701 33
297 474 16
603 767 40
369 1655 41
634 1716 23
497 959 41
192 979 13
138 1536 41
362 397 30
218 901 29
1415 1495 24
444 1510 19
466 1970 33
793 1725 29
331 1547 32
936 1564 49
106 1243 8
766 862 21
565 1552 19
846 1944 30
716 1690 39
1164 1270 34
340 1775 38
274 1847 33
339 642 37
530 1893 46
968 1698 4
278 956 32
562 1381 32
1505 1875 37
181 1055 30
276 920 17
703 1933 20
188 322 44
88 676 42
1155 1725 18
1028 1703 28
481 1553 23
257 737 47
889 1850 14
219 1945 45
729 1957 51
1232 1256 14
516 1522 20
853 1629 41
343 1113 37
791 972 40
606 1355 39
554 770 9
864 932 43
1175 1794 4
88 1437 32
241 1052 28
26 963 24
680 1974 36
1045 1360 52
1377 1721 59
722 1906 12
404 1785 33
384 1625 43
131 1947 9
909 1774 33
99 1735 33
353 1449 14
768 828 6
603 1673 37
63 1604 34
77 82 39
210 1866 37
145 839 4
574 1421 41
1762 1910 26
37 1154 20
152 1931 23
556 1598 23
387 1778 30
1564 1988 31
17 1846 17
26 1141 43
1887 1893 30
143 1133 22
38 1061 38
167 941 23
721 1109 41
24 1084 10
841 1793 36
139 1203 32
495 1971 16
393 474 25
129 1271 11
251 295 22
396 1362 14
1483 1894 24
642 917 12
1102 1202 43
274 916 21
1123 1458 31
884 1378 33
466 1229 37
433 587 32
1096 1994 51
83 1123 38
198 1678 15
283 1146 32
145 700 23
1245 1808 36
768 1537 48
921 1589 45
990 1545 49
519 1172 35
138 1234 28
693 1474 40
1245 1307 13
399 880 12
73 1264 30
956 1278 45
288 1165 40
26 1399 28
961 1659 55
514 819 16
258 1345 23
505 923 29
232 1885 38
402 1563 39
680 1008 30
1011 1709 13
1134 1624 34
1319 1476 19
145 468 23
93 1810 5
248 1995 30
1222 1627 26
320 1348 29
211 1803 35
124 623 20
1275 1485 17
486 1450 13
911 1940 25
1163 1341 47
202 1982 16
478 1614 44
106 1583 34
1028 1033 33
598 1197 21
636 1563 32
72 505 24
1163 1290 1
994 1146 21
571 1352 33
1097 1304 28
1347 1865 27
364 1440 28
74 578 5
1368 1658 25
171 212 9
202 1632 24
631 1605 17
120 697 41
627 941 32
596 1914 55
82 568 10
335 742 32
261 1843 42
1121 1848 33
643 972 28
120 1310 12
510 1360 38
1731 1759 29
1142 1880 47
998 1840 6
598 1236 26
1158 1167 59
1023 1228 27
1251 1677 33
429 1501 40
298 421 33
486 1723 40
1582 1853 20
1032 1678 41
527 1781 44
460 843 28
619 1631 28
1355 1542 20
1050 1199 27
118 1926 44
36 1492 27
744 1143 33
293 1845 49
514 1600 18
872 884 34
1012 1629 40
1107 1963 17
870 1224 47
534 1471 53
1374 1617 19
451 754 33
69 287 22
487 568 32
569 1241 15
472 1031 43
677 1002 17
679 1302 41
1669 1900 14
330 1425 26
78 1051 27
731 1683 12
840 1598 17
1064 1383 38
1190 1810 46
804 1628 34
303 665 55
134 282 29
307 1795 35
727 1989 33
764 1663 46
1383 1556 32
561 1339 38
25 261 42
67 540 39
440 1494 30
1480 1846 31
629 1155 42
1912 2000 16
1804 1994 41
1218 1942 48
542 1331 69
87 1494 38
678 1010 23
141 1754 40
9 1575 20
592 1320 17
910 1727 37
649 1313 20
792 1945 29
534 1729 38
184 1673 27
7 177 24
439 1742 24
94 683 31
522 659 25
272 1197 21
126 192 35
116 1201 43
541 1765 41
148 1865 42
167 384 39
910 1974 35
961 1460 32
158 386 41
59 1555 40
508 1814 38
1499 1772 28
13 1649 4
72 556 18
85 117 43
1147 1942 20
284 1208 26
1584 1655 31
576 1169 30
284 1006 40
575 635 35
1694 1833 30
783 1634 42
1492 1526 43
591 1819 10
1349 1542 26
1289 1764 42
715 751 18
528 810 48
1065 1439 13
168 1921 38
1058 1679 29
524 1278 44
376 590 26
275 409 40
1433 1534 16
856 1832 38
371 1938 47
403 1589 54
177 1589 53
235 1076 36
1479 1992 43
463 1906 23
1386 1709 29
1207 1908 31
152 328 27
197 1249 47
1011 1311 22
773 992 32
270 496 27
1127 1249 61
80 1386 13
1210 1718 16
1404 1421 16
1502 1919 32
746 1605 43
246 1253 13
1315 1884 19
545 1937 48
562 690 33
830 1419 27
582 1062 23
1430 1525 43
159 1252 27
205 932 16
227 1381 22
1174 1254 29
1204 1243 3
608 825 50
1137 1182 31
1004 1672 32
129 1052 18
1102 1527 29
1121 1369 33
376 423 47
705 877 42
1113 1571 29
906 1022 23
1197 1998 11
485 861 29
909 1467 24
1441 1979 25
1136 1400 21
505 837 30
1225 1608 18
153 1749 9
999 1491 25
785 1485 23
840 923 28
563 1045 62
1725 1934 32
415 1377 50
344 1761 29
880 1621 15
667 1150 31
325 1760 36
1100 1811 36
1082 1422 11
678 1108 21
161 1637 27
520 779 14
663 1673 23
1503 1678 13
104 105 46
628 1498 42
918 1500 29
184 447 16
1297 1484 10
119 138 34
769 1815 46
517 763 45
36 1776 26
360 1845 9
169 1250 45
1176 1658 15
902 1704 21
250 1967 10
344 1267 29
1166 1666 30
910 1757 22
557 1638 11
582 1003 48
703 1563 38
101 1157 39
1157 1679 46
258 1665 28
345 1332 17
728 1323 29
117 1807 43
87 1033 28
1620 1956 46
1145 1618 48
1072 1690 34
982 1829 33
1796 1832 21
275 1680 40
379 1291 26
415 1640 5
49 679 27
308 656 26
857 1119 50
103 1421 32
121 950 40
1426 1524 21
10 316 27
1340 1530 14
931 998 8
33 1282 24
407 1344 51
353 681 23
893 1847 36
1095 1132 31
992 1033 29
1560 1995 11
440 1512 31
212 1807 9
1411 1477 27
1119 1438 16
588 645 26
412 1877 51
669 1796 17
1237 1363 29
375 1726 26
399 516 7
1420 1927 41
1544 1937 33
1247 1871 15
658 691 51
922 1751 36
295 1881 44
647 1757 37
1120 1719 39
700 1040 26
484 1458 31
1390 1605 42
646 722 56
1284 1538 25
747 1163 57
124 1797 34
285 1336 31
292 543 31
122 481 36
147 1682 22
328 1031 38
554 1663 12
638 1819 26
694 1152 39
15 1074 4
353 1063 37
1082 1706 38
47 1973 24
507 547 52
83 876 42
211 1431 31
500 1503 46
503 1674 37
1167 1794 33
44 423 38
999 1326 17
9 846 36
340 653 46
954 1336 18
612 1346 28
27 453 25
1514 1985 15
1430 1694 42
805 1447 13
550 1762 3
38 1991 31
875 1109 32
1473 1544 10
655 1173 12
84 416 30
125 934 19
595 1309 25
702 1271 50
173 415 32
720 904 28
595 1867 23
268 313 54
122 1059 26
287 1314 17
818 1663 30
552 1335 44
1016 1740 20
1295 1937 23
694 1688 32
1319 1527 30
579 1569 33
195 1575 22
1170 1264 20
86 1519 41
1558 1859 20
168 514 18
290 600 32
299 1070 25
235 1240 27
1143 1602 55
764 1676 15
1567 1607 28
185 1123 15
486 1492 12
1522 1879 29
446 1251 39
1835 1935 5
1446 1583 48
1380 1717 23
1781 1834 33
24 1813 26
417 1451 25
1619 1733 36
567 1533 21
1136 1472 16
870 1696 18
418 1746 27
123 1295 17
258 1180 15
894 1625 16
809 1352 43
979 1353 28
240 774 61
877 1116 18
660 1967 29
985 1515 48
1346 1367 14
1535 1558 43
161 522 45
1681 1883 41
628 1440 35
1190 1248 26
418 1961 36
643 979 33
852 901 19
845 899 44
929 1054 12
1145 1435 33
1506 1695 33
1914 1929 25
837 1685 35
948 1216 44
133 1617 28
517 666 46
1763 1852 56
1780 1975 18
1906 1931 31
720 1051 37
444 816 32
954 1175 32
783 1660 58
268 1951 37
990 1223 26
26 385 7
291 1206 30
1260 1830 55
761 1675 44
96 1120 32
1278 1316 39
106 1962 45
1075 1612 36
1211 1967 44
883 1972 42
1593 1704 28
1091 1594 28
995 1443 24
714 1285 19
1091 1734 8
432 1760 38
502 666 19
555 774 4
1174 1471 44
708 886 52
963 1655 46
508 873 22
958 1746 31
456 1879 18
366 906 26
256 732 22
49 263 19
1077 1191 13
134 925 16
851 1913 8
470 500 8
618 1657 35
66 110 46
612 1523 13
751 1210 31
68 805 43
1249 1999 7
12 1866 45
189 1901 13
1953 1961 32
1161 1739 29
66 585 46
170 1935 41
186 773 16
225 1158 34
594 1605 24
1074 1829 16
1124 1863 30
1258 1430 42
977 1518 29
1385 1653 22
201 1581 26
1249 1675 31
41 1078 10
1020 1470 45
1346 1887 12
1339 1966 30
21 89 33
714 1645 15
354 1210 18
792 960 40
734 1029 43
1220 1951 12
1655 1894 47
841 1488 33
538 1586 40
264 1173 20
624 968 21
1195 1267 23
1227 1470 18
1115 1755 22
423 799 29
815 1182 27
881 1567 35
1505 1990 30
1552 1793 33
949 1545 33
50 403 36
1035 1759 43
349 1271 16
1626 1911 33
425 1227 9
195 790 40
1290 1341 46
794 1078 29
430 1725 15
1403 1823 39
304 940 33
689 1185 40
201 463 17
239 1087 27
1785 1812 15
14 93 51
349 410 37
43 285 7
884 1247 38
186 864 9
208 601 38
867 1316 17
221 940 41
499 1839 26
690 1715 37
899 1257 31
669 935 49
937 1805 19
1054 1326 23
406 1433 22
143 1168 36
1324 1985 13
584 1249 38
374 1684 36
849 1765 44
1377 1864 33
1285 1717 28
1459 1723 28
288 377 41
611 680 26
190 945 23
1272 1875 20
1348 1652 11
339 1365 47
1798 1842 27
852 1929 32
815 1436 41
498 1987 14
1369 1623 15
1574 1935 16
629 1966 33
1645 1730 39
668 1369 21
462 1401 28
333 596 52
228 1766 25
1170 1646 19
213 306 34
407 438 30
221 382 19
178 1448 23
435 548 10
1113 1830 13
204 1673 40
1094 1965 25
335 1300 17
1001 1385 47
49 1562 24
1529 1617 9
1158 1413 38
146 420 36
704 1236 31
309 1163 49
976 1393 33
654 2000 34
1665 1941 28
175 653 53
47 922 16
1436 1451 21
434 1782 35
651 1717 10
1728 1729 21
145 736 16
177 811 30
587 1367 44
830 1571 19
376 1323 40
169 1976 54
116 1133 21
878 1122 36
626 970 26
322 1299 22
1709 1729 30
1122 1708 43
1171 1941 38
90 1446 30
167 1774 43
186 387 46
278 1466 31
550 589 42
273 1524 37
971 1986 36
1247 1552 33
97 1658 19
46 1753 38
119 339 13
684 1970 31
769 1598 37
255 1212 34
149 964 29
550 1188 41
122 1086 52
553 619 30
341 660 16
226 1035 33
882 1943 25
640 1733 37
924 1778 45
662 770 19
1575 1919 28
1044 1702 29
1248 1556 7
1097 1826 22
845 1505 30
594 806 36
473 1500 40
94 423 17
1301 1861 11
553 1348 31
1724 1833 42
752 1253 39
516 1766 21
60 693 46
144 1685 9
604 1771 36
329 1179 20
381 1703 40
2 903 29
921 1412 27
1330 1707 33
413 1647 40
30 521 35
59 1387 29
666 1622 31
14 263 33
898 1511 44
654 1516 31
480 1126 37
456 1014 39
524 1316 17
868 1378 25
1568 1899 16
526 1985 25
444 532 48
638 1436 35
774 834 63
1271 1947 45
1499 1516 25
493 1103 38
638 695 37
14 1190 19
114 1017 9
1071 1101 45
362 605 40
1327 1524 45
9 863 16
1269 1647 25
1082 1319 19
498 1844 31
413 1932 37
917 1169 25
327 749 41
986 1544 36
1305 1444 27
1053 1177 12
1401 1955 14
1530 1775 42
1504 1811 29
1322 1744 36
1418 1901 20
1003 1062 46
1537 1649 40
1804 1958 37
1006 1773 18
689 945 29
1494 1512 15
523 815 33
870 1651 46
1556 1810 26
1683 1957 41
596 901 31
293 1611 9
1272 1505 34
1273 1420 44
751 1519 36
6 916 43
1106 1271 41
1475 1985 22
193 1699 36
162 237 24
1379 1610 44
683 1681 48
47 1806 21
812 1561 33
898 950 47
1543 1785 18
696 859 12
921 1217 43
116 1648 38
431 739 36
1460 1683 42
646 1504 57
18 792 48
1527 1941 33
119 1870 31
18 731 38
1936 1939 18
10 1114 22
707 1515 44
1026 1501 38
160 1566 29
1170 1968 4
94 1125 32
230 360 9
1005 1177 37
1414 1788 20
18 1659 20
613 1352 37
567 1168 20
465 468 20
595 1263 19
183 394 46
632 707 40
1519 1757 27
167 1518 38
173 630 67
364 795 39
520 1841 44
717 942 48
1178 1379 9
421 948 24
357 1394 29
1008 1757 20
130 1900 11
1132 1629 48
1484 1809 38
185 619 13
1592 1598 15
567 1600 64
636 1213 18
431 1932 33
399 1306 3
64 515 10
536 1502 35
551 1217 30
1644 1679 21
721 1895 28
353 1242 24
1559 1944 6
98 1689 28
20 443 26
1538 1981 11
850 1828 24
461 797 38
37 887 43
1102 1567 37
275 1741 24
486 743 34
866 1140 36
209 1577 45
895 898 53
406 1534 34
855 937 47
409 1322 31
1798 1851 36
755 765 22
1048 1124 35
304 1233 43
155 1271 48
1664 1740 45
1615 1842 40
502 1622 39
551 1619 23
855 1823 32
553 911 28
241 614 37
991 1400 25
422 1681 33
862 1423 50
608 1172 43
573 887 18
619 1849 13
373 1077 51
295 1850 25
1441 1912 28
1845 1856 27
1631 1849 29
1069 1521 39
926 1860 25
531 1968 31
265 1391 21
1231 1960 31
1622 1650 41
1011 1386 20
110 1606 47
1477 1620 45
950 1609 32
1182 1984 19
234 1992 30
918 1447 38
1254 1471 37
897 1539 16
339 1169 14
251 833 41
1041 1160 42
1070 1129 13
141 1865 34
107 1090 25
553 1313 21
1193 1685 30
890 1817 31
90 1338 6
154 1664 29
403 752 27
755 1140 33
769 1592 31
581 669 27
127 748 33
335 1292 35
566 971 40
611 1519 37
258 1316 39
580 607 27
1481 1633 46
1169 1234 44
270 842 50
275 1507 48
1593 1981 15
1667 1958 39
633 1206 20
1050 1699 24
141 1154 36
593 1066 31
140 204 39
100 1038 27
548 577 21
629 1576 26
550 1490 43
724 776 43
335 681 39
866 1895 22
228 677 17
226 482 9
568 1151 28
154 174 27
799 1547 20
267 1698 40
1299 1595 53
310 1012 28
111 781 35
109 1823 31
589 1429 34
847 968 12
162 247 30
1793 1818 34
289 1173 12
649 853 26
982 1884 26
16 1717 33
205 796 36
1218 1337 50
1069 1972 45
119 1169 26
872 1552 29
408 1442 31
338 1422 38
35 1072 36
1046 1793 24
1342 1364 32
226 1731 46
939 1950 37
294 1656 37
1472 1479 43
408 1496 38
72 1598 36
1039 1832 23
1085 1316 13
706 1712 24
611 1974 41
1269 1712 37
440 1873 30
373 1391 65
686 946 25
164 930 30
1413 1904 64
1232 1714 25
559 1861 43
505 1384 43
1014 1622 15
876 1541 26
1111 1272 27
5 454 36
196 390 41
1524 1973 12
725 1907 8
896 1568 36
402 1376 17
1139 1827 34
1070 1332 38
177 1457 33
220 772 48
439 1168 22
600 1417 28
719 1322 32
471 931 34
150 1236 17
236 1007 39
1565 1883 37
677 1122 35
1249 1700 39
1249 1438 39
372 1521 40
1422 1607 40
494 1575 10
1107 1455 35
632 1191 23
858 1526 14
1308 1338 16
104 1941 47
405 879 27
507 1135 50
16 460 23
216 1235 23
539 897 35
415 1580 37
330 1272 43
1244 1358 34
981 1690 38
1564 1872 36
1005 1961 29
506 1250 29
742 1971 19
1372 1661 4
568 1979 34
1087 1574 55
132 844 4
244 1242 30
30 1567 36
269 1444 39
577 1794 32
146 1043 44
248 1560 40
863 1594 35
483 1807 49
1687 1759 11
315 407 34
817 1899 10
1470 1576 31
52 1315 29
401 809 40
491 1008 36
969 1059 45
453 578 40
1074 1884 37
319 1025 13
1154 1485 36
1486 1565 30
125 1198 14
320 1065 29
1186 1565 21
397 997 42
651 926 35
209 1290 6
785 1847 16
433 1785 18
186 1896 26
1068 1872 21
366 1022 3
571 1179 43
887 1869 37
416 1215 10
101 1679 8
906 1508 28
517 1270 12
938 1217 13
515 1202 45
1238 1371 24
1084 1484 33
71 485 20
298 1817 45
205 714 26
616 700 12
935 1595 28
1009 1921 32
549 1614 6
237 397 22
194 1719 39
1821 1943 28
806 999 38
605 1409 50
346 1792 41
895 1710 36
482 1731 40
165 1379 17
1661 1695 46
398 1135 50
1924 1937 48
1586 1590 41
1000 1318 45
168 1168 60
1109 1900 35
882 1241 21
533 1436 24
1135 1803 38
343 912 27
903 1401 35
150 1197 34
202 572 39
811 1953 31
446 1928 28
962 1662 18
55 738 25
829 1560 20
432 1265 32
459 506 27
621 1027 28
1065 1581 32
635 1128 28
229 982 25
478 1407 52
1416 1843 30
437 1585 32
1469 1743 49
719 997 35
813 1994 16
1144 1260 18
632 1509 48
1757 1974 33
1093 1771 39
711 1354 30
569 797 20
1566 1779 33
1161 1950 27
853 1458 31
1654 1898 8
206 1326 38
223 1329 3
567 1921 28
1263 1867 32
395 1125 44
477 1798 27
291 646 56
581 856 29
1210 1838 47
230 1287 25
1405 1603 51
1436 1948 37
1308 1964 49
1230 1658 30
609 1404 10
695 1948 19
942 1345 37
1046 1833 30
738 945 34
1805 1940 33
764 1841 27
1027 1949 29
759 1118 24
21 1093 17
218 596 45
128 1321 24
1205 1883 37
581 666 26
39 1021 30
1749 1980 43
409 1744 47
479 1656 12
118 1837 44
368 1149 40
862 1148 17
301 1497 7
328 1100 8
640 1644 37
851 1056 13
545 1924 21
50 204 28
1520 1786 34
115 945 31
198 1863 41
381 1896 46
730 1711 25
63 741 39
391 1206 31
1047 1536 46
687 877 45
974 1086 37
1751 1756 39
128 200 10
409 605 16
232 1548 19
197 1456 36
260 569 35
1279 1846 52
884 1427 26
1225 1579 47
188 497 37
110 1121 32
681 1300 37
794 1844 6
91 1379 34
211 507 24
1624 1818 26
1095 1854 33
1231 1774 19
697 791 25
987 1350 10
139 1890 29
294 317 13
40 300 31
385 963 24
709 771 34
959 1032 37
1290 1935 37
558 832 29
1255 1415 28
705 1617 36
438 743 38
482 1035 29
103 994 39
104 1567 49
1350 1673 40
1499 1834 39
831 1922 24
312 494 36
1311 1709 15
688 785 28
693 1147 25
752 811 18
178 270 44
796 864 23
837 964 24
915 1030 31
953 1993 32
1296 1527 32
114 909 36
