2000 11461
254 1803 39
61 451 41
340 629 31
518 882 17
328 524 27
340 527 20
430 1436 27
37 1495 27
1658 1761 28
331 1463 7
598 1679 42
1002 1931 33
495 551 40
1211 1393 34
115 1782 37
159 1192 23
390 1643 38
637 1718 39
1089 1308 20
1054 1634 25
1552 1610 40
116 796 3
656 1360 72
740 1389 8
637 1797 39
832 1679 35
1154 1388 11
1407 1950 28
1729 1854 14
303 642 29
42 1845 27
985 1386 34
619 1827 59
316 1402 25
386 1195 39
1259 1320 19
1389 1657 38
739 1753 29
876 1710 45
686 1983 39
369 759 50
1673 1954 38
652 745 40
168 212 25
461 1104 13
968 1770 24
308 1257 38
625 1045 49
724 1506 4
44 337 33
1134 1481 36
1570 1687 17
1223 1319 22
401 1957 17
1317 1698 34
482 718 43
1588 1716 45
233 251 19
434 1954 28
1483 1903 29
485 741 24
1389 1520 46
1783 1798 45
1323 1867 17
231 1849 27
405 902 29
1504 1919 35
314 884 20
1647 1651 16
80 1006 30
1024 1126 34
50 1399 34
1057 1069 38
1060 1285 31
904 1686 42
174 1335 40
757 1069 29
683 1752 14
885 896 33
719 1944 46
1140 1846 45
473 1623 20
186 600 40
1528 1722 42
213 808 36
399 566 37
119 613 17
1037 1959 43
101 881 33
226 735 31
1439 1440 15
256 1320 36
149 1751 29
1104 1682 54
36 472 49
259 1108 33
1464 1835 22
709 1368 44
555 1379 42
570 1094 37
858 1266 54
616 1037 53
1078 1376 48
1335 1613 37
189 1106 30
525 1121 28
9 540 17
1295 1422 39
582 925 40
291 1160 40
127 169 36
399 1584 33
91 374 23
961 1202 14
583 1881 28
350 1424 28
468 976 25
938 1612 35
324 343 26
521 1920 16
208 339 47
415 1169 29
60 1456 39
910 1772 33
313 1106 11
464 567 37
590 1612 34
76 1226 31
640 768 8
906 1402 37
1198 1862 41
1255 1413 15
951 1785 35
280 871 64
232 948 33
1125 1775 27
111 1320 23
479 1177 6
137 342 11
987 1256 41
360 1746 39
120 1375 33
1355 1401 44
642 1993 9
524 525 47
575 810 20
172 1318 7
639 1819 36
787 1125 23
873 991 49
962 1528 36
1657 1956 19
225 1237 39
861 1482 39
1391 1545 35
440 1698 32
132 1769 32
1479 1798 10
513 966 41
652 1116 12
214 1720 30
62 1770 11
493 1103 45
403 1451 37
1554 1671 42
1516 1845 12
196 1232 30
488 1353 23
499 580 30
164 731 25
1855 1883 18
502 628 31
643 1193 50
170 706 21
524 548 44
1250 1262 45
341 883 27
847 1270 36
334 1660 19
1938 1954 48
246 1817 39
644 1718 19
1630 1957 31
629 1927 33
820 1481 30
590 1581 37
1029 1765 22
876 1819 30
411 610 6
1303 1356 14
1477 1482 22
563 1118 23
143 536 30
72 1223 47
365 1858 26
1024 1238 11
136 357 12
1005 1154 47
461 1295 67
244 1157 33
1727 1846 36
941 1356 38
148 1693 36
1386 1465 43
365 717 30
146 1979 72
862 1824 25
291 630 42
110 1220 16
1157 1451 2
127 1943 41
1500 1760 35
471 1929 27
125 927 12
675 788 30
1868 1891 48
1301 1404 47
1110 1446 47
557 1572 42
367 1806 51
569 1754 37
5 140 40
511 1938 27
515 1232 35
409 1600 33
730 1262 45
8 1224 28
839 1975 30
349 484 61
296 1454 23
23 520 39
940 1472 57
899 1893 24
283 572 37
77 898 33
87 747 19
603 682 36
1266 1790 18
1027 1094 17
525 1193 10
1214 1980 21
839 1584 37
596 1721 32
169 1417 31
601 647 21
889 937 30
1462 1546 27
692 1954 18
305 1616 44
1009 1405 54
396 1046 31
473 1396 32
652 1772 32
1182 1589 36
315 629 35
1512 1675 12
1052 1274 35
367 628 28
252 890 44
27 737 35
485 1696 19
692 1873 29
838 1818 35
780 1570 15
335 362 38
891 1643 41
262 1430 19
642 1152 24
395 1398 21
1235 1563 37
1404 1999 33
448 620 30
1412 1774 26
1360 1409 36
587 606 21
566 671 38
314 1744 20
784 1126 36
1047 1962 23
726 914 26
1482 1583 44
444 1120 38
53 1811 47
387 508 38
379 511 30
241 1576 24
889 1689 28
238 1647 24
1217 1702 27
1400 1782 20
596 1668 10
692 1731 43
1406 1799 13
64 1775 17
131 201 37
1752 1797 34
327 1360 15
452 1403 36
188 986 33
530 1860 43
704 1309 45
1739 1955 26
869 1532 29
3 815 39
673 1336 11
278 1322 34
284 581 21
908 1165 32
1129 1251 46
318 901 36
1157 1547 35
632 1208 8
1280 1421 18
1484 1854 19
377 463 18
931 1732 54
599 729 28
631 1630 34
1166 1515 46
933 1082 30
957 1293 27
723 1195 34
766 1628 7
788 1365 36
342 360 41
469 1563 35
450 500 16
1379 1758 28
1289 1382 26
1598 1716 42
96 259 18
492 1610 28
838 1995 44
612 1261 22
70 1575 25
151 1098 10
733 1122 11
81 325 20
1680 1970 41
112 1174 34
742 972 30
236 1560 17
22 454 43
1658 1772 31
95 1657 30
141 504 18
106 346 34
61 178 29
353 883 36
81 142 20
102 1378 22
587 685 17
443 1310 40
490 886 26
1845 1998 49
1872 1931 19
1162 1867 11
29 1706 14
853 1376 48
306 1427 33
94 857 37
1097 1877 11
244 893 42
382 1307 35
477 1120 13
819 1531 33
1216 1979 34
172 1894 19
21 1658 20
318 1863 29
879 1637 22
642 1454 41
80 664 13
1938 1949 38
1228 1799 27
390 1228 27
10 1565 20
28 672 39
462 1376 31
191 1891 18
1297 1955 35
803 810 38
1121 1191 12
292 1256 31
103 332 7
288 707 33
1106 1212 31
312 314 44
832 1860 48
1141 1364 21
301 946 34
542 673 29
1039 1323 21
872 1833 45
89 1259 14
668 776 38
1752 1896 15
246 937 34
718 1828 35
1686 1833 51
1263 1580 37
1420 1892 16
1345 1877 22
432 570 40
814 1263 34
1117 1310 35
52 253 54
822 1776 20
800 957 16
288 1084 33
741 1870 34
88 1510 13
381 1643 36
366 1930 37
806 1353 35
159 1643 31
710 1469 4
89 1361 38
1145 1290 26
964 1967 30
705 1968 43
364 875 43
1330 1724 20
1497 1697 26
352 1568 19
919 1238 38
779 1592 64
1301 1352 9
1012 1339 18
516 743 27
595 1827 28
254 734 28
169 1419 24
464 1389 13
29 1473 44
869 1438 22
668 1410 44
208 305 38
429 1135 36
1489 1767 24
7 1136 43
147 1625 36
1315 1484 32
516 538 39
467 600 23
59 460 39
307 1592 39
315 1288 32
299 1132 41
146 1857 25
1222 1645 38
842 1554 42
315 1626 27
52 858 39
1222 1648 43
1375 1519 22
614 1739 6
1189 1582 30
425 1734 23
241 1973 8
231 1605 32
238 1163 30
105 1376 39
1610 1820 38
100 1173 35
360 1442 31
414 1279 17
816 1458 31
285 1280 17
1387 1568 23
175 368 27
1243 1656 50
1525 1602 24
1036 1724 43
1613 1847 51
474 1723 38
1170 1872 37
58 1164 20
1408 1980 29
909 1018 37
552 1750 53
387 1554 30
672 1891 35
1524 1622 6
189 1212 27
491 612 32
415 588 22
901 1636 36
100 638 34
926 1737 30
765 1176 42
1602 1929 25
82 192 31
305 1706 18
528 1711 18
690 1072 33
980 1160 23
39 612 41
153 1535 37
340 1183 18
9 958 20
674 1683 33
233 641 30
178 1879 42
1241 1286 24
1063 1171 39
559 815 10
105 1432 38
10 115 35
795 1475 9
1578 1653 40
269 1687 35
568 644 30
354 1120 31
517 1556 42
1219 1225 19
73 1121 19
870 1392 47
1209 1311 52
118 1283 17
4 501 28
225 1290 25
679 1653 41
31 1740 38
451 1436 25
240 1601 14
877 1323 34
893 1718 41
158 837 30
913 1676 45
1545 1733 33
1654 1890 29
198 341 37
334 1401 26
894 1869 35
943 1001 12
187 1587 14
547 790 35
647 1878 32
110 357 44
435 1099 43
1641 1783 39
1573 1922 44
1455 1671 46
1253 1587 44
129 1999 40
523 732 44
17 684 26
936 1260 14
1685 1909 34
252 1910 22
281 1943 15
388 930 17
408 1592 50
1114 1548 25
543 574 45
604 1755 26
990 1835 27
1502 1625 12
518 701 39
249 1780 36
150 1169 25
758 1022 43
620 660 41
544 1044 48
854 1272 26
1070 1794 23
1917 1998 44
536 906 37
350 527 16
959 1020 34
1066 1760 37
591 1536 17
700 1055 22
809 1519 20
202 702 20
568 1780 31
495 548 41
1471 1803 39
417 1766 21
684 1163 40
718 1244 39
1387 1407 13
1240 1962 40
1469 1890 14
46 1722 39
1054 1469 28
992 1613 39
538 1074 26
109 1529 22
620 1382 39
843 1044 46
706 972 43
1434 1565 38
333 1452 37
918 1598 25
519 982 32
738 1115 47
1392 1480 28
300 1920 18
1401 1935 40
772 1548 26
234 1708 25
1552 1695 46
1805 1902 16
311 1509 24
1474 1777 24
109 962 32
1278 1617 16
386 723 6
506 1127 34
534 1666 10
71 452 13
744 1585 15
135 1324 54
516 1000 4
1023 1802 20
478 1907 37
891 1690 34
1594 1826 64
762 775 5
125 888 35
352 575 40
104 210 31
442 1830 45
1007 1644 17
1160 1830 14
288 1560 30
311 1935 24
392 1097 30
127 281 28
837 868 40
924 1188 38
839 2000 38
961 1700 42
1145 1815 23
366 1992 44
1636 1668 39
60 455 40
1335 1813 34
84 480 39
625 1781 15
1158 1452 43
1410 1792 48
535 1942 39
1452 1544 33
1562 1662 37
998 1536 9
1048 1614 29
47 1398 22
993 1135 57
299 1540 42
251 1298 29
335 1251 30
95 397 32
700 1577 29
213 1284 35
619 1590 27
673 1616 54
836 1582 11
1109 1587 51
246 1725 23
244 1718 47
902 1394 33
322 662 37
726 1090 25
1309 1955 16
910 1431 26
1015 1059 33
751 1374 16
180 617 34
231 1626 38
710 1096 32
735 1304 28
290 1196 23
903 1924 30
1334 1977 7
26 1806 4
738 1507 8
858 1480 53
107 650 28
2 378 43
167 913 20
35 1038 34
687 1519 29
1044 1889 40
1718 1797 19
973 1395 16
695 877 50
755 920 39
37 572 30
417 1552 37
847 923 36
110 136 33
420 1921 43
1572 1627 23
240 276 37
607 750 45
1122 1152 23
144 1071 35
711 1104 38
220 867 39
1027 1625 31
938 1910 28
370 450 35
852 1960 27
289 622 26
193 1302 37
332 895 10
269 1776 24
430 1140 20
2 1224 40
475 1964 20
30 1219 33
429 1470 43
830 1501 13
1108 1836 43
322 1513 41
343 534 11
1374 1556 22
113 1869 36
348 822 59
187 954 35
560 895 34
756 1738 35
667 1539 43
119 876 42
735 1976 30
848 908 31
1379 1678 37
482 863 25
1138 1308 27
75 1077 38
920 1907 15
1346 1593 34
883 995 20
372 797 5
702 943 32
1001 1226 39
741 1586 22
21 1068 35
630 1512 30
784 1855 35
1265 1599 33
135 1468 20
1260 1971 31
472 1676 36
471 1612 27
73 651 30
572 1038 50
728 956 21
111 1016 45
52 369 26
525 990 18
631 801 22
1199 1884 28
871 1889 26
297 1979 36
135 1859 26
437 1091 19
1560 1756 37
1629 1953 42
285 1790 38
470 574 38
607 1499 14
718 1437 31
813 1097 27
146 1120 31
153 1080 9
337 1894 28
1069 1941 20
718 1455 48
1535 1984 26
442 1129 40
1153 1370 21
156 1642 39
1354 1598 37
86 1753 32
584 1964 31
1517 1556 9
68 345 28
1386 1542 37
1586 1987 20
340 606 37
1014 1522 35
88 286 35
777 1010 27
271 330 48
211 1044 38
1300 1509 38
504 833 22
475 1958 29
1365 1575 44
1178 1388 14
1166 1359 32
1142 1635 29
218 613 19
850 1169 38
722 1782 40
1249 1932 44
664 1636 31
912 1902 34
266 1014 25
1121 1193 36
683 722 25
242 1298 27
1291 1509 28
899 1221 38
109 1348 15
1073 1924 34
1683 1768 20
133 402 42
33 71 24
99 334 19
819 949 19
907 1808 33
1570 1636 32
1269 1701 4
1554 1600 19
554 889 37
562 1925 27
1311 1338 39
26 1545 42
105 1471 36
452 1207 20
481 1542 25
824 1824 12
432 710 35
824 1227 22
449 1458 49
1562 1775 33
145 796 41
534 923 34
1174 1496 33
279 1411 39
1056 1423 41
239 1128 38
1525 1614 23
716 1986 26
285 988 19
400 1651 24
989 1334 7
87 717 38
496 731 31
633 1144 11
1229 1265 30
1525 1929 34
914 1494 44
647 1062 38
804 1676 9
649 1395 10
102 207 13
574 757 37
298 366 44
969 1984 7
1457 1790 31
155 1987 36
870 1238 37
423 1353 12
823 1976 5
1255 1366 52
600 995 23
349 672 20
859 931 14
931 1917 36
273 316 25
1139 1238 37
1137 1607 21
1125 1562 31
759 802 43
246 507 10
1274 1681 33
915 1661 43
1866 1915 36
508 818 31
747 1073 30
426 756 23
999 1866 36
1663 1851 43
116 1308 19
460 1437 17
1242 1391 50
824 1895 26
553 1121 36
265 830 31
875 1487 16
95 1389 30
1542 1862 27
53 175 21
363 579 46
376 1838 42
508 1847 28
872 1056 34
327 1422 24
437 976 17
525 1835 31
115 1146 17
780 1483 35
218 1819 25
357 1049 33
592 1573 23
367 1916 39
112 1928 28
820 1442 29
1350 1799 14
727 1773 32
75 1091 28
265 1172 37
1076 1527 38
834 1538 12
1233 1421 29
6 1095 43
447 1251 40
451 1899 17
106 800 32
533 1781 27
21 910 26
794 1608 18
340 350 32
358 1175 31
422 1721 20
860 1452 29
99 1552 35
1455 1921 38
949 1170 37
1178 1273 12
401 782 12
442 447 48
685 1424 10
1631 1772 20
297 727 49
700 1703 47
443 1737 26
1404 1706 42
333 1020 46
754 1478 34
399 1704 34
597 1298 32
204 961 32
614 1414 35
411 568 13
107 1288 36
222 1302 5
726 999 45
843 1808 17
803 1166 23
316 1902 20
279 813 28
196 1551 29
893 1782 41
604 1608 15
1285 1703 38
478 1022 37
24 263 21
85 760 32
796 1745 34
1337 1809 33
1342 1791 38
558 607 28
130 1281 31
145 1942 46
345 1509 26
267 1693 15
219 1321 34
790 1534 33
201 488 32
1636 1779 31
42 1516 32
1025 1720 32
255 1590 20
92 649 22
481 2000 43
9 1253 23
1109 1595 26
1300 1364 35
881 1280 20
396 1012 24
68 1660 60
1292 1922 20
779 1564 46
70 1530 42
316 906 38
458 809 49
487 1263 35
1398 1995 28
147 1278 36
818 1524 36
921 978 14
183 1590 46
1184 1322 64
1349 1592 36
1107 1248 48
1898 1960 26
817 1996 7
1459 1808 30
53 1591 22
1089 1138 31
1627 1667 25
1531 1931 34
1931 1957 37
300 1837 22
1249 1783 6
428 1099 25
711 1422 10
392 1345 13
1485 1666 28
269 1127 22
243 1660 30
979 1041 22
1655 1740 22
766 1962 33
1068 1665 21
1175 1853 36
160 1979 47
80 418 40
267 1984 32
1112 1911 13
344 1976 9
1409 1422 42
789 888 29
1101 1310 38
79 958 21
231 1288 32
153 640 47
959 1940 32
157 1642 27
398 779 65
114 1532 37
196 467 31
641 1298 21
1031 1269 20
849 1204 32
928 1162 15
518 1037 43
1274 1505 34
446 1949 30
218 1103 35
20 239 18
114 1901 25
645 700 13
1432 1640 31
350 1183 25
673 1859 43
568 1179 4
1189 1196 24
1569 1615 14
307 1374 31
245 874 34
601 1361 24
765 1600 40
363 471 33
443 468 32
489 1932 32
623 1640 20
593 668 20
482 498 24
454 1051 17
773 1593 50
568 670 19
297 1991 46
1676 1968 45
981 1076 26
996 1119 52
378 417 45
1182 1262 45
205 1799 32
240 1736 17
440 867 42
325 665 22
77 1510 1
1157 1331 34
1391 1742 29
89 659 14
1010 1363 20
108 1519 38
1176 1933 22
322 1330 30
280 459 71
1056 1885 32
197 1022 34
343 1404 41
378 1344 31
562 802 8
793 838 10
1566 1839 40
1662 1795 34
311 1820 35
257 1940 25
486 1562 43
697 1482 11
538 1989 43
1435 1702 21
1909 1928 33
362 1526 35
393 792 28
564 1608 21
176 857 26
203 971 14
526 1883 43
322 1619 25
3 768 52
589 1315 24
209 1971 26
1490 1537 19
512 1277 29
1801 1879 38
210 485 22
736 1034 7
3 37 18
1494 1697 6
668 1098 67
814 1759 14
74 648 38
463 1340 32
505 955 49
707 1756 38
148 825 43
342 1313 47
641 1852 17
263 311 28
232 1710 24
103 601 38
293 1514 21
159 512 28
781 816 17
1249 1321 41
1250 1833 41
1329 1343 33
1322 1403 38
198 1551 18
677 681 31
463 1511 35
984 1615 25
313 1212 41
154 229 31
78 386 39
1672 1922 14
457 867 35
184 465 6
1258 1930 48
900 1824 22
1815 1960 19
46 717 39
1624 1626 28
157 729 5
1208 1628 27
248 359 42
494 888 17
1617 1815 35
23 104 22
1121 1467 22
186 1297 12
1479 1783 43
527 792 29
1187 1505 16
224 1764 38
1956 1971 33
1979 1991 65
870 897 30
1026 1461 32
275 953 21
394 1978 19
995 1153 8
154 728 21
10 850 42
579 755 43
847 1484 37
202 943 18
276 928 45
563 1177 29
922 1598 10
113 367 39
988 1790 24
65 1087 27
796 1528 10
663 985 29
908 1901 36
394 735 39
880 1902 41
8 1150 17
850 1565 27
980 1924 34
585 1688 38
150 194 38
536 1193 43
224 1794 38
65 1778 29
40 916 34
118 1235 29
40 191 44
786 1434 37
132 597 17
555 1807 11
369 858 35
818 1554 34
1283 1503 20
716 1912 9
370 1916 34
511 1954 30
1342 1588 43
1097 1390 31
458 1673 34
1096 1654 16
180 736 53
817 1971 5
347 580 32
39 1827 45
534 1485 19
36 613 45
662 1513 50
484 1936 50
1283 1894 26
775 1016 15
694 1533 41
1250 1730 23
558 632 45
762 1673 44
1373 1952 46
466 545 54
827 1837 29
297 1221 49
885 1082 14
192 1685 45
817 1260 34
188 617 7
802 1925 31
746 1972 44
988 1421 32
143 1688 34
738 1732 49
543 769 44
111 659 28
197 425 29
401 1903 29
1321 1932 33
886 1656 17
1523 1737 38
1043 1187 24
238 1418 18
1748 1750 34
157 841 33
1577 1710 33
1053 1795 35
1044 1459 42
1314 1368 29
603 1276 29
639 1234 36
340 1836 39
486 987 29
1505 1538 29
27 1158 16
630 903 34
516 1074 23
167 1366 46
177 871 30
202 523 37
44 1046 44
521 978 21
161 1880 16
1225 1721 18
282 984 26
796 1089 16
602 820 45
541 1578 17
1433 1510 37
250 1291 22
1355 1820 21
289 1293 9
778 1809 48
171 521 16
1039 1161 43
618 1460 34
1646 1910 26
861 1945 22
764 1529 19
840 1721 23
502 1281 54
387 1542 24
1294 1585 39
327 416 40
896 1381 21
1085 1941 34
1359 1930 42
7 839 39
229 1981 6
386 863 32
622 1082 29
76 693 32
1209 1889 20
1323 1831 32
768 1013 43
486 778 53
783 1123 42
1181 1311 52
238 1690 22
628 1916 45
888 895 30
830 1062 23
77 302 33
1341 1560 64
609 1076 34
84 255 4
605 1983 16
1188 1922 27
126 1832 38
544 1181 31
559 640 13
630 1073 27
46 1308 27
535 1279 7
125 494 19
1788 1828 35
1366 1413 40
619 911 14
1462 1844 11
417 1610 48
172 984 29
710 843 43
385 439 39
669 1461 29
950 1834 27
150 588 34
940 1773 29
405 1411 5
846 981 20
1549 1662 31
553 1835 37
536 932 44
240 1319 39
1149 1180 7
300 921 26
1504 1677 42
781 844 26
194 415 22
196 1604 29
937 1020 33
1030 1470 43
627 896 25
1079 1823 35
1333 1458 39
290 947 8
1209 1963 39
319 1540 41
1591 1708 28
942 1705 44
580 851 35
848 1780 30
1188 1218 45
625 1834 28
378 1603 43
65 1841 19
1062 1501 21
1118 1177 27
1385 1768 26
872 1423 48
486 1256 17
242 597 24
934 940 19
174 1136 23
737 1158 31
444 1254 5
479 859 42
1038 1747 31
707 1362 44
366 1407 42
153 317 43
413 1445 29
808 863 16
34 1697 32
1123 1275 35
363 890 20
840 1863 51
1608 1897 34
1710 1804 45
121 859 34
354 1773 37
913 1888 39
1487 1809 39
437 1204 30
919 970 40
173 947 16
1150 1603 32
303 1199 21
21 1631 43
489 1249 15
854 1377 29
106 1757 33
1224 1521 42
93 1273 33
563 1253 28
115 150 26
97 1497 35
618 649 36
947 1196 30
134 1551 40
1011 1567 18
1197 1475 27
517 1560 19
655 1393 30
77 1360 33
341 1801 40
254 1033 33
794 1523 29
918 1354 19
64 473 26
268 1951 26
1632 1835 34
1307 1787 18
1050 1123 23
254 1093 20
340 1637 29
1394 1412 10
354 477 22
589 1001 12
326 896 15
112 1024 13
448 754 23
1077 1340 41
497 589 32
206 528 27
605 1893 44
1197 1926 20
325 376 16
519 1965 38
1008 1122 30
78 498 14
1194 1933 35
1190 1646 37
220 838 26
1034 1163 28
55 706 18
743 1074 21
605 838 34
518 1592 38
549 566 38
804 913 43
593 1029 28
691 762 42
675 930 51
577 1974 55
205 1229 26
1109 1469 36
204 1211 9
958 1054 35
467 1370 13
537 548 43
439 1035 32
461 1510 27
100 1791 35
406 1669 46
983 1151 51
137 1342 38
796 1919 16
1075 1894 30
1234 1292 51
660 921 56
1261 1887 15
886 1813 45
429 1220 44
631 901 2
1103 1888 27
1350 1406 19
522 1643 38
633 738 36
640 1080 48
375 1279 24
81 982 17
872 955 39
577 822 48
443 1215 25
641 1769 8
545 973 37
978 1810 28
751 1362 23
207 827 20
204 279 42
307 779 65
124 1431 21
982 1838 31
232 790 43
379 1938 15
1262 1730 41
288 1365 13
1295 1357 68
1426 1853 24
270 1496 35
289 800 36
821 877 52
463 470 30
1210 1400 8
216 297 50
237 1367 26
497 702 19
230 1432 41
1071 1957 34
864 1160 50
139 1152 32
248 1891 6
568 908 27
598 1158 42
1193 1825 36
481 1862 32
407 1722 37
208 1324 48
37 293 43
577 1776 29
486 787 25
669 1425 23
976 1523 11
1116 1907 38
1545 1806 45
1110 1726 28
1235 1318 26
1624 1927 22
307 374 29
1611 1906 12
77 1287 28
1082 1381 39
461 1287 8
56 827 18
383 1941 31
873 1443 45
1605 1624 37
107 1394 31
853 1577 44
24 300 24
877 1867 48
510 1146 21
1178 1856 16
215 1953 13
235 597 29
988 1457 25
308 463 24
907 1311 23
104 741 23
89 1320 17
668 1299 72
1289 1786 34
1886 1980 17
204 1202 43
546 911 20
5 925 21
969 1105 40
1143 1889 48
1506 1538 36
818 1862 31
450 1733 27
312 774 35
256 659 43
556 1991 26
1339 1646 16
143 1191 35
1418 1690 39
871 1044 59
706 1171 46
609 1741 37
409 1186 40
975 1613 14
957 1391 42
616 779 36
631 1006 27
1300 1810 34
358 1734 41
716 1200 34
275 1875 15
267 1078 41
1522 1861 32
595 911 49
5 775 53
993 1080 46
753 1180 35
34 419 5
1053 1694 36
538 1156 16
1089 1990 38
696 1768 25
32 687 28
1154 1557 33
639 790 48
267 1105 36
1328 1893 36
1373 1724 46
741 1987 36
1372 1665 28
370 499 24
271 1426 32
251 634 31
780 1130 33
186 1414 36
454 1083 50
991 1041 39
50 1956 44
1542 1622 23
155 1728 32
1538 1648 27
62 558 23
556 1979 42
456 836 22
299 1382 37
995 1430 21
1011 1874 14
1110 1952 50
187 1625 44
503 1717 59
190 745 47
884 1754 45
1059 1077 19
1849 1927 24
276 381 25
1250 1589 35
635 1044 34
1007 1866 17
177 1889 15
1332 1589 37
1004 1352 7
1460 1793 28
1534 1710 38
320 887 12
310 577 34
874 1816 30
270 562 51
389 1661 35
475 1305 16
604 1091 13
633 1405 19
245 587 34
367 1742 22
1292 1838 45
665 982 22
611 1745 31
691 1007 49
753 1802 44
271 1824 27
903 1206 38
1250 1357 35
708 1595 47
865 1491 24
1117 1829 43
121 1380 29
1477 1945 31
1390 1700 28
11 1767 35
43 970 33
699 959 21
616 1564 49
1424 1698 29
1447 1831 25
431 1066 33
535 1597 12
57 1525 42
626 1027 36
1113 1713 48
432 1595 41
439 1056 38
797 1916 42
971 1184 19
176 829 21
54 1443 8
1383 1741 29
566 839 9
1000 1074 24
423 1607 30
51 1587 28
10 714 40
669 785 41
12 1819 40
17 1163 17
544 1889 12
1030 1220 42
1070 1505 21
815 1533 18
589 1854 22
1480 1876 53
1235 1894 12
1321 1479 25
599 1286 20
1578 1900 44
501 1418 47
196 1611 34
763 1684 29
421 808 33
1143 1181 40
117 1688 45
1630 1903 32
32 1294 11
758 920 25
1900 1908 23
224 1961 30
1593 1853 32
335 1712 42
281 1350 29
650 1411 38
188 1265 30
218 1937 34
794 1897 17
1401 1552 26
732 1885 40
1129 1588 11
965 1631 35
296 1385 26
300 1810 18
110 493 32
212 1547 35
770 1519 21
1707 2000 45
587 960 30
291 1173 33
200 1578 40
801 1006 17
19 37 37
953 1817 35
907 1963 17
613 1819 40
1386 1524 42
1109 1634 22
242 634 29
225 1562 35
482 1244 31
119 1534 33
455 782 3
1454 1972 19
855 1143 33
661 1694 30
1190 1910 15
1564 1633 51
942 1781 17
311 1141 35
1448 1774 12
298 1458 46
657 1719 38
192 1496 45
202 1001 29
217 757 25
1408 1886 15
618 772 24
153 1142 20
1465 1554 22
307 1865 17
142 1233 39
287 368 35
1350 1353 48
515 1611 39
66 134 31
380 1387 23
742 1823 44
90 1562 33
752 1749 21
634 856 31
749 1357 31
607 774 32
1164 1254 17
1355 1610 26
630 1206 8
825 1470 12
449 1258 47
268 1095 43
1368 1767 45
1464 1467 26
78 1664 42
278 304 33
320 1972 20
870 1909 22
441 1178 41
1307 1946 13
646 1789 15
479 668 58
60 998 29
1021 1947 40
1065 1655 36
297 1216 4
564 794 11
212 403 23
780 1687 19
451 1217 16
833 1212 36
1658 1662 20
922 951 43
1026 1800 15
1147 1300 25
245 444 40
1136 1707 21
1384 1603 44
175 305 32
185 472 48
5 239 16
760 872 50
135 1616 43
290 941 32
193 485 37
1 746 27
1438 1934 43
100 441 39
493 1135 47
106 1293 11
344 1677 43
515 1326 17
909 992 45
650 1624 23
1003 1706 47
1676 1961 46
