3000 17240
1205 1955 9
1409 2332 28
1146 2252 24
158 1599 28
1656 2465 27
1859 2760 33
1113 2200 33
2159 2441 33
102 2443 32
48 1267 31
769 1357 35
1190 1352 33
1214 2919 15
1463 2385 46
402 2532 31
555 1865 25
1133 1744 13
551 1597 40
1126 2219 31
765 1608 33
928 2065 42
260 2389 38
2426 2650 28
1879 2381 35
98 2966 24
729 1553 36
237 540 21
733 1578 34
945 1133 15
1145 1660 37
2073 2210 30
1027 1945 19
70 390 22
31 910 23
1740 1787 23
270 645 23
787 1496 6
1282 1376 25
1328 2157 32
1353 1943 39
1317 2668 25
1198 2260 19
1822 2498 32
2543 2890 28
799 1073 8
626 1243 29
240 927 17
489 1545 31
120 2092 20
427 474 33
202 2187 26
791 1655 27
2250 2613 20
38 717 24
1723 2487 20
154 1368 36
994 2252 18
1676 2265 33
1506 2680 31
1226 1913 23
2000 2367 32
2647 2760 29
2750 2937 49
2778 2933 31
699 1064 38
35 1258 33
655 2248 10
935 2402 20
1541 2277 28
60 1641 30
568 666 15
878 2788 20
906 2107 27
2557 2880 15
1930 2027 34
2081 2684 26
297 844 27
335 2643 4
893 1668 29
464 1763 35
38 1383 6
488 3000 55
852 1620 19
313 2790 29
323 1101 33
1152 1738 20
54 521 37
1464 2341 17
2638 2736 15
1796 2078 18
1177 2339 34
106 1055 21
1103 2018 21
497 1565 36
2398 2885 38
54 1750 11
78 1660 23
1104 2670 8
464 1519 25
1674 2072 31
2347 2991 10
1002 1939 19
435 1167 23
541 2575 14
349 1119 20
1242 2867 34
1187 2869 38
2235 2594 41
781 2461 35
865 1516 31
2015 2583 26
2465 2699 25
268 2813 22
901 1988 30
1548 2455 13
102 626 35
1125 1526 32
2023 2722 30
2 2631 16
608 1967 12
1712 2414 35
1921 2954 10
929 1939 21
161 568 9
2059 2410 34
133 2129 21
1228 1442 34
981 2466 9
2618 2860 26
1082 1303 27
486 2881 25
261 1451 38
180 452 33
1445 2674 27
2143 2177 30
1785 2971 32
2736 2970 21
1338 2205 29
549 2611 27
613 1903 22
906 2262 35
1678 2247 30
608 800 27
943 2297 27
2751 2924 32
1508 2083 24
29 908 32
1849 2403 37
2698 2837 19
2543 2949 8
990 1830 27
1908 2067 30
508 1294 35
600 1776 30
1965 2214 35
2167 2955 10
2406 2613 19
285 2262 16
1142 1625 21
1580 2424 15
749 1277 13
1105 2167 10
608 1214 17
2006 2590 21
790 1974 4
1680 2692 37
648 1317 19
227 556 30
2259 2807 40
583 727 24
72 2905 19
847 2382 13
887 1708 14
2354 2544 27
1103 2249 24
476 2694 20
142 1164 8
560 2251 21
2625 2923 24
264 1082 30
969 1764 28
946 1247 12
1231 1335 30
2487 2805 29
42 1849 25
146 687 24
34 2072 20
693 1412 31
47 117 14
1378 2589 27
1682 2337 22
1186 1420 26
2706 2974 41
158 846 35
829 1094 21
135 917 34
2111 2593 37
551 1368 17
1047 2230 40
76 2446 25
710 745 39
1166 1253 33
1113 2449 15
1695 2774 31
247 2739 37
1344 1347 30
15 746 8
466 1490 21
1225 2475 27
1750 2129 38
2675 2724 42
119 2571 30
547 1951 23
1418 2162 26
63 303 5
2347 2479 9
1173 2109 41
461 1461 21
849 957 26
1085 1764 19
562 1109 13
1893 2782 19
1529 2934 26
1666 2724 27
815 1618 25
889 2756 31
471 2808 25
568 2324 37
134 1262 21
443 1952 26
1916 2368 31
603 1995 20
404 1148 24
1906 2276 21
206 2190 38
652 1414 27
256 2358 15
366 2812 36
1571 2341 13
704 1441 26
1117 1520 28
1340 1881 36
1482 2780 12
169 917 27
1385 1476 35
1624 2201 20
2309 2564 28
2506 2967 10
334 2646 21
774 2284 31
705 1232 37
1546 2388 14
172 2520 24
1100 1611 25
1162 2278 20
2150 2669 16
1758 2926 25
225 706 27
1153 1370 30
315 2335 14
2657 2973 21
1612 1638 40
2703 2741 36
1745 2242 24
16 1318 35
2736 2796 15
529 1048 30
251 746 35
1565 1651 18
24 1132 20
1958 2712 49
30 75 30
235 1171 26
687 1997 15
1768 2331 7
500 1710 47
979 1340 30
2373 3000 37
188 1908 35
2713 2980 19
110 1434 24
1631 2650 17
2298 2403 8
1353 1930 34
1528 2893 38
1993 2462 32
1273 2884 28
746 1077 17
1057 1645 26
15 395 33
1604 1888 30
1940 2938 15
83 2930 29
2114 2804 28
91 686 16
160 883 21
177 1746 22
26 2833 30
314 2662 34
708 2067 21
940 2260 31
1039 1250 25
587 2021 23
72 518 27
1696 1833 22
1335 2511 19
815 1731 36
934 2177 11
325 2628 27
691 1232 38
277 2109 52
927 2274 15
1403 1595 6
950 1368 30
277 2428 34
505 1361 9
655 1216 26
895 2485 37
2005 2335 36
1345 2876 43
2638 2905 14
196 2783 29
1846 2584 32
1300 2767 25
2142 2549 35
558 1881 25
922 1049 30
954 2131 17
196 724 15
1416 2623 25
1781 2352 34
293 1453 20
496 861 29
2818 2895 32
420 2360 20
451 771 24
667 2386 17
1065 2395 25
232 496 17
2570 2704 35
604 2216 43
2374 2576 16
2235 2310 31
178 892 3
933 2323 17
2382 2608 18
66 2913 41
1472 2655 16
749 2601 24
989 1334 16
2132 2267 22
2355 2829 20
2809 2895 22
61 454 4
1326 2158 35
1796 2513 1
477 1441 24
296 1155 11
1735 1872 32
808 2486 20
695 2814 17
321 878 22
458 754 26
610 950 37
33 2946 30
430 576 29
1052 2599 25
8 1623 31
1477 2607 34
1252 1393 18
113 329 22
230 1287 30
981 1511 16
252 299 32
755 2033 10
122 2321 26
990 2798 2
1177 2683 20
1073 2835 34
1169 2092 27
1266 2205 29
1532 1581 26
961 1581 23
1906 2400 32
311 2218 22
609 883 20
587 1667 9
1059 1916 18
936 992 19
1681 1741 9
2352 2923 17
132 1366 29
124 2288 25
1175 1847 13
183 832 24
602 2237 23
1367 1544 26
1111 1897 18
1536 2301 27
258 589 12
160 1437 17
1276 1470 35
1383 2387 24
535 833 35
903 2027 47
747 2764 7
57 1183 17
696 1913 6
1558 2913 27
542 771 25
1648 2952 34
727 2340 31
223 1909 7
2552 2897 11
2504 2525 30
2342 2802 9
710 752 40
764 2509 23
2890 2911 37
707 2196 22
195 875 25
1309 1824 24
152 2538 19
1969 2119 23
77 978 30
617 1267 36
1697 2838 38
755 1898 27
1825 2997 27
1711 2637 27
867 2982 41
65 1208 16
186 615 27
974 2070 27
1950 2193 25
2208 2932 20
219 893 21
716 2864 34
1374 2504 10
871 1390 16
1099 1317 27
463 2372 12
376 2724 36
226 446 21
891 2724 34
1191 2419 19
147 344 30
618 2809 29
899 1007 26
1049 1996 9
1641 2769 24
1522 2762 9
2458 2544 28
946 2626 29
640 866 17
364 997 19
1430 1641 27
2512 2628 33
19 1836 35
2622 2882 23
204 1729 21
26 1073 28
288 1085 32
357 1318 28
214 2858 27
1381 1943 23
1679 2856 31
520 2732 17
250 2950 34
367 647 15
404 440 16
129 884 14
2066 2558 23
63 519 8
1928 2348 25
937 2955 18
1015 2991 32
1431 2094 33
1561 2862 16
2142 2629 3
315 862 18
1322 2827 20
365 2306 14
1406 1761 42
2050 2478 27
110 1197 32
684 1225 14
1346 2071 29
2260 2317 9
1510 1710 23
1853 2763 29
2308 2476 24
951 1377 27
167 1328 29
248 2562 18
1560 2359 44
236 2841 8
389 873 40
257 2714 29
663 700 23
1657 2571 25
801 979 27
54 2431 22
123 1716 30
196 2953 11
1415 2942 19
201 1457 11
864 2823 29
149 275 28
1483 2760 28
2095 2681 30
1701 1798 38
358 1676 39
865 1518 13
368 651 23
1222 1267 41
12 1294 28
323 535 29
829 1050 19
2410 2601 31
1568 2768 30
1726 2836 26
765 2564 9
155 1067 47
83 348 16
103 2576 25
108 745 35
205 603 13
818 1853 15
2470 2743 30
154 1531 33
844 2298 35
2196 2671 24
247 1632 13
51 1431 4
1733 2355 32
924 1420 36
874 908 20
887 2047 19
2239 2265 29
753 984 35
77 1277 29
1426 2995 21
179 2410 28
1471 2700 36
1876 2293 31
37 1271 40
780 1719 17
2737 2828 26
1217 1647 21
2150 2956 20
483 1714 39
134 2562 14
1344 2454 15
2539 2896 26
2855 2862 26
889 1180 17
1078 2554 18
1220 2498 30
1369 1739 36
583 1020 34
103 889 4
119 2781 29
818 1959 37
1476 1524 18
712 2292 14
874 995 29
1886 2334 29
75 429 28
967 2798 12
251 1313 29
595 2114 30
348 964 30
2324 2444 34
1086 2725 34
85 1475 36
1017 2049 31
1288 2330 38
437 2016 36
2883 2928 20
78 989 16
2283 2996 19
781 1539 32
811 2211 36
1162 2115 30
843 937 15
1510 2373 33
806 2343 22
2096 2457 15
2797 2976 14
777 2208 18
1935 2574 29
815 2238 43
521 1048 21
2181 2525 27
273 714 1
1381 2448 19
45 2384 34
1187 2555 39
116 1177 18
284 859 16
701 1930 34
394 2393 26
941 2502 30
1180 1364 18
639 2669 19
1274 1760 27
182 2995 22
249 1101 14
2633 2636 7
751 1263 25
758 1444 2
1431 1938 17
1687 2182 15
1513 2449 25
499 1141 18
460 2132 14
1748 2060 29
1020 2600 23
1181 1374 36
481 1791 12
858 2219 40
1341 2479 33
1871 2275 38
298 1789 19
197 689 29
1394 1541 23
2804 2979 25
1995 2548 20
786 2706 25
65 260 13
1760 2538 22
2360 2825 15
879 2596 25
1049 2552 27
2124 2249 33
256 429 17
1602 2220 25
625 1040 28
155 367 12
217 1457 23
897 2215 13
2312 2928 34
738 1225 27
103 618 25
1260 2807 46
885 2068 12
88 2317 13
212 973 36
132 931 35
1342 2600 3
2115 3000 15
1272 1568 18
303 2702 15
2310 2505 24
474 920 9
735 1072 26
1327 2005 30
2602 2822 16
6 979 27
2115 2278 30
211 2311 34
306 1714 77
388 2802 16
940 1198 22
441 1030 16
809 2043 40
517 1605 24
934 2931 29
1516 2063 24
10 1117 19
1399 2324 26
727 1764 34
331 1211 41
1277 2519 6
2497 2988 25
70 2421 46
1561 1750 26
2561 2574 9
526 2473 26
1161 1944 26
641 1617 25
1064 2147 31
670 2486 24
120 1471 38
1291 2715 14
436 1065 42
2134 2674 34
1038 2537 21
665 2234 16
1784 1801 30
146 410 28
1075 2947 14
1060 1272 11
1645 2586 7
87 1741 34
2249 2499 23
75 1457 28
262 288 16
286 2056 25
696 1804 10
1012 2791 25
1909 2548 16
3 1925 38
763 1847 26
962 1902 22
630 1418 43
2078 2513 17
861 2137 38
611 2770 19
2759 2899 24
1625 2199 11
1861 2550 40
1418 1656 22
1144 2720 18
1132 1658 34
219 313 26
766 1616 10
124 2005 34
499 2695 7
706 1785 21
29 2127 44
110 785 22
2294 2482 23
220 1996 22
242 376 20
479 2014 22
2265 2650 20
114 2109 53
1803 2911 20
584 1645 34
159 1535 14
458 1135 28
62 668 38
2005 2288 18
2022 2640 32
2705 2850 10
645 1204 39
2592 2782 7
571 842 25
556 1061 29
1440 2377 26
507 2348 10
660 1575 11
16 890 15
232 2435 23
1227 2305 10
1394 2171 14
1652 2211 8
523 1373 22
2626 2662 39
292 363 43
858 2414 39
2435 2739 10
609 2343 15
717 2918 5
960 1686 9
2094 2525 13
148 441 25
417 890 26
2462 2900 9
1900 2833 23
540 1126 34
88 1192 14
2521 2985 32
658 792 22
1284 1410 25
1078 2073 16
834 977 22
206 2722 36
647 885 27
1573 2676 20
1916 2399 43
812 2616 37
1999 2075 9
2342 2705 36
406 2091 31
822 1749 25
149 2226 5
1358 2482 23
70 560 6
409 621 33
1382 2753 14
129 409 18
507 2651 24
815 2822 15
171 1103 28
166 658 33
500 2368 36
1872 2481 31
1054 1874 22
2422 2921 15
279 1375 17
142 1122 26
548 2187 33
700 1759 19
391 914 16
404 1886 19
579 1419 32
1874 1999 19
1856 2428 51
859 2304 32
426 2118 27
1814 1908 15
51 2983 13
7 100 30
271 959 25
1864 1966 33
25 2400 22
382 2132 23
1630 2813 33
1755 2185 28
661 2168 10
107 265 15
16 2006 24
1802 2742 28
748 2343 4
2423 2553 30
1154 2112 20
462 2470 22
2235 2505 17
802 2622 19
655 1023 24
2001 2633 10
1567 2612 15
251 1392 27
653 984 4
816 1588 7
21 2064 24
1300 1757 30
1478 2217 24
918 1862 16
2709 2883 26
168 2587 31
29 1207 33
1987 2012 8
1189 1203 21
747 1185 14
1980 2010 33
799 2392 27
1418 2465 42
267 1915 20
263 816 20
883 2343 23
2093 2355 21
1607 2345 30
511 1121 38
562 729 36
805 1847 24
36 1460 34
999 2517 5
2136 2209 21
422 2794 29
1138 2725 22
2196 2988 28
1357 2978 34
1153 1305 24
1351 1698 29
261 1311 5
1863 2623 26
2583 2882 18
123 476 42
745 2700 28
1874 2075 27
166 1509 37
98 2348 32
457 2106 22
1513 1835 29
338 543 21
1603 2213 27
575 2756 25
324 2539 34
1810 2741 35
1705 2643 24
44 1424 23
988 2578 18
1009 2384 29
693 2445 27
1114 2727 18
1421 2163 24
1000 2427 32
2211 2656 32
132 1363 30
1611 2779 24
1164 1282 31
1485 1934 28
1593 2292 20
1818 2646 19
1545 1654 7
246 2217 13
934 1193 28
864 1620 17
2643 2932 23
1458 1505 8
2279 2649 15
1219 2526 28
1562 1881 26
564 2263 27
772 1887 29
2430 2598 44
5 2923 21
841 1084 18
1378 1619 25
1414 2377 35
2897 2958 10
937 1059 25
343 2106 14
1144 1788 23
1566 2640 19
1055 2649 11
952 2909 29
472 1126 20
604 2121 37
1933 1963 7
606 1690 16
524 1492 10
344 1145 37
991 2295 13
2198 2520 14
382 1215 17
251 1261 28
619 1591 22
840 1360 13
892 1608 11
1124 1424 34
1833 2888 29
1279 1509 34
536 2811 26
1353 2385 40
702 1705 8
1764 1794 38
983 2131 13
1109 2524 27
671 1296 37
2012 2127 31
381 925 11
68 2168 31
781 2802 35
1675 2492 25
105 2676 14
1235 2631 30
901 1451 27
1032 1927 30
837 2797 23
1282 2583 14
618 2818 10
1047 2943 7
152 1760 7
232 628 30
1776 2465 18
2494 2898 41
1049 2834 37
1173 2428 27
111 1019 33
365 692 13
490 2534 26
514 2028 36
705 2823 31
721 1399 6
145 2955 17
1399 2261 25
56 2181 23
1728 2211 29
1891 2951 37
2294 2483 24
1422 2272 8
1599 2784 26
1799 2673 20
629 1685 31
2870 2940 32
995 2227 25
96 2012 17
1772 2112 23
384 847 5
326 1076 34
1399 1794 37
1856 2542 17
2116 2603 27
2557 2718 23
1104 2860 17
2325 2818 6
1144 2361 19
150 554 32
633 2124 19
607 2261 27
1298 2427 12
305 752 33
92 2334 19
86 939 27
533 1622 32
90 1564 20
1756 2294 31
783 1838 33
1324 2485 37
156 1922 12
582 2569 32
365 1212 25
966 2535 18
473 768 5
127 1175 37
795 1919 26
949 2885 10
1163 1701 14
1418 1468 26
1793 2165 32
1570 2414 40
1628 1927 12
1121 1581 10
1238 2974 33
1095 2174 32
893 2171 23
119 2132 27
505 2694 31
360 861 11
2637 2653 23
301 1356 11
916 1083 23
1358 1538 31
2386 2585 13
2460 2468 29
726 1121 33
361 1141 32
347 2315 24
984 1959 7
233 2571 27
1307 1823 5
884 1432 27
636 2017 11
610 2516 25
120 342 26
293 1292 36
353 1019 29
1731 2496 27
258 737 6
1739 2472 37
2446 2982 9
1222 2928 35
2491 2973 8
142 1174 29
684 1080 29
2399 2685 27
270 2835 27
2204 2976 16
319 2905 20
1473 2005 16
2472 2846 20
873 2281 38
728 2938 26
676 1044 29
1644 1745 21
828 2367 30
1310 2786 30
1526 2770 42
93 457 19
772 831 22
2156 2950 35
583 697 30
11 339 29
1322 1933 38
2490 2886 8
383 2874 32
2443 2646 35
416 2380 35
475 1227 35
669 1393 25
993 2497 26
1238 2996 34
503 725 44
1393 1719 12
513 693 18
1477 1713 14
1675 2670 30
1888 2460 30
1894 2962 38
1981 2382 8
44 316 31
563 1795 21
252 1837 15
369 1331 40
624 1961 24
1082 1550 31
2086 2949 32
135 1816 15
529 1240 15
1381 1449 25
1890 2981 2
882 2832 33
548 1939 23
944 2626 16
1407 2651 24
16 1545 14
951 1370 26
2066 2744 13
787 2077 30
438 2240 26
1179 2074 18
464 2759 32
504 2563 35
1114 2052 29
1159 2876 29
597 1973 37
1409 2559 25
1975 2129 14
186 1702 17
1124 1295 13
328 1183 39
986 2802 36
233 2799 25
811 2656 25
1697 2404 30
1122 1445 44
2314 2686 40
945 1725 26
1244 2679 9
2595 2754 14
632 2136 17
432 1332 14
1169 1339 23
2084 2461 14
147 2174 27
2455 2885 25
1093 2420 26
1835 2953 23
1980 2882 17
2097 2739 7
1272 2272 26
732 848 27
213 896 21
14 2614 28
393 1800 29
1487 2413 41
341 2535 31
1133 1501 17
1454 1755 28
1957 2376 39
149 400 38
1096 1684 23
1844 2745 37
554 2224 9
482 2472 16
1046 1436 16
38 2918 28
740 956 24
1444 1538 23
148 519 26
829 2468 15
914 1982 23
1768 2944 35
651 2429 14
238 1409 20
558 1412 35
1182 1372 40
21 1909 33
1979 2096 20
553 804 19
2182 2979 22
1155 2706 40
1078 2591 23
227 1879 35
249 2434 34
2037 2764 17
385 2809 7
556 2821 33
142 2241 21
310 1667 6
1262 1347 17
802 1980 31
376 1499 37
2364 2997 15
839 2967 12
599 1421 39
1430 2769 31
2756 2877 11
1479 2761 44
138 178 8
221 592 27
1214 2743 22
1 2676 29
849 1718 22
1429 1508 30
33 84 29
2676 2789 42
160 1581 12
465 909 27
1185 1404 30
1781 2625 21
407 641 35
654 1454 22
1725 2551 30
490 1711 31
1013 2929 33
1194 2534 32
309 2640 27
421 2308 35
1347 2401 20
1546 2456 16
1151 1778 22
827 2834 30
341 2409 26
784 1723 28
1216 1505 6
1001 1201 20
838 2836 33
484 1723 19
2348 2966 32
760 2343 9
555 2073 35
266 1665 34
1169 2440 30
94 1212 12
139 917 27
184 225 33
319 2881 15
1230 1903 31
2890 2949 23
88 2165 25
405 1974 35
981 1571 3
486 2905 23
1316 2599 26
1655 2679 29
225 1938 22
504 1035 33
1922 2710 18
109 2937 14
462 920 20
1131 2826 41
63 1713 19
350 988 26
467 2865 38
1023 2718 18
211 339 18
937 938 32
17 2767 25
1803 1920 8
1139 1577 27
18 1102 19
926 982 7
1761 2837 37
757 2517 29
464 747 38
900 1378 21
1798 2537 39
512 1023 26
821 894 15
402 1441 21
83 2001 26
732 2432 16
796 2501 30
323 2156 23
1328 1492 9
589 1114 32
223 912 19
458 1321 22
1564 2755 16
808 2507 28
1314 2054 30
2037 2240 6
616 696 35
2691 2815 26
2102 2325 14
1848 1858 36
194 755 20
487 1028 30
388 525 10
1413 2980 21
162 2919 24
183 746 14
755 2995 10
481 1524 33
365 1427 5
1431 2983 10
2329 2578 20
193 2491 23
289 1112 11
2768 2821 29
1276 1560 22
2299 2707 38
78 1134 38
13 2739 35
106 982 18
1533 1583 45
108 2872 22
1532 2579 16
424 2728 26
1192 2165 19
2118 2553 2
1686 2746 24
838 848 33
1039 2729 18
184 1576 30
1051 2796 26
1362 2994 7
121 1394 2
1356 1578 16
165 2945 14
1449 1956 8
1076 2282 37
613 1267 44
190 439 28
1191 1618 27
200 1517 25
629 1853 33
2603 2696 37
503 1544 17
279 964 21
681 2253 17
1928 2461 23
2164 2827 33
1783 2145 23
466 1585 20
2107 2333 25
154 610 27
747 2780 21
782 1120 19
2003 2639 41
68 2493 30
575 1308 20
113 189 31
273 1597 29
496 2435 30
586 810 23
919 954 26
45 966 27
1028 2593 28
961 1828 27
512 1911 33
113 744 24
1201 1862 38
2664 2942 12
442 1217 32
329 2624 22
284 941 32
597 1481 34
1473 2266 4
2193 2989 32
758 2621 19
896 2454 30
348 807 33
1618 2766 27
164 2667 15
15 2888 24
847 2032 25
1543 2065 28
524 2708 8
2332 2559 21
791 2762 31
413 1116 26
1474 2409 13
1734 2518 20
318 1075 42
185 2785 32
428 1185 24
1670 2310 26
690 2034 30
1331 2421 55
915 949 20
107 177 12
1311 1521 26
1337 2503 22
1430 2867 29
228 1831 44
1195 1323 33
1094 1498 35
1841 2979 29
1968 2217 24
532 1894 39
534 2268 12
413 808 31
1401 1991 27
1449 2027 22
1444 2843 34
1200 1822 35
1053 1257 31
716 2007 15
794 998 30
491 1533 38
768 1497 7
2782 2998 13
142 1737 35
25 1985 11
1814 2725 10
501 2956 33
1118 2485 28
2179 2396 21
815 1873 26
1612 2859 6
431 2823 12
84 927 19
1296 1313 27
188 2296 27
349 2619 19
545 1208 23
1353 1367 33
1318 2590 34
869 1431 8
1654 2917 34
837 845 27
989 1740 39
2292 2518 24
962 1457 13
318 2792 39
1023 1397 26
1747 2960 36
1184 2955 36
1501 2768 10
1467 2662 18
2081 2653 22
2576 2815 24
194 1997 16
541 780 22
25 2730 20
613 1222 4
1867 2008 33
182 2009 35
805 1535 20
826 2330 20
1689 2732 29
395 746 31
97 1297 38
1198 2647 16
924 1776 34
944 1779 40
1700 2247 31
1799 2600 43
1736 1883 24
19 788 17
608 2470 23
45 91 18
2482 2621 30
1107 1232 25
509 958 25
355 413 34
2117 2554 30
1356 2002 23
313 810 4
1801 2605 7
305 2872 33
1455 2926 36
1793 2071 23
258 2113 20
245 1115 28
425 1320 35
542 1813 30
1238 2283 34
1383 1976 17
2020 2520 28
1639 1904 19
816 1926 17
878 2695 23
148 1477 26
1334 1660 5
1412 1950 16
364 1916 25
425 1600 25
1202 1788 24
631 1468 43
98 2461 32
302 2677 35
1029 1655 7
1079 1483 3
323 1053 38
1316 2620 19
88 1547 31
448 469 39
196 210 27
811 2212 35
71 320 19
1980 2583 31
904 1082 29
397 1871 39
1184 1236 39
743 1053 26
154 2745 11
386 810 19
233 1215 25
419 1043 30
1417 1685 36
590 2657 3
717 2704 23
1996 2834 30
2744 2868 12
927 1850 41
1875 2807 45
878 2664 13
564 2830 32
172 752 31
997 1916 8
2311 2659 23
831 1266 13
1789 2044 33
1082 1084 29
572 1071 27
1878 2416 40
2679 2762 29
155 1395 16
625 1193 34
657 1497 13
2219 2910 27
493 1901 16
261 1204 15
1944 2018 23
1638 2042 22
525 1546 36
187 1139 15
2076 2811 23
181 1476 25
208 776 25
494 935 11
157 2327 24
2280 2730 19
194 2995 16
2671 2973 30
1368 2134 35
433 2066 36
1148 2284 18
735 2694 15
90 2623 30
93 2806 27
585 1006 31
627 779 14
1076 2710 31
2653 2684 4
1269 1946 26
2149 2729 33
840 1804 32
780 2518 22
1285 1776 32
585 782 30
1663 1900 26
32 71 23
716 2788 30
2461 2845 29
1710 2115 10
131 2972 34
148 2659 22
578 2434 24
1952 2302 14
601 2381 11
1383 2873 29
42 1250 35
8 2349 31
967 990 13
37 2883 40
437 2628 30
1821 2083 43
595 1021 13
761 2808 29
1204 2320 16
536 1233 34
498 2441 32
1254 2909 23
238 327 15
334 2443 18
403 2561 27
443 2122 12
684 738 25
1525 2928 30
164 1640 25
733 2142 16
542 1109 24
1371 2418 33
1353 1598 25
2474 2788 15
865 2194 18
285 1940 24
361 1620 32
1297 2596 31
1840 2619 27
1851 2262 6
381 1973 9
406 565 36
470 794 39
1629 2575 23
1850 2946 32
1272 1435 30
726 2215 13
244 1895 30
972 1655 24
2564 2815 21
588 2781 7
494 1395 22
2190 2722 5
71 2284 27
411 1965 29
702 1688 32
1836 2882 35
2053 2360 27
171 2249 11
193 2497 27
2184 2554 28
112 382 23
1722 2393 8
750 2894 14
369 560 44
10 2197 24
121 373 18
511 2538 13
766 1993 30
953 1563 30
973 2597 22
611 2827 34
1332 2204 15
1501 1646 12
1523 2557 19
240 2274 14
274 543 7
1468 2781 42
1021 1465 37
1089 2057 22
1407 2142 28
1442 1932 19
1766 2599 19
2224 2336 16
80 944 16
800 1506 9
1218 1633 17
1126 1607 36
1208 1549 29
1203 1459 26
1213 2448 33
327 438 28
1205 1986 12
960 2486 11
175 422 8
1413 1933 24
1263 1741 12
1648 2181 29
19 1004 7
154 2887 39
115 2476 32
129 263 21
663 1265 28
855 1319 26
996 2268 21
225 2554 25
1738 2634 22
242 583 16
660 1630 17
2337 2687 27
270 2698 37
535 2156 11
1785 2554 21
311 838 30
805 1225 21
2084 2348 18
2094 2504 24
729 1623 31
198 2286 21
348 1323 18
1483 2144 29
198 1472 33
1003 1154 9
1153 2675 45
543 2033 15
1005 2849 3
1543 2066 25
900 1583 39
2054 2878 27
1751 2569 26
24 448 43
68 667 26
1350 2455 21
591 2086 18
1047 1803 8
1668 2277 31
1413 1963 24
2943 2992 6
280 985 34
1027 1143 21
1449 2055 31
1824 2270 21
2110 2128 35
81 1929 8
380 1011 28
459 2153 27
2244 2612 15
2847 2994 15
2053 2732 33
1365 2204 14
2312 2709 32
1132 2765 34
266 1062 13
1374 2537 36
1639 1831 27
1502 1779 26
51 750 24
869 1938 15
836 1034 10
187 2767 23
579 2751 16
1284 1974 29
1336 1643 23
1005 2814 22
658 1474 18
17 1548 28
2798 2925 20
1881 2193 5
826 2004 26
2238 2496 26
572 2605 33
1570 2006 34
379 1259 22
86 2340 18
416 1905 26
79 662 23
745 2915 10
1063 1264 32
1584 2544 35
1653 2781 32
167 2935 20
393 2746 30
893 1680 19
496 574 18
1078 2371 22
1488 2160 8
1984 2544 22
1478 2751 28
1782 1963 36
78 498 12
110 1881 21
966 1002 24
2221 2577 15
1501 1744 21
2291 2574 24
777 1382 24
995 1372 23
1073 1826 25
1613 2891 23
394 2618 27
623 1131 22
2421 2803 17
91 737 13
172 2912 31
1292 1935 29
316 1188 6
2684 2773 26
2147 2931 33
736 832 32
1793 1837 32
1254 1885 25
928 1500 10
970 1619 18
1709 2418 25
438 545 21
198 1871 34
226 2329 17
706 1078 16
851 2630 23
