1000 5755
290 601 62
62 713 36
259 748 66
183 649 24
85 393 29
180 614 42
164 544 54
430 696 43
445 526 25
647 837 63
263 970 56
43 718 59
426 702 38
77 492 29
318 442 59
261 807 41
90 370 51
188 252 9
688 923 21
18 301 47
492 561 64
106 413 46
450 942 26
791 870 16
53 368 34
495 548 39
379 504 18
10 91 52
310 539 15
295 969 28
71 550 48
684 955 45
558 729 27
183 671 38
263 933 42
669 997 36
257 650 21
215 571 55
586 990 31
30 56 72
709 972 42
649 671 17
330 509 63
844 972 57
34 579 54
442 918 42
170 435 55
443 991 56
509 996 102
378 894 17
680 950 36
214 738 29
233 739 26
138 542 54
884 943 65
521 729 39
529 808 86
615 646 50
324 766 63
325 527 71
149 578 55
115 240 84
111 333 41
809 993 55
417 947 63
407 990 42
920 954 62
614 795 38
490 741 63
130 817 16
697 994 68
174 346 21
854 969 52
203 241 43
545 791 54
418 560 14
120 183 73
889 952 41
638 853 42
459 614 47
169 495 68
492 777 54
439 639 39
627 672 16
716 881 57
254 285 72
367 386 53
42 43 59
387 443 6
536 860 25
666 882 37
456 620 39
302 691 51
784 852 52
234 327 17
159 531 37
180 270 58
108 478 16
202 920 54
632 652 32
72 481 17
217 436 68
465 843 10
350 680 42
604 614 26
81 214 44
367 613 72
93 212 39
714 845 55
259 398 21
523 543 53
110 362 40
218 375 11
297 588 35
5 491 46
932 968 31
46 500 50
522 552 31
130 191 51
240 609 62
167 717 51
44 819 38
59 108 12
284 466 43
446 569 56
623 947 74
12 368 39
53 222 48
790 911 54
606 946 17
48 871 31
885 942 30
207 644 53
313 933 59
139 617 14
563 971 54
387 673 26
192 223 17
831 980 72
873 874 29
427 944 63
833 868 44
7 581 50
145 512 51
383 990 34
524 831 22
72 863 27
576 978 55
134 146 60
113 937 39
875 897 51
460 876 29
280 670 63
36 152 46
715 761 33
549 869 44
643 993 32
464 620 37
278 843 34
406 465 16
246 901 43
262 689 52
62 938 22
468 944 38
206 734 49
146 785 11
144 160 46
35 936 39
118 827 17
323 569 44
228 763 25
242 286 48
161 667 32
46 681 70
219 570 17
164 431 45
21 591 66
257 734 42
470 927 18
359 973 30
402 462 19
139 679 36
712 750 11
545 622 44
171 320 35
461 805 71
73 404 28
566 758 115
164 595 45
395 555 56
33 518 40
73 243 46
101 260 27
113 307 63
13 553 33
387 991 51
457 578 20
423 443 44
354 788 93
51 598 43
528 991 55
275 974 10
6 33 72
156 921 53
499 689 59
459 604 43
256 403 45
12 222 27
466 563 55
634 746 56
185 205 19
175 835 54
559 787 18
260 402 50
889 907 56
311 514 12
197 979 10
338 826 65
524 980 66
629 790 50
832 967 7
340 721 40
299 784 33
260 649 48
36 257 47
556 876 51
281 413 62
288 568 50
325 562 41
341 475 45
69 832 35
291 911 40
240 789 61
425 934 39
525 656 36
484 895 26
776 835 31
561 747 16
115 407 65
692 725 46
400 722 45
358 470 64
102 721 45
279 836 36
551 676 65
717 786 52
728 783 34
102 800 45
408 634 43
189 572 32
416 665 49
508 892 20
374 644 24
192 501 29
474 607 60
97 633 60
824 864 36
378 422 37
23 186 6
170 415 61
262 379 66
424 645 43
302 738 31
346 392 31
249 317 55
326 747 22
142 628 70
231 966 113
585 738 40
210 362 58
372 666 61
209 363 54
104 251 58
403 527 39
605 995 84
341 525 26
522 773 6
641 682 42
477 826 50
552 898 26
27 630 58
392 906 57
442 595 36
359 883 60
525 613 55
361 775 30
135 956 17
670 981 46
8 933 68
170 995 73
135 917 25
343 439 16
447 614 44
510 549 27
123 647 45
14 829 53
334 886 52
157 345 13
421 604 36
446 965 45
375 841 49
444 574 68
335 407 27
158 450 39
305 638 56
695 971 61
504 752 57
565 692 63
239 703 48
90 272 44
102 313 63
781 903 37
478 818 44
294 424 29
316 851 47
135 643 41
82 561 49
521 523 15
437 730 53
16 853 47
348 944 51
574 823 28
857 904 15
530 970 47
38 681 63
112 504 28
180 597 13
865 941 8
453 856 30
334 630 58
303 752 39
71 878 68
53 372 51
704 969 48
186 676 39
67 543 29
604 978 11
288 790 59
670 945 31
708 889 53
794 901 46
704 786 48
551 754 53
97 807 39
203 398 71
166 266 59
87 654 19
54 72 28
366 511 38
387 783 34
736 853 36
173 738 40
363 968 30
487 508 36
660 835 67
268 292 23
617 679 29
19 624 43
706 715 30
405 938 66
172 976 45
116 151 42
145 365 73
709 932 29
53 228 32
91 239 44
6 662 40
538 679 62
26 879 32
109 856 50
321 489 42
949 999 34
669 739 42
367 928 56
149 986 17
107 316 48
155 908 32
81 94 36
504 963 53
67 731 52
378 453 47
432 512 22
638 785 62
687 741 8
38 631 42
575 885 36
428 859 17
406 504 56
24 369 30
401 911 18
311 547 70
232 794 54
757 896 26
407 975 59
45 825 79
84 625 19
126 240 36
150 747 38
902 928 31
232 988 41
61 585 49
196 725 71
353 486 39
237 348 60
24 392 27
215 449 56
10 672 65
113 764 34
227 907 36
236 842 49
419 584 70
798 903 41
697 703 42
791 941 21
70 111 65
225 592 65
293 505 21
460 529 29
542 568 46
250 529 35
31 119 39
303 651 42
6 846 65
199 573 8
70 955 53
426 845 53
283 921 50
237 427 73
599 930 60
421 916 59
106 678 51
20 33 58
599 611 51
643 956 49
441 755 55
29 307 75
388 863 45
136 983 36
154 975 34
565 619 16
253 355 41
583 851 57
547 891 64
698 763 15
22 557 28
521 543 38
581 627 28
62 974 2
151 196 72
144 193 51
543 729 14
749 824 48
458 756 10
645 726 42
275 861 56
556 784 22
282 317 43
205 940 42
461 788 40
328 399 12
393 705 19
635 935 47
312 463 24
333 821 23
401 665 58
220 890 25
244 940 24
64 794 41
39 209 58
756 849 47
505 632 56
160 245 48
614 646 40
249 927 43
259 776 66
256 420 29
739 997 26
41 189 33
182 372 37
440 931 40
212 546 30
213 439 52
73 552 40
189 809 57
702 714 53
170 681 23
354 837 42
148 365 58
127 530 63
185 897 34
388 453 28
766 783 40
264 874 30
420 557 17
467 942 48
186 765 30
180 706 40
162 832 34
796 850 55
340 629 37
474 755 43
116 430 60
180 801 48
23 247 71
803 866 45
89 429 73
524 989 51
365 536 41
497 585 88
324 970 34
535 610 35
739 992 45
174 792 37
223 268 53
570 738 32
74 465 51
907 961 29
634 745 9
180 949 40
73 403 51
896 975 68
323 841 10
183 357 45
753 996 91
8 70 58
7 31 42
88 874 59
158 799 50
156 304 16
861 986 14
497 904 83
116 802 66
383 768 13
109 261 42
588 950 46
629 721 20
727 832 30
204 859 65
309 688 62
297 800 56
138 787 52
261 406 11
785 842 27
419 859 77
46 594 79
506 717 48
737 878 56
455 726 64
658 844 27
260 357 67
102 407 63
203 386 63
396 416 44
421 999 41
210 444 50
342 434 23
216 709 58
698 815 31
419 636 82
336 348 58
32 740 50
157 814 51
18 758 88
56 152 51
172 208 41
202 880 45
914 977 49
76 944 45
28 446 12
296 382 54
826 854 76
514 712 57
28 661 58
424 495 48
191 753 30
686 980 93
473 979 58
537 930 53
92 345 55
358 879 22
343 523 54
311 474 12
269 478 44
392 555 59
753 909 67
274 565 65
232 385 47
9 118 47
255 598 66
601 993 46
174 887 3
359 565 64
303 504 22
18 461 56
353 998 82
795 949 24
316 759 31
4 618 28
541 661 11
289 897 35
390 835 34
196 410 49
248 692 41
425 558 26
208 394 59
43 999 48
262 332 10
180 195 64
106 626 39
513 672 71
576 604 49
585 857 44
218 516 9
195 761 50
201 946 54
908 939 40
272 792 42
256 622 29
36 805 28
579 646 47
836 940 14
285 351 55
219 287 45
305 309 59
443 483 47
260 816 44
320 364 35
354 461 65
706 801 44
26 927 37
414 657 67
28 877 35
176 322 69
417 891 27
74 763 42
526 723 34
610 937 76
449 571 41
177 910 64
259 710 35
727 865 33
543 934 45
159 227 61
548 835 61
574 797 32
819 886 57
109 406 47
451 616 77
713 905 43
182 311 57
65 593 58
1 240 56
90 792 5
93 546 54
155 784 51
157 478 36
270 421 44
757 902 34
427 819 63
656 977 61
202 262 51
273 862 13
77 224 71
455 696 68
446 957 65
237 630 30
78 982 63
399 533 42
175 412 72
724 855 94
10 867 9
635 871 51
919 993 50
105 970 53
107 243 45
20 560 48
64 771 46
559 591 55
141 340 48
209 972 45
114 494 60
226 363 58
401 586 60
430 925 59
372 872 49
557 564 45
25 457 66
22 420 38
218 841 50
402 494 30
298 481 37
382 951 43
274 616 58
125 683 10
153 410 71
16 305 15
262 309 68
249 381 57
487 616 53
403 404 57
360 428 67
135 743 21
901 988 45
747 925 57
81 723 35
5 625 39
251 758 14
513 811 56
421 597 24
302 445 1
793 997 18
854 913 31
798 894 36
241 977 47
628 754 34
402 637 41
48 80 47
479 811 56
212 553 61
517 829 27
206 207 41
184 228 14
181 714 27
280 652 26
654 889 54
170 231 44
502 708 47
328 625 36
15 326 36
183 946 38
97 400 43
65 276 56
19 92 39
124 834 33
79 345 23
616 850 37
447 576 11
187 242 71
23 765 25
629 800 22
405 598 40
429 709 42
87 791 15
9 304 65
252 610 51
176 351 20
556 908 11
364 731 41
215 575 63
140 793 18
141 768 42
520 592 34
64 75 48
553 871 24
205 836 29
145 534 45
150 561 52
169 259 48
172 770 76
591 957 65
261 843 27
132 705 36
596 754 24
554 701 47
234 876 38
363 681 48
113 252 63
430 495 35
76 677 53
49 413 20
700 917 55
303 379 16
214 302 7
258 652 63
845 960 43
450 885 26
422 863 17
291 407 16
113 319 66
353 468 27
404 899 54
841 866 43
31 458 59
47 323 48
379 689 46
10 235 42
33 981 73
185 895 45
560 745 41
132 989 50
317 381 50
179 487 29
29 188 35
421 949 9
71 505 58
215 799 39
397 856 24
276 593 28
99 434 54
204 265 67
372 690 59
101 120 36
445 570 39
808 900 72
497 647 13
621 952 58
124 510 15
756 811 67
59 79 32
138 588 31
531 727 46
218 569 22
58 63 61
531 870 31
95 631 58
617 893 45
542 629 47
86 279 57
216 932 53
52 271 48
579 916 31
667 674 27
81 727 50
52 644 37
758 996 117
799 942 61
208 864 50
97 485 34
99 584 68
50 142 61
87 865 19
424 657 33
177 822 74
703 867 31
547 872 42
522 583 34
607 872 45
226 493 36
17 928 58
244 279 27
563 695 8
226 968 36
52 544 48
422 866 7
144 371 48
22 163 21
358 998 81
84 480 45
147 961 53
277 329 38
170 829 44
253 522 37
453 633 57
672 867 56
13 888 58
623 872 31
1 279 26
22 915 6
588 910 20
34 457 18
881 955 51
96 425 46
25 454 26
332 874 65
141 990 51
550 921 9
800 910 48
106 385 21
314 1000 82
685 703 30
219 820 81
383 911 57
47 397 52
375 693 50
226 932 45
266 318 60
61 837 74
892 943 45
840 915 50
69 287 41
186 980 67
261 698 40
370 792 47
371 908 47
346 463 51
129 440 23
128 524 54
11 686 77
22 437 47
451 892 43
10 728 43
45 131 94
39 435 14
120 339 18
529 876 52
509 769 12
37 700 32
165 802 12
21 588 47
766 991 50
249 998 61
167 854 51
49 121 50
62 137 6
35 659 60
106 246 53
301 509 68
73 898 34
26 381 69
227 502 46
587 645 50
624 814 42
102 335 57
184 827 52
472 942 60
242 560 27
112 261 34
652 846 38
162 287 49
268 755 57
383 416 23
122 957 50
25 962 40
104 805 36
323 798 34
364 537 56
141 396 51
110 988 55
295 704 35
294 587 39
341 928 64
9 262 70
487 890 10
55 630 80
241 613 27
348 642 42
311 712 47
113 472 55
725 973 50
77 221 59
23 676 39
158 590 14
332 689 61
371 782 31
86 824 59
482 793 1
849 928 48
325 536 75
823 948 64
346 792 26
535 929 23
126 875 56
384 736 48
184 762 33
744 855 41
416 860 39
435 500 26
784 838 46
24 310 19
427 642 32
270 448 45
160 939 30
640 767 59
345 358 46
655 743 58
469 952 52
81 832 22
200 203 55
816 985 61
1 702 25
487 850 48
111 498 46
197 947 40
359 725 57
398 587 34
620 895 41
82 777 32
616 884 39
159 889 37
552 773 28
4 600 15
288 664 36
886 944 53
134 961 68
165 883 19
370 960 36
121 991 60
1 567 42
290 956 61
329 934 44
406 651 45
362 574 10
17 977 71
162 723 42
403 915 50
579 718 35
755 872 55
79 605 58
661 931 33
493 968 72
226 429 27
86 702 41
250 760 69
247 825 25
45 128 93
191 566 116
591 740 54
124 440 15
422 538 46
438 608 57
28 375 57
354 769 77
314 351 80
682 934 25
199 369 63
24 539 29
673 839 7
368 722 34
125 792 39
208 609 68
674 991 28
659 797 35
567 845 3
554 745 53
135 962 60
371 382 31
850 930 59
153 883 40
177 591 35
272 370 19
32 798 50
124 667 47
721 800 20
310 392 45
375 877 35
132 596 42
196 883 73
417 488 17
405 905 58
306 932 38
631 709 65
168 594 100
395 960 47
43 956 47
356 396 57
324 922 10
94 162 31
829 995 65
239 867 17
587 726 15
511 826 34
189 418 57
26 79 40
143 287 51
38 438 45
327 625 47
51 535 50
350 736 55
452 812 49
505 735 15
115 225 4
22 403 51
179 850 30
485 843 21
89 972 62
569 893 53
426 836 39
243 552 44
46 435 66
41 290 40
445 738 30
244 272 55
100 595 66
565 780 63
34 861 48
296 489 39
228 488 57
428 636 19
805 817 28
523 729 51
183 912 44
77 925 43
76 347 35
312 887 37
743 993 21
140 340 27
275 713 28
1 520 48
247 831 29
87 166 38
166 870 47
357 649 68
568 800 19
13 694 7
83 114 35
64 246 42
680 853 47
295 366 42
386 581 70
527 562 57
259 430 53
107 773 27
368 488 43
392 692 44
233 721 37
28 684 62
579 978 53
772 811 38
357 912 10
790 975 62
71 258 38
662 670 23
125 369 4
255 929 38
350 842 22
660 812 51
602 759 41
580 808 76
141 335 56
32 841 44
269 858 29
736 997 52
243 331 20
167 295 34
786 969 60
40 486 14
222 690 49
763 815 39
43 655 26
286 701 58
161 549 50
436 695 66
654 870 47
324 881 27
141 233 21
468 814 59
119 581 36
169 835 53
177 664 69
60 104 20
141 911 57
94 570 32
383 396 55
356 534 59
2 655 67
108 345 10
483 794 42
377 761 19
208 976 40
766 955 33
171 425 44
5 675 40
221 618 51
462 494 45
232 483 49
155 371 37
81 967 23
71 337 47
729 934 33
412 830 75
662 713 72
298 679 70
526 691 75
126 205 50
101 339 20
320 934 36
561 777 64
13 871 42
25 919 37
261 465 23
256 915 28
21 127 52
436 814 70
137 663 40
128 197 79
60 330 29
98 821 39
91 235 13
161 510 30
341 977 37
672 703 47
847 967 50
194 587 57
339 816 27
450 575 42
32 122 49
639 826 30
72 803 28
61 857 48
18 753 58
180 999 56
331 374 42
8 446 59
55 886 63
317 927 14
411 793 34
343 826 46
216 500 9
538 617 39
514 744 57
199 357 68
831 947 81
185 484 49
167 584 71
89 844 55
219 302 25
144 838 53
735 954 33
160 625 35
173 888 47
353 381 77
412 659 57
18 996 34
275 986 59
364 599 14
461 753 54
919 962 9
451 619 47
132 676 50
125 555 60
7 119 16
214 445 7
34 578 32
140 926 43
828 897 46
68 758 60
680 736 14
243 374 27
160 617 49
803 863 35
495 657 23
398 657 42
417 882 13
775 989 39
339 912 60
596 628 54
49 794 26
260 494 41
235 627 22
618 777 64
637 759 48
278 698 20
238 255 30
217 695 11
390 444 65
360 636 79
693 893 46
275 938 14
662 981 63
675 781 17
444 859 62
278 485 33
640 715 36
278 763 14
277 364 65
40 642 32
135 919 57
59 157 24
451 884 61
9 722 46
384 638 43
361 628 60
415 829 57
180 640 57
477 639 21
906 953 41
62 861 54
684 970 33
366 826 70
77 495 60
565 973 69
705 979 63
349 987 52
3 206 36
254 808 97
339 494 44
169 398 55
496 948 26
572 687 21
675 863 45
189 687 47
821 987 53
382 782 13
834 869 46
837 983 28
546 935 49
352 746 44
47 122 38
396 534 44
77 696 63
193 908 41
318 325 38
484 515 48
67 558 24
149 457 61
339 357 52
308 948 10
226 972 42
594 829 112
153 603 56
610 612 43
146 741 61
304 337 73
528 695 43
640 804 53
578 986 40
174 392 19
617 781 50
263 813 60
573 868 55
285 675 40
13 80 41
200 587 49
207 212 37
606 868 41
173 848 43
748 812 53
601 643 49
777 930 60
460 900 51
64 507 47
432 982 49
151 883 31
306 968 31
104 206 57
532 645 41
368 762 14
314 808 92
83 207 52
103 964 32
616 796 38
203 367 47
285 328 53
160 193 42
56 779 25
830 859 22
750 855 47
241 455 50
131 980 84
81 287 24
398 548 46
516 661 53
82 96 52
299 658 65
175 503 38
61 497 41
596 737 52
438 681 55
443 783 38
595 897 78
17 656 47
306 709 49
676 775 25
861 974 54
533 876 15
538 903 22
328 760 43
635 888 24
448 646 58
77 657 43
646 916 16
425 729 37
553 888 26
11 942 75
270 999 3
522 774 26
168 995 59
128 980 76
6 598 68
868 912 57
648 957 24
567 836 53
48 848 37
189 490 70
176 268 70
473 947 22
185 875 68
275 905 26
9 332 67
822 933 41
434 859 59
43 448 23
101 494 57
28 569 48
542 853 40
733 790 65
340 482 12
623 891 37
727 959 26
369 392 15
161 931 38
278 722 27
380 683 34
225 401 76
504 651 29
145 432 58
785 923 55
195 801 62
269 624 27
254 491 44
335 665 53
239 627 50
848 871 14
615 978 56
76 348 47
190 636 57
689 880 58
184 722 20
49 64 35
168 170 29
222 292 60
493 709 53
374 898 37
360 660 62
250 808 52
311 501 57
459 646 44
214 287 53
456 810 43
752 880 62
212 271 51
379 589 48
154 757 63
80 546 9
349 498 26
680 842 62
2 919 49
365 768 38
133 650 60
569 965 28
94 526 46
523 558 26
308 936 81
40 719 26
471 589 36
263 648 61
713 938 15
57 451 16
1 289 36
439 913 33
74 176 53
252 764 29
355 456 27
142 467 46
107 374 54
219 738 31
782 838 39
769 837 68
187 189 42
249 470 56
4 326 40
31 707 19
291 335 42
415 594 58
600 747 39
567 702 24
668 942 35
105 955 21
175 672 63
542 950 15
93 271 44
252 319 5
544 562 48
147 952 39
216 968 37
290 408 35
801 804 28
104 330 29
282 605 14
550 596 42
353 814 54
607 623 32
520 609 77
704 913 31
35 823 29
131 247 75
601 917 22
163 420 22
125 539 56
197 765 67
157 818 46
641 934 62
319 937 29
85 705 36
69 801 55
468 819 31
395 692 36
20 634 47
107 898 26
583 774 47
236 621 64
494 851 40
121 673 41
101 711 59
234 460 54
661 881 58
118 878 64
800 950 47
677 948 64
66 985 69
265 419 45
304 878 12
443 673 21
685 994 62
79 282 45
88 752 38
27 574 59
70 105 45
636 830 22
509 788 60
44 814 54
375 661 38
405 713 68
7 839 49
270 949 37
147 469 15
265 342 67
146 350 33
14 995 19
576 597 30
168 415 49
477 511 69
476 829 38
596 676 31
191 805 28
437 622 26
363 435 13
614 916 50
263 530 16
138 822 72
194 710 21
575 942 17
512 992 46
639 913 71
373 796 39
371 924 52
874 880 19
307 929 85
148 416 24
127 740 59
71 300 11
500 681 58
333 707 56
78 318 54
900 1000 54
505 920 69
130 257 57
89 1000 75
471 651 56
31 728 25
224 618 56
9 827 35
712 855 37
720 991 36
615 718 24
715 801 27
862 955 50
299 852 30
490 621 39
395 683 29
563 751 43
75 246 18
384 559 36
336 677 43
340 568 41
629 669 3
511 639 54
310 906 17
123 857 19
147 512 64
65 315 47
475 525 63
197 705 71
260 833 48
493 932 74
20 454 50
176 633 62
20 632 56
929 937 69
650 734 22
69 967 35
2 454 26
357 868 63
626 678 40
133 251 61
905 974 22
328 876 44
566 788 37
602 620 49
96 611 46
102 790 14
287 727 43
403 564 30
514 755 48
224 925 30
546 694 57
203 726 24
648 732 18
408 560 54
875 918 34
338 639 40
484 810 36
483 991 23
489 679 63
408 572 64
784 844 43
247 524 11
716 955 9
481 633 55
647 983 54
813 933 52
381 998 6
42 579 42
209 932 40
647 857 63
117 475 21
177 559 48
124 674 52
287 820 75
685 778 37
700 889 32
446 877 41
192 712 37
359 616 67
35 948 37
197 831 47
27 55 70
164 325 51
29 319 29
21 664 37
482 926 28
43 962 46
38 517 51
297 910 52
67 425 49
409 616 29
810 833 38
74 400 42
310 555 17
119 703 47
307 319 49
5 327 45
385 685 55
287 832 17
360 412 28
352 735 48
172 240 16
32 397 47
270 795 14
109 651 24
320 729 53
362 659 20
534 793 33
509 805 40
400 807 37
157 624 34
46 966 71
15 82 36
52 527 50
271 546 37
600 777 54
100 527 35
456 637 38
204 342 16
24 692 39
354 857 79
474 623 60
130 509 66
204 835 70
329 537 27
140 739 21
153 165 50
99 419 40
8 684 67
528 771 29
170 966 112
55 677 25
72 633 39
187 572 13
161 674 38
476 517 48
626 673 30
79 624 40
100 522 54
277 930 38
86 976 20
796 883 44
224 748 21
140 396 45
202 332 50
562 915 60
630 948 31
116 424 57
141 148 27
194 748 73
111 273 44
902 977 56
85 304 70
503 994 37
12 882 63
193 782 40
234 480 24
250 460 55
78 536 37
48 888 3
139 298 37
74 292 56
38 299 28
719 806 59
23 775 15
447 706 39
438 852 49
548 710 39
153 696 62
293 560 53
448 604 52
322 485 18
554 746 18
814 858 30
429 631 77
249 879 52
459 978 48
583 773 28
330 935 42
17 914 23
302 820 64
230 672 71
402 456 58
410 532 43
570 723 20
266 562 65
125 310 48
386 587 71
665 860 58
167 506 47
176 222 66
364 641 42
89 229 55
87 941 11
74 351 73
362 936 60
57 953 57
402 851 11
179 930 46
510 834 39
39 681 28
221 925 18
366 913 17
195 820 66
417 666 42
196 780 78
792 960 15
16 923 37
161 540 36
479 756 23
73 527 22
463 699 11
59 92 51
93 374 40
242 735 40
404 552 49
137 275 4
92 108 45
301 996 60
142 361 66
448 614 45
8 970 48
275 663 42
164 527 40
347 466 37
573 699 36
2 42 60
208 789 20
218 965 48
707 821 41
820 967 85
41 187 69
161 771 39
594 966 38
757 987 66
16 384 14
765 979 57
472 885 49
31 821 55
824 976 54
381 605 77
326 969 50
139 893 36
248 792 33
73 107 41
62 663 36
340 997 20
529 580 14
346 960 36
108 157 20
47 894 50
542 638 27
247 947 65
14 168 51
832 959 53
193 838 3
11 799 72
165 603 28
163 564 45
508 890 43
236 356 54
408 490 67
938 981 15
5 328 30
126 172 42
720 783 23
318 562 12
64 674 57
129 161 29
692 780 27
148 383 25
290 643 14
37 227 51
286 554 31
89 250 48
100 918 54
259 548 27
675 803 11
71 920 55
204 812 62
535 612 58
205 897 25
89 900 22
294 398 16
342 360 62
183 606 53
23 989 25
225 240 83
864 976 52
130 935 42
323 965 23
164 875 65
24 887 38
599 731 51
502 958 49
204 434 8
220 884 11
572 964 63
16 880 45
910 950 27
199 683 57
193 939 17
4 777 50
671 946 24
531 959 43
724 808 36
18 769 63
18 191 86
308 677 62
94 723 14
424 696 26
303 689 43
465 807 37
136 635 25
410 455 69
158 215 70
29 255 62
357 463 71
155 193 27
782 924 55
79 358 31
242 258 62
118 722 50
627 778 45
761 767 46
28 869 52
48 546 50
457 861 58
309 689 18
3 60 45
233 340 30
758 909 24
20 25 64
14 415 24
239 479 66
429 658 65
558 934 50
375 893 42
178 361 51
178 775 68
371 784 50
39 500 34
336 886 61
646 949 52
35 308 44
404 898 57
225 789 85
499 856 43
186 742 62
837 857 56
395 539 53
917 956 39
449 799 18
138 177 32
15 320 57
43 270 48
177 853 57
531 791 17
214 847 48
106 519 22
335 768 51
124 751 63
334 348 54
377 804 61
400 465 18
604 949 39
412 994 57
70 324 42
215 472 30
36 60 20
779 805 48
143 820 25
351 491 52
404 527 19
124 376 14
524 979 35
872 891 40
29 252 32
141 383 30
649 810 49
774 810 46
276 382 49
408 809 23
283 361 40
372 417 20
284 771 29
621 643 66
225 291 63
451 565 63
926 997 12
743 956 4
115 592 66
63 755 53
708 952 33
192 755 46
5 781 43
341 656 61
423 707 54
296 924 30
213 826 75
57 508 46
309 880 59
24 683 34
144 489 26
162 870 48
95 908 55
563 667 53
40 427 60
216 306 17
243 271 43
402 816 56
449 980 38
446 869 61
369 573 56
643 743 52
376 667 34
181 824 23
165 433 48
831 989 73
102 975 51
252 535 52
565 725 28
662 945 12
766 922 55
185 289 34
763 843 30
330 817 14
292 712 44
528 674 32
700 767 44
677 886 63
514 607 60
587 710 55
96 934 30
280 598 75
92 624 48
393 878 58
759 898 38
440 695 46
924 951 12
424 587 43
43 743 44
490 964 48
304 737 68
31 479 51
134 490 27
48 904 55
418 745 30
293 632 37
299 782 58
202 923 53
560 746 24
323 866 44
619 892 57
571 575 12
642 944 41
653 973 79
325 875 77
265 434 65
369 395 22
56 66 29
80 935 56
436 468 59
493 658 70
568 926 45
306 984 36
249 345 54
213 366 11
289 940 30
54 675 58
248 780 38
574 659 20
316 462 42
373 508 45
586 860 51
137 713 32
723 847 7
91 867 47
435 709 52
267 385 48
224 812 65
191 330 49
65 436 46
236 432 64
598 662 30
663 905 22
544 899 53
255 610 40
180 795 47
26 806 45
81 143 66
214 526 20
29 610 50
273 716 59
360 434 50
120 816 22
49 267 62
131 825 58
155 876 46
323 877 33
397 894 49
304 550 55
105 333 47
44 315 57
78 266 33
214 723 52
217 751 31
379 499 45
653 749 63
86 520 24
431 899 29
225 609 22
335 586 50
518 981 61
378 798 24
456 759 45
812 835 54
604 646 14
41 687 62
66 251 43
122 740 10
179 890 20
525 770 49
344 700 7
344 804 64
448 795 42
3 546 61
176 577 30
195 377 37
13 848 29
392 395 9
552 583 38
68 251 50
201 833 46
376 440 8
691 738 67
208 770 40
470 998 26
185 279 43
717 812 73
254 314 17
473 825 65
486 886 60
125 906 57
305 559 39
37 344 37
2 25 18
845 940 48
399 760 49
54 351 53
443 626 49
395 906 54
271 644 26
392 683 21
95 460 56
527 564 48
399 480 8
494 816 27
521 558 19
648 740 48
486 719 17
582 952 60
75 347 63
166 502 40
120 912 68
307 937 36
669 790 52
372 488 23
182 607 45
556 658 64
277 537 19
586 665 28
89 529 28
318 536 66
251 909 26
30 257 71
393 765 49
51 238 83
376 674 39
116 410 71
298 903 30
162 847 39
9 278 68
232 839 20
213 511 42
287 377 61
429 972 40
329 641 22
688 787 64
60 257 32
19 59 52
606 649 34
320 731 50
63 223 35
551 846 52
244 289 19
680 926 38
159 959 53
244 426 24
608 995 66
121 385 49
29 937 45
813 862 44
274 373 61
106 901 10
732 740 46
173 553 54
50 551 71
325 403 71
331 898 35
144 951 48
