1000 5718
71 588 61
341 772 24
1 271 47
245 529 60
413 427 40
443 939 55
914 969 19
100 489 19
95 130 64
335 916 76
96 776 64
40 386 39
243 402 48
242 384 31
671 985 81
366 958 65
632 707 47
216 643 63
510 905 32
111 243 14
20 288 38
806 850 56
401 522 43
762 995 70
24 832 42
54 318 14
388 792 40
509 789 38
865 946 29
184 714 61
87 173 26
28 706 52
562 711 48
697 906 6
405 573 43
361 642 62
167 494 58
720 801 43
111 851 31
439 482 22
293 474 20
355 772 31
38 983 61
97 888 55
166 488 51
431 784 17
324 458 68
453 640 65
1 746 19
326 891 28
412 972 47
575 796 56
404 913 63
282 757 45
26 68 43
21 617 27
492 993 46
768 798 59
312 593 22
98 446 44
435 494 40
152 310 46
367 965 53
664 692 23
34 430 41
500 559 50
974 994 37
7 369 71
231 362 10
528 531 2
237 310 45
432 577 54
614 896 39
346 387 48
626 761 61
306 876 38
197 584 46
554 927 59
550 738 14
322 927 36
327 471 14
89 393 25
248 919 25
197 436 67
278 299 70
221 225 55
587 882 36
483 633 59
249 320 54
66 299 48
507 740 40
745 931 30
353 773 26
69 310 30
255 575 36
205 847 65
383 762 60
134 452 20
608 974 37
749 775 33
341 367 30
81 848 37
101 224 32
359 424 15
44 870 27
73 963 34
163 921 48
682 925 45
191 974 50
204 260 49
630 907 69
204 480 52
98 232 47
106 464 39
410 428 36
26 957 29
60 774 5
252 509 44
140 944 47
275 957 28
249 878 65
447 913 58
129 664 42
863 925 55
21 782 39
172 734 13
349 459 59
207 297 53
888 903 63
143 339 55
541 743 17
43 469 79
385 542 40
187 261 78
546 561 35
41 769 54
421 828 34
303 752 37
90 922 56
457 658 41
360 804 27
122 566 49
243 308 50
31 695 34
141 644 37
445 749 60
117 551 52
179 297 75
38 787 56
324 623 69
302 725 24
233 550 37
434 692 13
288 607 57
224 268 21
128 155 43
477 506 58
45 111 8
682 915 83
330 553 29
35 783 90
11 629 45
265 819 42
414 961 58
35 572 28
479 849 21
494 961 62
537 752 43
873 903 46
399 762 48
81 159 29
65 498 17
448 990 45
66 256 43
174 482 58
204 608 37
447 449 47
84 653 46
407 626 62
396 397 53
718 949 11
683 693 48
348 551 63
607 949 55
57 249 30
118 248 30
332 943 80
83 592 39
381 506 40
886 922 57
363 401 14
567 704 84
378 993 53
85 814 88
448 890 56
680 727 21
61 289 36
269 576 66
314 757 47
890 930 30
796 911 8
106 545 46
580 965 52
221 223 77
159 327 46
551 947 81
10 521 39
17 781 43
138 466 35
378 654 48
565 639 61
20 626 22
93 366 22
272 579 51
200 986 51
628 988 34
229 862 60
57 829 42
556 735 48
59 197 31
44 742 31
70 926 47
93 517 46
331 472 25
864 901 22
647 985 33
505 622 37
81 690 54
307 945 41
558 801 26
656 730 59
549 905 39
45 635 50
198 895 33
186 496 40
37 751 43
563 744 39
307 375 46
132 430 25
556 933 9
743 970 68
129 319 48
498 806 50
555 800 42
362 486 36
847 960 50
947 960 55
50 864 53
105 663 37
403 683 31
394 709 63
322 339 44
84 381 33
482 771 60
267 399 57
250 487 49
138 356 14
561 580 37
608 725 6
282 552 46
188 938 18
357 424 21
62 868 18
13 197 26
134 830 6
515 873 66
496 668 41
48 568 10
604 770 20
76 999 45
29 818 9
648 656 59
4 367 26
72 192 48
29 358 24
128 867 24
733 805 64
205 977 43
918 995 44
421 457 27
62 134 36
405 424 19
365 560 33
323 643 61
100 483 43
3 86 16
65 183 37
68 969 41
599 939 25
841 967 36
185 483 42
139 951 38
12 290 11
138 758 20
94 524 38
578 840 55
375 860 49
77 739 71
294 753 50
216 365 42
16 273 35
385 703 28
492 621 51
301 407 38
118 919 37
507 522 48
184 763 48
48 88 42
53 667 37
4 114 37
660 936 26
161 988 60
615 686 32
68 957 20
398 585 34
559 888 17
601 603 59
90 968 40
509 970 9
268 961 35
395 545 28
770 894 31
473 749 36
787 867 53
222 832 14
74 472 65
671 950 73
738 768 58
131 937 52
121 389 28
505 753 23
11 188 49
124 859 59
164 193 28
382 637 53
376 407 39
175 239 74
293 347 23
521 875 29
113 134 54
83 923 58
514 972 33
47 283 40
540 775 61
210 263 37
60 270 49
109 797 33
656 861 58
321 749 7
759 834 19
275 628 46
178 690 45
288 942 49
217 930 28
244 378 68
548 617 23
715 939 41
724 790 56
573 998 34
658 988 46
233 239 39
132 238 44
633 801 22
575 911 63
301 376 30
123 262 34
861 885 40
505 778 42
226 692 55
324 365 18
45 243 21
27 959 46
432 922 52
111 867 45
369 746 60
452 681 44
315 760 49
50 878 32
225 966 38
511 581 21
112 237 60
49 599 34
74 168 43
232 496 34
387 485 60
253 914 47
500 888 53
571 715 28
334 379 34
601 609 54
742 871 35
509 541 76
35 769 62
523 808 28
363 525 52
249 621 39
305 587 52
110 818 27
227 535 30
30 996 29
262 392 22
14 718 48
506 709 22
124 714 70
685 998 23
283 344 43
322 647 52
112 391 72
265 728 9
234 815 26
585 929 39
807 967 43
134 868 32
389 558 33
947 995 25
271 508 25
344 711 15
219 861 49
590 881 20
323 885 25
707 736 24
610 884 63
317 544 63
646 916 19
27 298 43
32 264 40
106 803 33
547 702 58
488 739 59
44 585 49
125 261 47
120 413 42
191 610 45
36 329 46
109 573 37
491 620 18
935 973 32
420 649 35
39 508 15
2 997 27
397 888 55
658 736 25
395 908 40
7 51 63
660 903 51
414 649 15
1 589 63
571 945 61
155 645 11
939 959 51
485 497 49
534 689 43
501 688 34
259 321 62
99 148 45
339 899 43
287 534 53
91 425 47
351 780 46
135 955 64
927 985 62
520 904 77
181 459 56
456 746 48
378 794 32
607 860 57
508 808 41
225 744 44
570 984 62
857 871 40
191 260 42
58 409 36
547 881 32
212 676 19
295 486 8
871 886 34
241 978 55
392 828 18
525 921 52
514 755 62
137 138 24
185 441 47
386 865 36
263 352 66
199 655 22
175 202 47
90 497 30
488 921 51
82 296 50
516 576 67
758 906 33
287 606 9
567 925 86
387 711 67
546 902 77
851 901 31
13 170 42
409 464 40
710 775 59
610 650 59
743 813 71
399 869 55
161 812 65
141 443 25
248 708 51
241 727 18
159 690 47
136 419 23
380 618 31
368 468 25
54 788 9
749 964 30
50 308 54
509 813 27
475 810 46
178 409 38
210 710 72
678 986 7
341 561 61
503 866 53
801 821 35
405 529 46
218 335 40
180 831 61
153 962 32
470 950 44
91 625 29
206 746 37
123 251 36
440 953 30
418 682 67
627 805 43
16 283 54
446 668 15
290 609 41
587 834 52
241 430 23
324 643 15
154 452 48
618 876 37
135 964 47
569 737 31
647 868 53
167 258 25
169 692 49
117 740 49
508 746 36
303 914 52
194 596 71
234 492 46
213 932 27
385 823 16
457 988 17
499 629 23
468 758 37
178 419 55
161 392 60
314 552 37
338 663 39
269 383 36
509 774 44
92 983 46
93 677 64
20 375 68
441 948 6
119 977 30
24 97 28
105 820 67
229 676 50
399 454 57
63 179 68
188 234 56
58 136 53
360 905 45
111 635 47
293 558 32
377 507 12
735 933 47
140 947 41
139 405 43
705 717 30
497 930 57
303 599 30
598 691 70
385 674 27
429 648 5
14 588 48
82 909 39
692 909 20
664 909 29
57 320 35
490 518 39
206 373 6
503 823 48
702 811 54
99 689 49
444 774 65
316 393 31
388 413 24
479 484 44
44 886 30
278 699 76
54 374 47
394 506 42
74 331 62
814 911 42
199 261 55
676 912 35
202 610 21
244 631 50
519 971 49
454 663 56
728 790 28
371 545 35
142 758 37
685 799 57
245 718 59
283 308 41
354 894 68
648 802 34
730 885 64
429 730 33
683 777 18
53 997 39
337 464 70
300 946 45
255 917 50
526 702 32
532 912 12
361 945 56
192 718 55
299 765 37
385 748 59
664 1000 35
8 835 50
127 780 9
756 910 33
58 304 26
18 677 70
334 523 29
59 693 40
178 327 50
495 711 62
628 736 42
705 947 63
552 878 62
736 988 52
118 628 11
468 620 37
116 202 51
17 692 58
849 854 42
139 359 33
73 777 63
212 489 37
623 837 48
273 283 26
292 689 72
39 271 36
715 735 52
12 174 56
499 794 37
754 937 20
438 790 32
27 919 44
211 795 9
623 643 74
281 303 58
256 637 29
767 972 49
548 778 24
811 879 87
195 673 16
187 297 35
160 955 38
373 746 34
502 989 71
129 1000 8
445 473 38
97 250 29
371 908 45
10 170 43
738 1000 49
126 488 37
13 59 55
679 856 62
74 956 48
465 507 67
177 772 51
392 531 12
42 225 55
278 409 69
600 715 35
143 985 38
158 773 23
440 843 63
174 648 31
18 706 49
603 902 87
116 839 58
717 960 49
615 857 39
134 836 29
327 690 13
58 464 57
394 791 57
374 503 10
6 32 40
104 756 21
306 618 4
199 821 46
713 884 39
119 916 50
38 111 59
174 730 46
618 956 19
692 738 44
406 900 45
609 819 4
296 785 46
133 482 39
461 951 21
325 680 68
280 747 47
395 704 38
349 494 5
202 884 45
863 975 16
19 969 32
115 985 77
123 912 26
325 598 12
955 964 51
67 714 36
804 824 26
320 331 60
659 874 53
595 924 58
63 605 44
108 353 56
468 846 31
180 337 39
552 635 22
185 261 39
562 587 56
20 942 60
151 652 35
166 876 49
374 459 50
221 649 44
120 983 39
361 933 19
754 979 72
157 817 41
396 907 3
231 827 13
423 543 39
319 370 57
616 937 72
235 596 21
383 978 56
35 42 74
228 651 32
257 502 48
471 773 55
230 726 55
487 986 28
732 835 11
33 511 43
613 764 41
62 830 40
146 461 27
180 382 37
89 332 76
479 959 33
5 382 80
527 778 30
248 632 29
633 842 53
42 223 64
48 328 83
8 639 30
335 502 54
32 447 31
216 648 52
58 589 50
60 444 70
762 810 43
268 725 26
381 394 47
597 840 60
185 489 13
300 951 28
558 950 21
592 750 57
84 506 72
774 970 36
324 656 52
452 830 22
439 601 63
223 414 56
94 634 39
301 340 56
416 917 21
83 577 19
473 964 20
389 720 35
369 513 57
764 873 69
415 776 51
211 384 51
432 750 32
56 356 33
277 637 57
766 965 63
825 945 33
295 362 38
433 718 53
279 870 27
316 943 45
815 829 49
323 560 30
20 751 36
486 738 42
104 853 22
123 698 31
321 955 50
172 287 41
137 651 52
65 806 60
323 861 35
216 656 23
870 886 45
785 881 52
266 590 35
16 901 52
264 595 58
575 814 68
226 440 38
797 998 39
181 748 42
572 971 27
727 920 41
193 971 38
157 165 49
25 887 53
435 574 28
713 839 54
71 942 17
102 237 35
194 723 61
266 547 55
52 392 17
33 588 76
364 946 10
382 419 36
129 239 20
316 611 69
677 818 27
264 541 77
310 917 35
300 364 44
656 726 39
210 822 62
848 984 32
670 990 64
697 968 36
854 959 28
126 166 25
653 709 47
444 745 64
535 793 39
179 605 52
328 525 87
403 582 14
310 451 73
295 853 24
450 673 49
495 858 62
75 475 73
191 574 60
210 530 24
638 909 25
281 825 67
697 758 37
564 945 57
271 746 33
910 985 75
103 968 54
708 980 43
765 831 43
432 592 36
221 414 32
113 526 49
358 449 66
461 620 31
526 811 32
322 910 66
493 724 20
11 203 40
579 606 58
169 440 48
513 557 29
182 598 63
616 979 45
578 929 41
196 606 20
456 660 27
204 224 29
611 943 42
621 631 30
279 897 53
511 748 70
513 841 30
396 986 56
355 367 45
850 969 53
60 970 35
569 952 81
229 833 25
213 562 47
250 396 49
262 597 57
119 475 39
675 795 41
195 970 17
99 172 60
840 922 24
103 356 51
788 793 45
354 754 90
768 827 42
124 407 51
957 969 30
518 863 56
916 977 36
484 537 58
620 846 41
240 889 45
171 173 50
720 950 16
266 526 77
212 441 49
535 768 37
551 639 44
896 965 42
29 958 39
215 229 46
260 994 41
320 721 34
13 521 35
164 476 51
103 697 47
95 518 62
779 826 73
62 760 40
418 624 51
199 668 33
505 527 24
752 939 20
117 507 19
95 613 6
633 950 59
278 337 78
268 480 52
10 976 38
322 760 56
460 774 55
90 840 37
337 371 55
4 127 50
670 723 30
195 444 67
163 952 53
418 661 67
165 822 35
225 291 79
554 836 50
356 758 33
262 870 29
379 905 25
169 583 44
369 984 44
206 967 41
197 510 24
451 544 33
124 763 21
677 928 63
17 115 14
510 982 36
5 699 3
136 278 51
205 475 56
146 246 25
46 963 75
754 770 19
241 883 40
280 924 19
483 489 35
47 495 54
802 987 62
356 697 12
37 259 36
760 985 50
565 995 26
760 927 45
540 594 36
926 989 55
426 784 38
132 755 48
909 962 60
186 948 23
238 920 55
919 957 50
145 751 62
311 600 8
133 343 20
476 709 62
11 378 71
36 149 29
613 704 47
71 340 48
108 766 12
776 997 9
546 780 80
838 937 83
152 422 58
176 465 43
271 841 17
668 833 4
440 463 62
642 933 43
603 641 74
6 509 64
49 752 27
146 386 31
222 543 14
136 159 62
544 928 44
341 390 51
54 793 53
360 670 75
256 278 49
8 944 26
147 758 48
346 872 49
183 368 52
371 395 29
126 652 41
254 374 29
383 576 65
323 771 65
350 769 70
475 898 44
247 968 21
35 291 80
15 155 37
846 906 39
457 528 36
400 451 46
663 977 36
774 789 58
32 280 45
295 899 34
198 569 34
139 300 11
700 983 37
97 559 40
97 992 43
705 960 48
243 901 39
669 670 56
687 897 19
114 784 47
599 849 48
757 983 45
514 883 40
665 989 53
110 928 43
308 864 38
630 678 30
198 568 51
918 947 40
198 737 8
396 678 50
392 988 42
525 737 37
907 986 54
976 982 13
980 988 58
4 207 60
405 926 51
20 37 66
445 761 16
29 928 52
792 999 43
128 314 46
352 530 50
658 707 41
691 972 59
100 212 44
523 804 12
566 721 45
81 304 13
481 803 57
782 878 65
39 523 50
590 702 54
624 661 33
629 729 41
48 921 53
78 247 36
204 258 42
99 624 48
267 430 62
70 253 33
212 312 32
650 994 34
129 169 18
338 454 56
132 241 3
169 953 45
650 974 55
107 453 48
284 985 31
19 854 45
534 734 65
180 278 55
70 417 33
214 475 60
844 998 46
717 947 35
67 625 38
25 926 27
139 386 36
871 929 34
160 964 38
332 822 29
237 539 54
90 890 22
31 666 69
80 819 60
25 417 42
221 420 66
31 598 56
219 726 85
312 585 37
188 249 60
660 873 33
554 845 31
228 468 49
257 800 72
552 867 55
543 832 27
173 582 32
374 788 53
557 667 56
528 828 20
358 595 56
222 903 21
969 973 37
925 975 66
133 795 23
180 277 58
185 655 26
38 412 73
480 610 71
193 476 74
427 740 56
324 861 57
935 945 49
11 326 46
122 320 45
535 839 53
635 867 33
628 980 45
117 944 35
190 474 44
16 144 64
25 573 56
484 707 29
584 982 10
64 859 31
485 759 44
172 661 71
328 363 71
640 981 49
6 970 72
206 557 24
308 858 49
239 440 64
102 606 68
216 771 58
101 725 45
168 460 32
189 381 30
427 619 8
665 800 64
557 997 65
504 651 27
263 684 50
564 571 7
681 830 64
147 697 11
146 300 21
102 112 31
69 986 57
169 909 44
89 722 65
378 729 19
221 469 51
98 593 26
69 678 62
350 467 28
223 625 67
3 389 51
292 490 13
294 413 50
334 807 36
380 952 61
434 909 25
293 720 34
631 891 44
752 854 44
837 885 57
858 934 11
153 692 56
145 184 61
163 618 33
304 848 25
594 749 47
631 938 11
224 480 39
585 871 27
10 804 29
57 472 73
523 905 24
93 276 23
913 924 61
143 647 36
169 226 13
741 757 29
357 529 43
109 462 14
773 923 74
17 927 41
37 288 55
438 724 47
421 988 36
96 667 67
486 756 21
221 336 19
9 901 35
442 460 63
916 920 43
23 392 29
688 931 33
123 593 24
162 940 46
394 769 45
87 171 34
199 489 37
336 420 64
298 484 20
60 688 34
291 783 41
874 879 29
248 809 60
105 646 41
655 668 37
126 586 52
450 774 54
223 563 49
207 426 71
100 261 33
535 674 54
144 308 51
209 977 23
286 287 57
314 700 38
475 847 70
116 843 24
436 779 49
167 725 21
125 489 71
377 627 59
501 815 57
156 655 28
658 991 31
208 577 41
311 735 48
196 816 76
526 881 54
698 886 40
58 178 45
502 665 59
470 880 63
261 655 39
338 762 53
556 564 18
314 635 43
226 953 42
251 698 11
716 849 14
270 501 60
143 927 24
267 978 17
36 766 55
268 420 16
770 937 26
620 758 40
281 973 35
33 407 36
60 789 61
167 268 37
658 880 68
493 790 57
139 865 36
8 551 31
285 852 36
490 682 34
575 579 47
133 439 27
137 906 16
85 575 20
674 788 51
204 268 48
799 812 52
49 939 31
335 680 66
37 473 48
36 896 33
325 412 59
478 633 50
244 499 47
216 837 51
142 846 37
318 788 13
25 694 42
195 931 38
75 820 22
229 591 67
175 583 57
194 872 43
636 662 44
59 679 16
785 962 34
26 919 46
158 329 56
482 954 59
734 911 59
328 569 57
233 362 40
505 739 45
366 928 28
126 739 56
600 939 59
19 850 21
93 451 54
445 751 52
429 802 38
15 700 28
283 851 45
511 600 73
236 487 73
700 999 51
435 459 34
28 777 54
325 940 66
619 893 34
797 865 38
164 653 27
303 939 51
314 741 23
372 777 36
323 837 34
298 849 41
363 737 41
433 949 62
143 322 23
396 679 49
60 450 58
914 935 51
67 563 49
420 608 47
983 999 39
365 643 30
48 520 59
762 869 42
3 411 41
100 441 45
46 436 40
435 866 34
249 501 53
421 528 27
242 438 68
265 351 61
250 888 58
195 509 24
336 414 20
654 779 43
51 371 54
87 403 47
176 739 44
578 698 55
380 921 53
52 262 34
300 573 39
56 491 27
373 513 33
479 644 46
484 849 59
712 728 36
296 638 32
204 612 51
424 695 10
138 697 22
66 831 31
167 349 57
434 463 44
693 856 45
779 889 67
106 984 39
500 630 65
315 836 21
7 613 14
735 793 49
8 377 27
771 885 56
545 908 13
192 989 33
17 322 54
257 335 66
213 882 56
102 255 57
507 639 56
127 355 18
565 717 11
535 788 51
443 642 66
365 885 60
109 359 22
669 686 55
377 522 49
161 980 9
696 881 52
413 757 41
444 460 35
502 666 58
179 199 63
596 807 54
642 735 21
144 901 32
182 666 52
186 676 38
537 599 45
38 691 53
486 827 37
200 451 16
471 690 26
370 962 22
275 806 51
612 650 56
527 753 6
932 981 54
209 475 43
42 744 65
530 684 52
291 428 57
486 910 48
526 874 40
212 496 19
131 894 57
289 490 69
906 968 41
104 827 43
565 947 31
311 642 51
39 873 46
157 209 72
155 314 33
487 630 38
617 753 34
86 474 36
345 691 77
94 388 46
147 906 16
279 578 26
305 640 22
825 949 67
78 90 56
260 349 27
38 45 52
32 924 59
22 888 31
79 619 57
63 185 58
557 686 47
189 309 65
87 986 49
295 756 18
393 941 14
766 784 34
128 787 44
385 503 34
347 558 53
621 891 43
456 508 15
230 603 77
660 808 16
303 959 23
197 549 13
538 546 16
81 409 29
597 828 58
97 832 16
277 545 49
26 27 6
561 765 58
478 591 55
189 477 12
570 997 28
163 876 51
107 759 54
294 548 11
179 185 62
214 916 25
527 617 39
561 772 74
398 676 44
7 130 49
251 593 43
102 310 61
495 934 54
77 740 56
603 802 40
685 844 39
75 822 70
430 755 63
254 674 33
191 480 55
1 533 9
192 433 4
252 813 56
132 920 38
178 471 55
236 661 70
150 669 49
224 974 54
31 359 33
679 907 52
67 612 75
208 776 66
729 794 16
360 824 38
506 791 62
33 942 61
144 283 51
403 777 17
41 477 72
709 791 67
448 497 47
208 857 31
60 815 37
840 890 39
213 499 52
120 893 51
328 522 81
81 471 64
892 955 37
889 924 26
8 117 22
512 634 30
381 476 69
312 398 15
116 239 64
540 943 75
37 761 24
838 861 81
50 243 46
142 468 31
541 913 55
56 758 23
450 460 31
45 851 28
183 799 26
573 694 53
436 875 69
326 878 51
139 844 34
307 718 65
346 759 44
276 544 41
399 705 54
12 902 71
404 447 77
248 275 47
556 642 48
98 398 46
224 302 13
434 664 36
6 404 17
18 747 47
529 666 65
283 402 21
150 592 46
338 701 62
830 868 33
557 570 61
85 416 30
257 555 71
842 950 26
132 978 58
756 855 28
71 714 69
534 606 49
48 737 34
497 890 39
408 779 36
248 707 40
181 385 27
22 873 46
805 944 38
588 942 46
193 506 12
260 866 51
51 567 78
89 611 38
125 483 42
632 988 37
672 971 42
826 877 46
628 658 53
312 912 36
124 340 30
529 989 34
392 870 43
550 827 34
3 121 40
332 393 58
576 883 13
826 872 52
417 694 49
69 236 56
184 859 69
167 204 17
40 162 55
182 502 67
361 556 16
231 855 59
796 814 39
534 624 52
19 281 42
480 974 16
496 731 32
540 941 71
575 816 56
588 800 60
432 857 32
150 750 42
242 795 36
433 529 55
193 519 85
657 728 62
256 831 55
152 539 35
24 992 48
39 808 27
536 580 16
572 672 23
467 625 32
3 493 46
187 207 36
374 713 48
465 662 44
30 684 38
57 688 67
26 275 27
346 834 31
79 282 47
111 901 44
147 356 19
647 927 56
673 789 21
52 531 10
242 954 42
810 898 4
164 506 20
446 833 13
204 961 20
596 723 24
525 895 53
39 967 33
520 568 50
356 495 60
576 900 33
216 861 36
24 423 25
79 700 48
518 567 29
190 293 30
225 410 63
476 611 46
84 164 63
342 622 45
221 783 111
9 858 34
241 755 50
485 877 67
248 988 38
850 935 22
290 648 61
367 772 15
442 652 50
256 337 44
173 403 23
62 554 51
258 725 12
654 963 55
416 422 39
688 815 25
21 342 54
284 760 53
326 621 62
405 786 22
209 820 65
637 699 69
81 419 52
74 618 67
289 682 41
136 409 18
295 855 25
205 898 20
200 539 65
359 386 36
117 639 38
480 725 27
320 442 51
551 918 59
89 316 37
149 353 50
171 986 49
262 698 38
451 517 16
274 975 41
455 666 80
83 585 68
733 900 62
639 944 4
413 893 12
14 607 18
241 920 38
126 618 12
220 696 39
123 742 30
393 611 62
79 413 33
607 718 59
875 982 21
696 785 23
203 499 20
3 293 53
197 679 46
649 966 23
504 812 48
102 416 17
61 534 33
510 549 17
161 919 58
666 755 45
44 698 20
132 576 54
41 563 73
669 990 30
313 755 32
658 919 55
348 507 27
787 999 41
91 350 65
276 317 37
493 681 65
318 793 53
220 702 45
53 373 51
180 299 67
116 129 69
380 488 30
243 864 18
227 768 41
40 786 33
206 271 25
213 794 55
312 441 53
215 446 43
92 757 25
323 623 17
61 172 57
347 389 21
53 615 55
75 209 72
390 580 53
162 412 41
553 596 34
235 448 39
508 841 19
687 840 32
556 600 2
28 856 43
397 487 60
187 411 71
723 990 67
346 640 57
357 926 48
607 626 41
86 657 51
119 820 58
59 372 39
403 856 17
562 932 40
14 20 34
455 502 27
55 562 27
698 742 12
101 966 47
112 575 32
297 790 69
377 551 57
507 835 69
209 646 37
803 908 15
75 817 25
328 737 50
379 523 23
290 802 33
4 341 55
145 309 47
214 263 65
171 630 68
60 813 48
629 993 25
64 340 35
113 874 45
639 918 43
234 829 46
449 595 10
230 902 38
185 212 38
849 957 49
269 705 51
199 215 22
485 723 57
274 888 46
411 790 39
423 804 42
795 894 76
219 648 26
252 743 16
747 924 31
490 863 62
224 961 23
105 157 74
158 353 30
116 583 52
379 982 38
440 1000 51
700 757 14
322 985 37
747 889 50
310 416 47
224 649 57
488 876 41
105 701 66
86 154 48
184 425 47
865 951 4
418 925 40
912 991 37
193 572 60
313 514 38
632 991 29
250 397 14
66 699 55
200 544 48
64 145 27
391 814 17
953 1000 41
488 952 49
468 812 61
1 841 32
174 219 29
454 810 40
390 536 65
33 71 69
809 880 38
565 960 57
313 345 57
235 670 22
510 976 27
430 972 52
30 352 64
717 805 57
147 387 60
290 902 77
28 317 49
231 793 43
323 458 18
281 935 4
180 256 7
194 834 50
125 297 57
2 776 31
860 949 16
525 952 39
519 791 38
152 451 30
824 905 29
196 286 67
774 813 47
333 753 17
377 944 43
474 720 50
39 936 27
176 636 71
509 673 35
141 537 55
319 664 50
170 824 49
43 336 94
168 444 32
86 724 28
186 731 9
191 202 27
328 895 61
100 186 41
174 290 56
247 930 47
710 822 27
96 432 48
227 866 54
112 287 47
154 343 66
365 837 10
54 254 39
759 872 22
702 881 35
449 706 54
458 643 72
103 247 52
206 841 33
123 585 48
406 512 70
411 438 56
222 888 60
313 680 22
256 382 33
21 79 35
120 406 58
92 388 50
273 852 39
761 859 53
795 954 37
774 931 28
584 976 14
220 811 85
201 264 63
12 641 58
279 929 19
10 982 30
248 736 19
189 653 42
363 465 59
557 746 36
518 682 73
384 657 62
676 731 30
523 660 43
87 907 44
307 581 64
581 945 43
260 612 28
459 703 45
141 642 80
150 615 21
19 914 14
95 515 45
149 773 24
446 496 30
406 516 30
616 675 51
284 647 48
486 550 32
438 728 53
397 992 36
34 516 47
625 714 66
12 603 21
26 959 45
391 816 10
179 426 62
225 469 16
358 958 50
80 351 31
484 644 60
415 746 54
11 492 21
255 416 53
555 751 52
13 46 49
946 951 26
129 843 78
27 716 38
456 808 32
136 304 35
308 901 38
171 396 11
123 421 19
239 738 50
361 939 51
48 401 65
40 405 46
253 850 41
410 672 69
23 870 25
305 981 66
348 732 55
134 879 66
265 712 31
640 872 61
132 883 43
918 944 45
112 579 45
8 732 48
288 340 70
244 993 16
373 967 46
77 904 64
127 772 15
271 807 58
285 344 16
760 781 43
71 407 33
222 423 52
89 476 72
248 658 33
137 890 54
245 989 28
627 944 56
298 809 43
487 678 21
711 934 37
429 726 63
618 904 61
546 641 81
182 529 15
49 537 33
593 676 36
605 784 45
188 492 31
627 636 61
183 998 29
82 339 34
323 730 66
30 646 29
195 745 32
581 825 33
161 228 59
75 119 65
87 678 47
458 885 23
215 821 28
26 479 39
323 838 50
751 761 37
303 716 29
387 495 56
806 914 24
206 686 55
27 707 55
137 758 32
349 435 44
304 409 24
112 816 68
642 793 61
713 866 28
22 397 42
878 891 27
310 539 11
129 839 65
236 624 47
503 713 41
54 674 46
617 782 57
548 622 51
371 464 73
44 262 31
345 576 55
168 652 65
382 464 64
109 786 29
294 342 20
524 944 56
722 775 54
579 816 30
277 419 64
191 994 40
639 835 76
368 491 43
775 955 63
834 981 31
295 827 38
156 232 26
8 348 43
36 108 52
118 980 39
412 598 48
102 575 42
684 892 55
240 963 46
170 330 55
153 434 55
451 539 62
395 481 22
359 462 35
428 519 34
362 550 28
394 477 57
498 812 37
429 771 50
130 613 61
231 295 47
172 911 71
170 596 66
175 798 74
665 887 70
240 449 67
512 524 30
149 431 58
134 154 67
