1000 5790
306 549 21
266 289 35
788 873 36
436 731 22
301 550 49
498 887 30
506 817 48
534 599 45
551 900 50
748 860 44
148 193 32
103 664 64
633 660 70
136 148 42
454 623 61
72 902 21
566 574 41
602 942 33
84 291 50
63 268 41
142 395 62
4 520 54
250 975 43
13 109 32
391 860 37
837 923 44
255 455 66
263 751 54
116 186 50
553 753 41
25 571 17
833 891 43
395 917 47
86 433 23
327 779 90
64 352 42
46 982 27
60 304 60
222 523 49
377 512 75
419 777 32
264 990 16
569 850 40
422 882 26
127 674 40
794 972 60
283 473 60
713 928 80
650 849 52
117 337 20
602 945 34
260 551 41
481 743 48
276 706 73
392 921 6
293 653 38
545 594 68
8 695 66
263 385 67
383 746 52
791 903 63
345 897 38
234 742 60
74 153 41
743 839 56
262 399 62
443 742 27
403 964 44
30 795 39
398 451 32
191 741 44
253 401 64
263 894 65
107 175 45
701 974 49
398 495 38
295 511 23
54 143 55
178 618 23
733 944 38
205 456 8
421 676 31
230 765 56
205 675 52
64 189 10
170 736 25
6 402 62
467 682 39
203 994 40
79 161 11
51 857 53
77 88 34
297 715 52
227 861 28
62 730 47
315 683 20
177 367 66
331 796 74
235 990 24
137 161 50
216 252 61
116 624 76
519 693 39
131 197 68
185 397 19
182 362 44
308 593 53
118 666 46
363 726 68
367 468 30
701 767 55
234 400 26
234 914 18
288 899 44
555 898 44
83 567 64
30 635 12
861 923 24
27 522 30
636 848 52
148 290 20
23 295 46
227 291 46
647 935 39
413 486 48
142 640 56
320 503 60
461 599 34
417 546 40
243 595 56
259 649 36
469 594 30
357 737 12
235 541 39
288 295 27
64 380 38
173 239 61
605 838 32
11 474 43
66 349 86
1 397 14
166 849 61
297 719 25
44 128 65
920 978 9
792 819 51
396 863 48
493 957 37
72 358 46
95 471 40
131 559 15
548 809 32
481 946 45
13 849 75
314 394 39
397 648 69
179 250 46
196 455 47
58 458 49
810 877 12
442 981 74
483 838 51
594 851 63
647 892 58
412 682 22
377 724 76
404 946 55
174 880 29
682 940 51
281 360 51
21 563 50
540 936 49
324 552 46
264 508 30
377 515 23
126 809 19
354 786 53
650 793 53
151 637 46
250 884 76
378 564 67
193 468 68
2 509 22
20 73 51
406 817 32
69 468 44
674 902 22
92 533 23
579 697 51
391 990 15
563 876 50
164 656 57
323 805 70
506 824 53
223 758 51
318 899 60
110 433 58
309 461 19
405 598 38
158 924 58
469 927 29
197 467 26
492 900 73
166 942 38
162 655 40
60 686 30
269 373 32
526 598 41
46 907 17
198 360 52
881 886 26
51 630 27
262 692 48
409 954 51
280 994 43
403 715 13
287 293 46
448 455 22
98 627 17
86 706 63
77 689 52
672 834 51
539 919 60
63 158 33
31 718 35
208 628 35
495 748 10
166 557 65
110 578 58
246 517 57
210 779 53
712 764 58
349 929 65
599 625 30
204 251 33
626 863 47
57 461 25
429 570 72
77 524 82
54 824 28
679 828 70
356 458 58
472 614 54
346 963 38
355 655 53
140 315 57
34 120 59
416 476 58
141 703 58
121 744 58
250 382 15
544 672 46
181 282 60
570 895 58
802 830 32
685 834 25
193 961 43
97 741 26
85 792 10
141 628 5
321 558 36
115 590 43
373 504 42
135 447 52
558 734 14
56 897 22
113 145 45
648 787 36
346 738 54
292 973 31
823 910 36
164 749 61
125 565 33
496 612 57
619 931 63
609 619 50
317 551 68
570 823 23
395 913 23
438 967 50
285 723 48
238 694 29
164 612 69
431 947 55
198 574 53
160 161 84
100 352 33
21 666 44
281 316 25
244 628 58
640 998 47
125 937 39
409 739 60
509 701 39
721 895 48
3 151 39
766 927 48
89 157 45
727 910 18
546 866 33
610 994 34
740 833 42
359 592 34
5 480 63
125 998 32
14 843 17
464 877 45
175 791 68
770 840 43
739 954 76
550 586 41
485 835 46
613 675 26
448 756 45
239 832 73
158 268 27
692 838 61
503 530 40
212 782 30
375 641 60
38 177 24
419 729 48
224 351 27
482 627 69
6 313 51
202 886 49
104 794 45
37 453 19
550 661 53
37 807 22
140 390 57
25 462 36
330 622 56
56 156 66
139 563 41
697 759 32
626 948 38
153 598 14
894 974 60
52 89 27
269 335 63
122 206 33
22 317 44
16 296 23
337 705 33
278 581 18
155 598 48
48 495 20
431 524 58
513 781 69
155 533 40
184 585 46
724 800 66
33 812 37
397 576 36
556 652 59
293 502 60
245 686 68
593 914 50
96 140 22
126 652 37
943 964 17
336 550 47
208 786 62
698 1000 53
630 743 58
717 963 54
782 907 36
94 856 60
259 405 43
49 549 57
568 595 51
512 781 55
455 905 55
450 839 56
433 667 33
342 891 22
47 975 29
412 883 40
499 993 47
51 125 29
258 657 31
233 827 79
87 453 20
172 629 60
228 704 71
234 697 53
416 637 46
262 629 31
178 519 46
412 924 54
36 335 52
602 849 75
832 928 70
96 157 42
128 928 80
531 911 3
233 776 90
647 690 49
685 918 59
767 933 42
85 803 54
177 768 25
67 117 46
319 891 39
549 936 40
569 774 36
369 873 11
68 111 56
376 434 14
680 806 65
73 707 22
590 623 50
293 714 39
791 884 41
399 838 49
852 997 39
248 693 26
299 428 65
710 975 43
34 865 30
276 350 28
159 811 31
431 591 46
213 628 8
56 184 75
336 849 72
475 536 53
24 94 82
4 906 83
48 398 21
567 967 19
146 930 61
223 285 37
824 985 51
66 160 58
558 707 21
139 146 50
308 848 28
762 889 30
193 501 60
426 850 25
10 839 48
207 376 44
398 769 22
129 544 25
143 418 46
110 593 34
16 830 25
178 358 36
488 546 59
517 975 15
53 937 41
619 845 25
705 795 49
245 790 72
513 915 73
420 968 8
173 514 15
108 562 30
7 341 32
303 889 90
202 781 26
438 567 54
457 549 38
107 903 67
226 725 36
61 193 64
42 907 12
842 853 43
283 460 33
606 761 32
332 629 43
314 878 9
124 718 34
231 546 59
930 939 26
451 495 18
979 999 29
126 168 5
23 288 47
30 544 19
150 281 53
135 314 22
351 620 85
424 789 44
42 48 35
258 495 37
472 842 16
582 994 45
761 948 56
386 630 26
149 987 46
271 625 51
303 532 71
463 906 78
777 972 49
71 672 35
600 693 10
414 475 24
509 978 39
11 888 37
793 815 54
520 726 38
517 909 50
418 741 20
634 878 45
626 807 51
6 135 47
481 653 56
44 340 73
447 983 42
191 241 33
186 814 58
659 822 52
355 771 56
54 817 45
249 742 38
22 491 41
334 874 35
702 904 33
224 434 40
492 658 47
34 684 50
251 547 62
469 604 51
232 717 38
379 563 2
753 877 10
108 164 63
742 757 49
510 776 76
393 817 38
76 352 14
423 885 49
519 600 42
321 821 35
243 568 23
171 742 44
982 990 6
110 697 38
171 217 51
119 927 53
307 430 30
21 588 60
237 830 14
667 938 20
204 206 63
288 318 57
850 959 49
255 627 45
447 627 59
224 882 54
342 452 68
472 585 28
300 409 55
289 879 10
205 665 28
65 181 63
50 383 70
256 436 70
113 715 42
620 784 63
194 536 48
81 173 67
30 176 28
464 613 29
217 443 24
396 678 48
238 756 51
446 568 17
72 368 56
4 948 56
497 695 47
327 532 98
5 313 20
162 654 61
548 610 26
837 999 45
152 546 43
19 631 52
577 881 39
12 406 5
101 139 25
185 694 44
373 921 52
404 945 51
213 703 63
83 330 34
728 965 61
307 751 60
39 218 58
82 245 50
450 481 29
147 277 81
120 865 62
459 824 41
326 934 43
34 936 33
119 766 56
657 748 35
168 912 44
299 527 22
118 639 44
488 812 59
274 781 57
370 896 51
174 634 32
361 601 32
506 750 29
405 987 31
17 332 40
199 636 44
98 255 57
221 229 65
111 866 54
660 744 38
677 815 39
109 793 70
36 683 42
856 966 69
152 845 55
716 834 34
287 398 51
394 702 42
862 983 35
453 888 30
292 440 43
410 911 44
226 276 27
642 726 21
74 259 18
332 981 46
31 542 27
182 619 56
355 624 36
539 586 41
767 991 64
259 763 50
61 952 54
84 617 39
559 645 40
3 637 44
59 192 45
25 138 62
202 274 52
734 821 17
61 808 46
476 638 35
124 953 24
256 922 55
338 365 78
494 586 50
574 843 44
405 526 49
436 770 51
580 762 77
544 705 27
520 917 39
40 271 58
769 785 50
299 669 50
52 673 56
164 345 28
207 372 20
332 353 59
612 842 59
355 654 49
89 871 48
171 234 18
180 286 23
77 591 74
125 947 47
412 940 68
659 968 51
481 714 38
598 987 30
568 733 44
733 969 22
26 611 36
270 429 6
169 249 9
200 737 44
431 494 49
255 535 69
349 510 32
314 447 56
230 698 50
427 732 30
260 381 41
665 810 42
97 241 28
156 208 59
623 966 71
729 990 45
482 820 40
918 969 12
128 466 51
104 662 27
369 625 49
561 718 62
338 835 56
444 741 68
397 694 32
240 458 11
440 565 22
224 422 58
107 570 59
178 774 21
598 926 22
678 993 53
341 750 47
919 942 37
179 803 52
362 500 21
385 595 48
325 536 51
52 375 54
56 164 41
499 915 10
429 721 43
382 903 59
89 999 33
931 941 32
24 237 42
817 869 34
609 845 61
833 944 36
125 589 31
97 251 45
566 576 45
368 847 40
157 709 28
198 534 53
730 759 24
183 254 20
714 785 10
429 910 36
190 875 40
918 944 35
611 970 26
33 229 66
108 783 45
5 165 3
192 974 16
663 863 41
673 979 55
27 537 52
338 580 34
565 947 27
884 909 78
571 805 61
12 674 51
304 790 16
12 750 46
145 719 44
338 762 51
797 970 10
200 811 21
222 567 63
731 939 35
444 547 39
669 864 32
716 740 25
84 861 49
48 451 23
51 640 37
709 977 9
108 713 56
150 268 22
795 801 38
152 820 38
329 379 40
584 902 42
35 320 59
444 771 53
417 573 21
3 397 62
612 897 39
63 197 64
102 364 38
926 987 13
103 994 30
153 405 28
175 219 48
151 905 30
476 787 50
363 499 7
572 903 33
519 538 39
74 315 47
366 565 12
291 904 21
89 979 12
43 437 58
247 411 37
434 581 100
510 592 29
35 589 58
530 729 35
828 955 66
150 309 49
427 911 46
590 856 79
780 816 64
239 605 34
181 813 65
228 294 17
75 408 76
688 739 37
661 919 38
313 984 49
265 505 29
292 565 40
10 276 73
361 619 64
176 944 58
794 982 48
150 316 65
673 735 60
764 782 39
124 352 25
74 371 59
16 801 41
2 978 22
40 369 60
70 913 64
354 958 72
327 374 91
12 817 34
667 706 53
655 703 60
562 656 57
649 735 27
235 794 52
678 906 71
328 899 64
261 456 27
493 709 51
495 825 25
509 920 38
311 846 53
9 245 28
321 688 36
19 621 37
592 633 94
423 821 42
164 562 41
713 783 18
172 239 44
15 642 47
536 578 45
255 905 18
168 424 41
58 485 39
378 625 59
43 294 51
54 737 26
5 745 70
665 671 30
19 24 60
84 904 43
171 194 45
342 944 37
111 845 39
238 905 55
437 978 18
379 876 52
548 789 44
331 491 77
371 927 64
455 646 40
198 896 31
265 579 57
422 434 33
101 379 26
85 660 36
860 982 35
82 193 51
92 598 26
174 921 38
650 798 18
524 591 13
71 969 49
73 875 41
445 659 32
677 938 45
96 871 62
344 533 35
563 647 37
134 527 31
600 618 44
210 303 93
709 871 44
118 469 53
697 765 44
455 756 46
50 770 56
554 819 46
389 863 35
7 643 25
276 312 63
222 330 42
140 709 17
645 682 9
344 525 49
110 874 38
465 721 28
185 787 21
356 429 36
55 574 31
699 777 24
257 441 35
350 560 32
80 654 50
678 893 66
185 843 37
693 850 52
243 752 39
219 584 59
400 765 49
974 978 70
289 854 78
122 718 14
264 541 2
97 554 61
166 550 57
256 709 61
723 888 39
413 617 55
238 397 58
411 850 84
491 551 21
556 856 69
288 328 65
146 521 21
429 727 51
507 712 19
208 614 44
433 608 64
799 982 16
357 824 33
346 530 43
710 953 31
7 910 48
577 728 43
427 866 50
90 145 42
384 502 63
159 459 43
369 370 25
419 799 43
168 623 53
320 395 40
815 938 80
50 294 48
30 71 62
319 568 24
699 972 63
490 640 37
59 974 59
326 543 17
14 185 53
172 218 66
357 811 53
174 291 47
190 479 27
495 860 46
803 814 39
572 909 55
269 921 59
665 675 45
210 856 68
25 701 45
455 831 46
386 857 49
368 822 27
349 814 58
68 738 24
463 915 63
57 599 50
468 680 70
363 515 87
257 341 31
186 792 37
81 439 3
51 88 23
89 335 46
41 417 6
369 566 47
77 550 51
401 813 48
650 677 38
936 992 49
111 284 29
650 938 79
286 347 42
4 377 57
547 553 66
239 514 52
38 594 65
394 880 65
123 595 30
141 708 52
91 591 77
66 776 12
176 337 38
255 448 51
773 993 52
36 89 57
445 822 53
606 943 28
141 537 62
246 903 35
403 583 41
968 992 17
714 782 11
370 873 16
685 969 58
435 884 75
313 402 35
239 676 63
515 724 63
721 910 17
355 908 54
218 271 50
280 789 64
219 727 31
605 692 45
634 880 60
904 923 47
215 308 35
429 823 56
188 312 39
105 312 74
696 829 75
900 950 44
273 826 30
676 981 64
630 998 37
272 741 46
494 689 33
93 313 28
500 931 57
273 444 49
43 282 56
622 812 72
129 337 22
102 563 52
533 892 51
362 852 50
199 848 23
134 299 48
314 504 18
24 311 90
236 992 45
755 964 53
633 929 59
173 487 81
421 629 41
720 841 37
463 499 55
527 784 40
455 722 50
466 472 61
225 340 17
141 244 54
555 923 45
214 405 47
436 957 68
61 339 58
561 884 75
84 687 36
696 742 38
391 982 13
11 717 25
23 209 31
270 895 14
435 929 62
553 741 17
187 698 53
541 990 16
105 894 24
8 464 49
429 485 36
315 763 27
681 939 51
239 838 46
222 288 47
383 770 32
626 916 29
519 569 51
236 364 21
451 907 23
484 987 32
97 547 47
47 909 33
443 829 63
839 919 66
42 825 17
126 623 57
336 602 56
820 911 29
353 691 81
668 698 51
338 374 41
751 894 76
633 803 67
310 843 40
819 841 30
379 666 44
62 199 34
29 549 23
114 681 57
615 779 59
419 738 39
517 929 53
573 583 33
15 70 50
288 800 62
570 910 57
477 900 53
187 454 32
326 999 44
227 413 26
343 509 8
349 633 40
53 565 30
553 949 49
90 297 21
56 496 76
909 975 58
273 949 34
97 949 53
750 902 40
421 514 76
585 853 30
598 892 57
241 418 12
311 779 69
532 779 43
165 483 78
298 751 45
199 759 23
36 979 57
240 835 44
396 973 55
5 402 30
48 138 38
135 196 36
317 581 52
678 915 58
351 882 54
62 593 41
31 124 19
128 760 62
662 699 57
215 874 46
132 738 8
561 791 74
636 730 46
552 719 40
228 813 51
783 858 53
285 419 48
9 348 64
217 757 20
759 874 11
235 860 34
887 943 43
214 259 48
234 505 41
720 975 28
568 752 61
174 394 39
686 818 13
277 669 61
75 121 23
308 874 48
181 704 18
74 763 52
105 188 38
361 854 56
116 633 29
90 755 56
202 773 35
569 693 13
41 732 56
27 771 36
157 170 38
521 876 25
324 377 69
385 752 67
359 989 81
605 745 69
367 466 53
50 920 70
295 755 61
415 521 11
459 811 16
28 302 56
194 651 59
466 808 61
394 634 11
299 422 58
114 383 68
471 886 33
65 611 58
288 523 11
13 602 76
112 170 47
169 400 50
234 265 55
509 974 36
109 815 53
6 831 38
103 548 40
736 999 36
656 995 61
23 222 51
414 986 63
249 536 36
493 690 42
328 755 60
189 406 40
123 833 38
651 697 62
503 712 27
372 422 52
374 529 34
256 840 62
28 364 21
35 565 57
193 780 47
233 951 103
149 926 57
361 941 27
53 366 33
436 939 54
244 703 29
932 968 21
565 875 51
514 644 85
305 513 49
395 948 56
485 721 24
400 757 69
194 579 37
45 638 41
460 476 59
17 836 35
885 937 50
20 688 17
241 810 52
75 161 16
21 456 44
390 987 52
529 580 25
192 894 54
360 378 17
110 430 39
179 382 52
361 670 48
780 808 3
475 988 51
170 543 47
836 981 53
399 514 68
151 275 56
237 607 58
382 975 49
110 414 44
408 654 41
607 802 36
667 986 32
631 830 40
34 49 31
384 839 37
103 789 60
98 504 54
198 788 47
133 459 25
19 830 15
759 848 26
18 297 66
635 672 38
201 287 28
621 631 25
324 626 47
75 137 35
271 599 48
371 405 39
349 989 65
608 986 66
168 652 32
353 778 52
174 878 48
278 299 102
411 600 85
462 890 49
373 632 52
6 646 47
664 809 64
640 857 55
719 943 38
668 716 43
180 989 83
258 462 44
922 999 39
314 373 34
49 457 23
102 236 18
136 375 45
329 521 32
679 991 60
424 809 35
217 536 51
777 805 56
878 880 60
256 736 60
524 550 45
315 484 51
138 258 19
310 648 45
261 613 46
443 696 20
668 834 11
93 984 48
123 918 29
219 257 31
496 897 54
51 386 5
175 561 34
224 376 41
520 804 34
81 981 59
127 358 47
11 859 55
132 844 43
191 553 38
58 762 83
63 467 39
234 579 3
331 829 10
448 905 44
296 830 30
458 889 30
528 724 64
441 584 27
635 705 15
157 934 60
326 413 56
118 525 31
661 849 80
102 139 47
177 469 78
236 457 51
249 400 54
370 564 44
20 954 83
299 351 33
533 598 11
50 282 55
434 551 42
79 771 62
796 900 64
13 725 38
387 943 53
187 809 49
132 449 28
107 884 51
275 448 37
133 200 28
410 687 38
229 637 66
564 873 59
48 769 41
47 250 27
552 943 56
684 870 33
147 299 66
119 675 16
86 470 12
22 260 59
330 812 69
372 527 24
324 724 58
42 212 19
224 372 15
44 345 51
89 673 45
129 596 36
250 517 39
479 821 4
129 672 31
167 281 63
91 998 18
343 974 31
465 538 50
748 982 39
344 987 31
144 995 30
358 368 32
577 965 83
23 511 35
75 958 94
707 734 32
916 917 59
353 901 69
172 605 37
280 454 65
211 899 52
84 923 36
522 654 45
55 788 32
52 999 49
106 999 56
58 835 24
355 744 58
432 501 51
264 451 23
251 953 54
38 952 19
343 890 50
241 753 46
223 530 65
597 722 23
349 359 87
53 947 4
464 469 60
303 365 25
426 684 31
703 708 51
91 431 41
356 889 69
607 870 49
494 661 70
351 658 40
331 477 51
332 836 12
819 975 36
731 840 53
128 496 60
799 990 20
68 182 14
594 675 67
322 330 51
283 648 66
289 746 41
272 810 29
590 620 59
247 693 64
340 872 25
125 366 22
596 1000 40
73 479 34
604 613 35
347 510 69
73 734 31
133 159 32
54 406 53
67 652 57
254 897 65
158 281 48
447 905 51
319 401 27
865 932 57
645 940 55
42 714 43
474 943 41
264 799 35
104 805 20
525 666 18
559 682 36
121 137 39
175 257 54
807 887 52
445 992 39
373 878 40
409 558 39
449 758 42
125 490 47
85 206 50
890 933 25
18 899 52
143 357 50
469 675 38
478 720 10
65 401 63
183 853 51
413 555 59
388 507 52
167 218 62
300 321 60
437 701 55
1 637 52
526 673 41
625 896 30
153 926 29
384 743 48
277 278 101
250 572 43
300 688 59
97 204 62
324 515 73
274 440 58
319 969 42
349 776 80
685 740 28
393 542 17
863 917 23
223 723 20
167 625 25
79 624 42
333 594 36
340 995 53
387 755 32
502 714 65
483 487 52
40 534 63
230 833 59
16 802 57
293 785 39
444 695 53
246 884 57
491 900 36
15 324 55
645 901 48
480 722 52
6 983 34
87 761 43
471 947 32
69 193 27
44 164 33
70 389 50
502 653 31
404 481 11
701 920 45
56 345 32
483 984 53
67 966 43
731 770 62
562 713 62
449 738 21
283 476 27
542 869 28
629 778 45
632 702 47
729 982 45
196 646 10
585 806 56
14 564 55
435 517 56
122 975 35
543 922 36
210 620 90
682 883 57
568 918 61
272 665 42
399 692 23
494 591 41
68 699 38
299 882 34
274 773 17
65 452 56
154 408 61
45 787 45
407 876 15
453 723 57
32 939 50
511 523 4
629 676 23
201 398 37
850 865 48
58 356 15
181 611 36
76 124 39
525 639 50
365 532 71
955 970 41
230 668 34
365 889 79
229 322 46
306 457 35
376 711 53
268 691 56
472 806 38
190 321 52
307 730 53
257 674 51
498 724 56
342 401 36
258 867 42
248 850 27
75 624 48
2 437 39
112 736 31
532 856 80
76 100 45
329 647 26
58 270 45
381 492 17
786 853 32
336 942 24
614 842 39
289 323 85
729 758 29
358 693 49
696 757 20
172 676 53
337 635 19
151 238 31
389 396 16
123 342 47
130 533 38
734 875 50
745 838 38
22 381 43
65 813 20
88 490 59
563 666 45
106 486 34
43 955 47
199 593 32
529 538 32
623 789 61
107 267 55
1 576 48
221 962 8
60 818 18
20 558 32
233 349 28
713 872 30
641 763 52
581 900 111
450 945 39
519 618 44
41 209 61
295 297 47
785 907 38
351 428 77
101 302 56
282 611 27
497 628 43
494 919 46
137 958 78
63 353 77
473 899 42
122 554 46
146 540 53
57 480 52
275 597 55
35 640 35
327 365 28
216 269 18
168 187 44
126 912 45
706 798 20
249 443 39
484 926 28
176 635 22
782 785 6
53 998 50
401 891 42
674 847 21
333 768 70
84 898 36
518 757 60
185 576 51
232 715 33
22 551 25
218 480 63
520 948 33
193 808 47
91 630 42
460 622 38
621 801 22
307 667 65
775 987 43
561 572 47
62 765 20
79 654 44
663 726 22
531 546 67
203 424 24
101 407 17
63 836 48
181 228 56
282 955 41
351 864 57
600 616 35
381 551 19
93 304 27
656 783 75
668 833 56
78 888 42
113 297 25
273 766 40
108 872 59
17 158 31
401 446 31
101 647 12
155 926 27
19 971 51
547 949 35
534 625 24
113 387 39
656 760 40
50 228 52
604 671 46
113 755 34
299 864 33
94 846 44
210 365 95
119 594 55
155 525 46
271 480 52
737 810 51
131 467 55
782 825 36
139 540 58
210 615 98
24 296 41
670 972 73
473 567 38
350 815 79
233 660 79
20 965 87
711 829 80
313 960 52
650 706 37
776 989 37
396 726 35
293 769 18
287 769 33
700 994 52
22 711 56
606 626 50
387 887 30
586 942 26
372 434 42
390 533 24
432 816 53
679 746 46
676 836 59
626 761 44
619 941 46
33 488 62
376 491 52
594 768 44
749 872 57
146 549 62
310 438 52
188 263 21
28 457 57
644 778 78
664 742 69
63 412 28
343 920 41
742 829 85
123 969 40
147 784 74
15 512 42
205 525 34
109 849 57
30 337 26
103 700 36
364 811 52
90 242 25
394 921 23
74 526 40
10 13 49
372 882 43
873 980 45
92 987 51
75 654 50
339 680 44
492 582 53
114 436 34
550 557 56
797 976 11
142 490 25
467 691 27
493 935 57
954 965 14
374 538 65
78 723 43
653 785 43
773 973 13
272 671 39
552 964 40
641 961 56
590 652 72
755 800 61
116 744 53
115 532 109
527 669 48
60 984 53
283 967 28
