2000 11471
1439 1579 38
1607 1781 15
254 1349 45
557 1934 31
694 1810 35
1172 1701 35
358 1703 38
375 1688 36
700 1109 14
64 125 21
1585 1845 42
1124 1784 41
360 1935 45
563 1513 27
987 1783 42
1331 1508 18
1431 1973 36
818 1282 28
472 1420 53
305 1689 38
1357 1391 42
1759 1981 37
440 463 10
477 738 14
527 1789 15
981 1232 38
1067 1399 60
1005 1503 29
333 439 46
967 1450 20
1329 1961 36
439 530 67
263 785 23
435 1437 49
656 1362 28
1381 1669 26
648 1923 18
550 793 29
926 1440 9
1042 1940 44
518 1145 27
1201 1374 18
463 1464 35
1273 1732 6
1350 1867 32
807 1206 38
424 1776 6
651 1062 20
282 353 30
99 533 14
1543 1956 41
614 1714 53
691 1163 17
1445 1565 27
1440 1918 12
945 1695 37
899 1330 32
35 374 26
198 1856 32
1558 1704 34
417 815 39
716 1012 43
951 1099 32
1080 1837 18
347 875 12
1027 1055 25
1215 1581 40
495 943 56
339 1755 11
394 1790 43
672 1696 38
776 1508 14
1744 1915 17
728 1591 20
381 493 44
1384 1993 16
898 931 30
74 932 6
644 872 51
916 1492 43
30 1919 39
1729 1733 34
238 805 25
534 1175 40
29 1901 22
199 1404 53
1620 1693 34
355 1141 36
173 741 39
925 1560 60
469 1640 27
887 1753 43
735 1355 15
355 1814 21
343 1967 16
1338 1559 32
652 1716 29
1372 1841 21
575 923 3
809 1812 37
358 429 37
966 1048 28
666 1154 12
1225 1446 20
479 669 22
1813 1849 39
267 969 63
1611 1763 32
402 1365 11
1083 1220 29
264 1752 40
1080 1947 24
849 1368 28
1031 1493 30
49 1943 33
109 1148 31
1150 1401 39
434 613 15
269 1492 21
920 955 21
577 1539 13
262 1969 17
1173 1347 41
199 1620 41
510 1880 21
813 1349 45
34 1786 43
121 1568 19
327 740 41
409 1217 55
575 1902 44
853 985 29
16 829 9
376 744 7
18 639 27
85 259 27
89 150 25
1320 1639 7
213 1679 23
473 1437 32
921 1935 22
634 1322 27
1212 1868 20
1130 1274 14
215 1292 19
183 1244 23
917 1579 22
1387 1519 25
1006 1440 42
678 865 47
143 542 38
119 1169 33
737 770 22
741 1514 23
1020 1812 47
195 729 26
621 1670 35
146 1125 10
1701 1785 57
214 1447 47
328 1167 14
877 1770 25
833 1418 14
1382 1405 22
1326 1889 36
762 831 28
269 289 62
759 921 41
88 1495 39
222 955 12
399 1258 35
1619 1944 52
678 1489 32
928 1654 31
620 1885 20
969 1775 31
16 486 33
859 1259 41
384 1881 35
548 1132 34
851 1246 25
406 434 48
180 1137 30
592 1738 16
413 1607 19
944 1761 22
600 1456 27
572 841 29
1093 1819 21
137 1198 13
73 1028 15
242 1530 49
117 1896 54
940 1046 28
1849 1852 57
539 1529 13
294 316 23
10 1648 18
1195 1814 26
273 1354 40
1185 1968 45
245 753 8
1479 1977 26
279 1355 25
447 781 47
997 1240 44
1103 1823 39
353 739 41
524 1530 34
899 1123 40
1813 1873 48
1259 1761 23
689 1893 28
245 1169 44
658 1972 40
559 1139 41
234 912 23
672 1904 2
391 618 18
325 530 61
32 1014 30
471 1519 39
212 622 10
125 537 33
1041 1931 19
187 1432 34
623 667 20
438 835 37
486 548 29
4 1289 15
641 732 8
385 1144 24
1319 1712 19
298 2000 39
198 916 24
80 1337 11
412 765 42
156 1334 5
1445 1598 30
1444 1642 12
402 1109 43
1051 1062 25
233 631 13
485 1944 55
279 1150 20
1611 1685 33
16 1641 17
517 1148 16
269 380 31
886 1915 8
243 1206 32
872 1395 61
1275 1901 25
1797 1805 38
140 256 36
26 131 20
1475 1933 41
105 1251 31
313 1257 48
154 1024 41
1140 1156 14
1299 1829 27
1225 1863 13
437 1311 46
383 1587 24
646 1389 20
999 1369 33
1026 1791 50
42 571 15
944 1251 3
480 959 28
423 426 24
1293 1600 13
624 773 22
291 1669 27
1279 1477 25
248 802 58
1331 1764 38
500 798 24
68 1185 29
421 1508 35
152 1419 24
299 1170 40
813 1275 30
331 1427 31
463 906 17
1499 1528 18
919 1321 49
1428 1819 35
767 1599 18
702 1895 48
633 1676 18
718 806 13
1417 1567 42
760 763 46
858 1536 38
808 1480 36
198 1158 41
10 1370 12
264 481 16
44 1389 42
125 1193 40
1458 1845 49
977 1275 9
1707 1907 24
349 1910 41
274 1190 29
1531 1688 60
210 1178 54
768 1138 34
75 932 20
419 819 27
412 1817 49
1129 1945 24
1776 1875 31
607 1581 26
992 1811 52
561 1235 34
489 908 39
100 858 37
654 1208 32
1851 1992 9
321 1022 32
33 294 26
350 458 35
395 1368 38
491 1419 17
834 934 4
823 1982 60
1272 1498 14
659 1748 35
448 846 37
977 988 36
607 1720 40
1373 1439 18
504 1299 24
115 1443 36
653 1652 21
94 628 27
1696 1904 38
144 1057 45
212 598 42
756 1793 24
865 1753 31
271 1344 40
286 1978 39
1637 1812 12
482 1279 20
1276 1516 32
564 937 25
344 404 15
262 1563 40
897 1213 42
290 665 49
273 612 34
385 1193 9
427 1290 29
1454 1643 27
1224 1481 34
299 1106 14
571 1289 5
1107 1964 25
1439 1511 44
387 1352 30
758 1038 38
1117 1438 20
71 1597 21
1231 1654 12
422 981 16
890 941 4
1209 1801 37
450 699 28
35 359 54
182 472 39
696 1088 16
496 1438 38
205 1793 35
1569 1677 43
73 547 26
290 1588 37
116 1203 34
430 772 40
755 1294 36
1808 1852 49
1264 1988 22
1237 1411 44
765 1040 22
373 995 19
1484 1740 42
262 739 20
45 1580 10
156 1555 46
377 1096 12
601 1955 35
399 1993 27
1451 1916 30
466 1699 30
865 1779 43
161 222 21
1098 1570 40
745 1574 19
398 617 39
271 608 25
337 1193 34
182 913 24
1303 1766 8
778 1991 23
361 1221 38
1539 1593 37
131 738 40
293 1219 29
1300 1352 23
233 1952 32
888 1487 48
83 1257 38
585 1755 35
50 701 36
785 986 29
18 807 42
983 1987 51
588 1565 20
211 1933 24
984 1920 28
1050 1385 43
73 1220 24
1281 1944 49
561 1079 18
560 1249 52
535 1156 43
750 1049 48
457 1466 27
179 1806 24
676 1881 14
1608 1772 35
543 1538 34
411 602 22
533 1487 62
111 487 26
1123 1488 31
1070 1162 52
1311 1428 9
85 1220 28
694 1304 40
917 1287 15
710 1617 38
579 1361 38
87 831 15
492 1898 44
1131 1394 42
56 1002 30
70 197 22
482 1924 26
1774 1911 33
346 883 13
801 1461 15
622 1264 17
1242 1982 23
286 959 35
208 1344 51
1657 1957 46
1274 1457 15
659 756 26
1029 1827 46
583 1240 39
930 995 36
323 526 39
2 1545 15
120 1378 25
292 736 46
421 1408 31
1012 1888 22
1076 1938 23
772 1536 29
579 1802 23
553 1085 32
462 1749 34
1375 1757 13
400 1650 27
655 698 36
9 1583 30
308 1364 32
141 1592 16
480 619 15
1077 1636 35
414 1808 36
735 966 20
1226 1432 34
235 298 50
978 1203 30
95 1630 48
1199 1950 30
844 1177 23
505 899 35
813 1828 32
1664 1880 34
204 326 16
217 902 19
233 681 23
1869 1958 10
1449 1594 34
1730 1819 49
852 947 25
503 861 15
199 1977 38
309 426 18
523 1115 13
1580 1705 37
1067 1574 25
1488 1510 18
207 1192 47
952 1770 40
719 1236 29
261 1426 23
1449 1545 34
302 1122 21
429 1410 43
382 1625 7
211 412 25
238 754 38
267 1444 35
618 889 40
178 628 51
186 1423 39
1380 1488 39
91 1181 28
368 1525 26
1184 1756 20
1196 1226 38
998 1441 14
1484 1546 13
658 807 37
66 1422 16
689 1110 26
1224 1551 27
1581 1720 29
104 156 50
629 1166 16
346 639 29
1626 1965 25
1565 1682 30
59 1176 31
344 855 6
289 443 24
578 1710 46
245 1371 33
766 1057 35
1014 1144 36
991 1251 45
454 1031 19
675 1108 39
509 1806 26
452 1710 23
1025 1069 21
824 1513 27
1011 1624 35
1237 1919 34
563 789 13
605 1719 34
91 937 31
240 1257 30
751 1628 30
952 1078 31
665 1123 36
754 1164 35
1108 1433 40
608 1750 18
1399 1981 39
630 809 45
1647 1966 29
183 346 43
11 834 50
933 1827 41
990 1439 25
271 583 10
966 1526 31
193 1826 20
524 1473 41
283 582 32
29 813 28
358 1663 23
417 1410 51
231 292 37
160 1777 34
228 422 42
1037 1215 35
777 1756 6
213 1838 31
623 1779 58
1208 1229 20
387 1928 29
1313 1465 25
456 1601 34
79 1991 26
361 1124 39
905 1860 32
138 1815 8
714 1861 31
1113 1685 24
844 1435 34
612 1839 14
38 1549 32
1619 1974 54
751 1905 28
744 1928 46
359 1039 61
105 210 40
151 1789 27
989 1064 36
372 1655 12
775 1112 4
1045 1712 26
139 1820 32
170 1627 33
1518 1713 24
81 836 42
1073 1966 18
533 601 24
665 1564 34
8 389 38
557 1924 29
37 1197 27
208 1650 55
502 1599 22
1426 1685 31
842 1464 17
706 1920 22
871 1912 23
331 488 24
544 1376 37
649 1592 40
382 1637 46
448 1423 48
210 1259 19
905 1376 53
156 1158 47
126 1283 34
761 1351 24
922 1875 6
316 1683 25
34 1972 35
1030 1154 5
167 1823 41
1235 1815 36
29 190 11
507 1423 31
85 625 31
19 1661 50
990 1373 10
404 920 26
30 459 24
266 669 27
939 1447 30
1177 1638 20
1824 1861 44
565 724 28
540 1495 37
640 1805 19
829 1332 31
266 1007 22
260 1581 32
512 1554 14
147 1033 42
222 892 41
561 590 16
271 1304 38
785 1294 41
31 140 43
323 1391 20
1547 1966 30
405 1806 35
1212 1929 61
994 1072 19
117 1097 42
1583 1875 33
614 1970 49
1684 1774 17
387 1300 18
259 457 40
1042 1106 9
662 1347 28
80 1438 14
328 1469 33
533 1984 10
1254 1276 34
284 1875 47
356 1087 39
1465 1878 36
884 1387 18
529 1949 4
689 1436 9
504 904 36
118 181 16
50 480 10
842 1847 37
878 1999 27
1520 1845 18
1600 1953 50
950 1907 19
356 1752 25
50 619 24
227 730 14
477 479 48
471 1754 55
570 1644 40
349 1113 22
27 727 33
999 1695 33
1076 1292 37
52 428 56
126 146 25
642 1369 28
1031 1598 32
1444 1539 33
406 479 37
1918 1919 47
1335 1499 33
1591 1762 44
467 938 33
340 1474 48
79 101 35
975 1740 53
222 1678 37
17 243 30
1012 1748 29
1188 1511 40
508 1315 19
332 832 9
639 1002 47
253 1634 23
969 1849 61
1642 1667 22
70 577 41
845 1987 27
1022 1569 24
460 1483 25
276 908 22
45 1730 51
78 331 35
11 1681 41
395 1950 28
1440 1697 45
135 718 15
466 781 38
553 1705 33
135 341 28
329 1125 37
63 628 50
725 917 30
1044 1898 49
710 759 47
841 1991 40
524 1008 33
399 1195 36
733 1453 23
1058 1169 36
54 266 4
208 474 50
989 1195 39
265 1068 37
1548 1645 31
1204 1415 31
1128 1200 43
15 778 6
1159 1310 45
377 893 22
606 655 57
1161 1481 42
498 731 27
417 429 18
1231 1726 11
867 1104 42
1200 1698 41
1480 1933 44
757 1420 26
539 1142 38
142 391 36
391 1680 44
573 1381 40
632 665 41
746 1633 39
556 1510 33
619 804 20
275 981 28
918 1885 44
813 875 6
194 1490 25
39 786 10
537 1359 15
75 1864 48
554 1408 28
1747 1792 43
778 812 30
1229 1955 48
1504 1609 40
627 930 34
105 390 39
843 1495 28
239 1906 24
846 1145 31
341 718 34
70 1906 33
364 1121 35
45 1461 37
761 1729 25
658 1518 48
1801 1920 10
814 1892 33
538 889 19
1190 1660 21
543 1831 29
1359 1408 24
1205 1419 22
449 970 44
66 974 4
367 848 22
721 1127 46
747 1687 53
746 1910 37
891 919 38
392 972 24
1179 1229 49
1257 1339 12
1177 1435 12
38 1333 44
827 1945 29
1257 1416 3
44 737 39
526 1308 25
364 611 27
415 1877 41
1170 1648 23
404 1210 35
833 1384 18
1673 1826 46
263 1978 24
443 552 13
90 1516 34
833 1141 31
1248 1898 53
737 1389 32
760 1016 41
1215 1338 30
1348 1741 24
668 1088 50
927 1577 25
503 831 17
64 385 32
704 902 49
185 861 28
395 1303 17
1614 1815 29
474 1850 42
324 1511 36
580 855 6
586 1498 10
508 1565 7
441 1664 24
1243 1920 32
659 1082 26
1428 1730 20
387 1119 38
10 1106 23
772 825 33
1845 1939 36
558 1115 56
378 445 23
30 787 15
145 1289 42
1226 1286 39
1691 1889 24
96 1129 37
1257 1484 12
1198 1503 46
1132 1298 29
1226 1758 34
327 1307 35
914 1359 32
779 1831 12
171 607 28
844 862 27
465 1239 25
1156 1305 35
583 1855 34
892 1557 22
330 1254 25
703 1174 25
1564 1596 19
208 1533 22
740 1844 33
68 821 51
872 1968 6
792 1788 34
925 1160 42
746 1876 11
883 1155 25
1307 1744 49
318 346 47
420 1863 40
129 644 65
1384 1418 7
1075 1407 31
376 1886 30
564 571 25
1455 1727 22
821 1395 40
1443 1966 20
95 558 49
451 522 35
49 468 20
21 1369 16
921 1178 47
97 1803 48
1278 1780 48
594 962 39
190 1674 35
259 885 9
46 1231 18
874 1654 45
1013 1778 7
800 908 11
1153 1944 40
565 1477 36
545 1998 34
577 1617 34
864 933 42
483 1592 25
941 1467 36
90 976 28
107 1328 42
464 827 9
1262 1797 42
599 1785 61
888 1174 46
52 1877 47
325 1336 31
59 135 15
839 1115 36
697 1349 30
118 513 31
1888 1999 22
490 654 30
1006 1918 34
196 1940 44
346 1960 41
714 1416 33
1342 1683 38
1321 1481 27
805 1262 22
5 347 42
449 539 21
155 288 62
961 1837 34
699 1997 36
1616 1910 16
94 519 59
544 1870 39
316 1702 27
607 1499 16
228 961 42
81 919 42
282 362 17
566 1527 56
359 495 20
1565 1735 5
361 1306 31
1097 1253 26
935 1945 18
681 1639 38
541 632 32
927 1590 36
113 473 34
669 1489 32
678 1803 37
822 1700 29
968 1712 25
498 1454 22
568 1781 30
1775 1808 46
1927 1977 22
1523 1950 25
555 1562 35
993 1890 34
1470 1522 35
93 761 32
849 1303 9
1156 1167 22
1085 1573 26
109 1450 28
86 496 11
1189 1886 18
1304 1344 35
546 1359 19
1562 1847 19
1069 1838 28
160 1954 45
516 709 33
9 1916 31
260 1498 36
1120 1442 17
108 312 40
882 1168 29
23 1373 27
610 902 40
788 1277 20
903 1242 40
875 1448 37
453 931 31
587 1952 37
44 1137 41
116 700 31
167 1926 33
450 1813 44
533 1353 24
644 1603 36
254 536 47
486 1045 34
1318 1697 24
538 1976 25
78 274 29
80 723 34
627 1448 41
1015 1104 35
168 245 19
278 880 28
995 1145 35
1729 1962 37
1194 1699 42
1223 1691 34
405 1783 26
46 816 20
57 1149 36
856 1167 26
671 1516 31
1740 1861 33
852 1637 7
43 1662 16
668 747 54
1109 1802 33
193 1635 25
470 1919 40
1504 1515 18
93 1890 17
697 1095 58
974 1154 35
286 941 34
166 1617 45
375 1539 31
1195 1258 16
22 517 24
445 1908 36
631 1320 39
683 1568 37
380 1856 26
76 1635 20
350 549 36
595 1028 5
1166 1939 46
395 1312 26
163 616 34
497 1407 33
806 1418 9
1298 1712 21
682 1942 11
1727 1764 41
160 1377 23
1186 1923 39
649 1003 23
672 1170 13
317 378 30
84 549 37
1618 1925 31
1213 1936 36
1173 1295 31
1257 1385 37
982 1414 22
202 1029 43
74 593 36
394 1125 24
1687 1913 47
339 585 42
353 1202 20
667 1779 45
1847 1876 18
67 1143 22
334 721 29
1683 1702 44
289 532 45
964 1665 45
383 1989 34
119 755 38
350 1388 30
524 1360 36
152 1295 32
235 1743 45
309 1406 21
401 458 25
928 1117 30
877 1078 49
871 1073 36
303 941 23
251 478 13
903 972 3
1034 1669 36
1297 1356 45
1345 1728 26
178 1513 46
1345 1846 18
580 1795 12
310 1755 30
278 773 12
102 954 19
881 1672 35
157 1368 47
909 1683 40
1071 1853 43
21 641 25
531 1100 20
686 1023 45
241 1748 41
1953 1988 31
1891 1951 24
133 1948 47
130 1334 31
170 1694 23
693 1717 18
354 1991 18
1279 1531 52
212 1293 32
291 1034 17
60 1957 30
487 1164 45
915 1038 28
647 1066 13
822 1110 13
227 900 22
14 1173 41
1216 1844 26
657 1317 16
1501 1685 6
278 377 25
486 1298 14
1667 1934 3
721 1325 20
1203 1802 17
1245 1302 47
219 1622 28
1036 1756 52
853 1195 8
636 811 38
5 1828 26
1846 1983 22
609 1949 39
1492 1665 43
1025 1679 33
1247 1250 33
514 1784 19
687 699 26
852 1471 40
790 1830 33
842 1957 7
138 752 29
965 1615 38
1111 1827 35
278 1096 18
1282 1740 55
184 335 21
1494 1590 45
9 323 10
762 1131 45
615 1357 14
369 1163 29
661 1680 22
249 1460 48
870 1266 22
969 996 55
866 1072 23
247 917 37
545 586 33
1199 1653 27
151 1798 38
124 623 24
1058 1908 43
39 371 12
1375 1769 14
50 1978 31
254 302 43
897 1542 8
362 858 20
1328 1491 45
502 1897 15
925 1857 10
137 1476 12
829 1045 31
556 899 15
432 932 20
1158 1665 34
286 1294 29
553 1073 26
1079 1614 8
1182 1216 26
242 1006 33
47 896 31
207 530 67
1060 1233 23
154 1063 28
357 1082 12
1572 1639 11
123 588 19
1190 1643 32
70 1924 38
217 1985 14
109 468 36
1501 1965 22
1003 1391 21
752 1685 17
1478 1853 48
775 1798 11
278 334 31
150 1780 34
384 1776 16
867 1970 46
75 86 45
141 1409 20
1326 1795 31
1616 1743 41
1221 1240 17
280 457 14
298 463 34
744 1189 32
100 430 50
30 912 12
836 1036 34
615 747 44
959 1708 34
1305 1990 13
282 1130 27
817 1431 41
205 1069 37
722 1464 6
238 1635 20
1068 1565 34
1076 1165 53
157 774 47
1174 1353 54
152 731 32
403 664 35
1272 1998 9
598 1048 36
517 1605 17
589 1730 26
330 1516 27
40 211 16
48 1710 33
274 1898 30
563 1246 14
834 1950 37
653 680 28
975 1131 2
1249 1261 43
568 1607 15
574 1712 34
618 1976 19
30 1090 31
1086 1456 20
1484 1861 28
614 1253 40
1129 1628 39
236 806 36
1302 1417 48
1521 1832 35
1401 1668 12
1042 1904 35
181 1580 31
513 1459 35
462 1513 16
1307 1938 38
357 960 18
581 1858 26
453 940 16
906 1562 33
777 1404 40
1119 1352 33
352 535 18
229 1451 30
511 819 27
196 1447 16
718 1634 28
1154 1502 14
588 939 35
707 1543 40
875 1207 32
440 2000 27
115 1623 39
616 734 38
193 1894 37
190 543 32
868 1243 26
97 576 14
276 489 24
1623 1799 12
347 1800 41
316 909 30
735 1615 28
453 1366 16
780 983 48
475 1901 25
721 773 30
1190 1570 14
1791 1824 33
90 420 41
1561 1601 30
818 1862 18
29 1831 15
403 1829 27
269 1665 25
480 1978 38
101 354 27
27 1892 38
111 1826 26
219 1347 23
273 1187 41
421 1331 19
515 698 28
1014 1367 31
1361 1802 16
968 1557 19
144 1730 38
51 1695 41
1357 1770 15
461 1363 3
106 1213 12
1081 1778 8
1217 1624 45
1899 1947 20
476 970 48
383 931 23
399 985 3
618 1059 13
697 1207 33
383 452 25
1808 1895 47
582 861 24
1098 1643 25
507 1762 40
1824 1862 58
536 1538 43
1786 1972 13
261 349 18
697 1538 25
686 1626 39
591 1133 36
1350 1374 39
423 1721 36
121 1150 9
684 774 31
1212 1631 45
1292 1375 29
1009 1833 27
507 1574 46
1000 1059 37
756 1012 15
88 343 21
1381 1594 34
237 561 9
818 1026 38
679 1939 15
377 1149 31
9 1391 27
308 1788 32
333 1336 42
814 1632 28
6 994 20
31 1243 17
537 1014 23
724 1114 23
911 1266 32
57 1564 38
829 892 29
1728 1798 15
295 963 28
969 1279 61
610 871 19
890 1507 32
1006 1360 27
122 1288 40
616 1755 35
794 1407 30
956 1747 43
26 767 8
723 932 19
444 1437 22
1053 1161 44
502 1803 34
278 1325 30
490 1956 29
523 1698 43
600 1758 37
407 1821 18
639 1155 38
820 946 15
1057 1147 50
1218 1435 21
176 860 18
259 1293 50
1705 1912 40
1696 1958 25
1020 1290 37
565 670 38
746 1657 11
12 721 38
13 611 18
90 671 12
21 592 18
120 220 40
745 1399 49
1075 1265 22
136 950 37
1262 1645 39
1615 1949 32
103 643 22
1436 1818 35
191 924 22
964 1689 41
635 1477 37
197 1906 17
899 1239 45
1241 1941 12
306 1064 16
121 1288 26
345 1885 49
31 1588 41
105 1789 39
151 173 37
800 1521 26
244 500 38
1527 1812 16
1461 1689 38
379 1674 24
366 1674 12
934 1480 40
487 1352 28
848 1887 24
386 935 31
9 300 26
606 1260 37
1645 1797 16
264 826 33
1130 1457 11
476 1323 43
1044 1328 45
1060 1797 38
1670 1857 33
876 1819 25
772 1222 45
982 1167 39
41 122 36
531 799 17
147 925 34
543 779 26
337 1367 22
1093 1398 12
661 1126 28
807 1358 27
203 1515 26
1066 1233 15
248 1977 20
319 1973 33
704 801 26
35 1525 49
1475 1480 37
18 1358 17
1589 1749 34
1948 1969 25
625 1983 32
635 1997 35
1227 1634 11
1127 1344 31
842 1562 19
30 1794 13
463 1957 34
910 1606 48
1077 1364 24
1196 1758 38
66 1030 35
237 349 10
748 935 22
1037 1559 25
1134 1779 9
69 996 15
930 977 26
187 1286 28
95 1400 34
720 1041 24
358 1128 44
1000 1310 21
799 1881 31
608 1124 42
283 762 35
829 1712 12
886 1867 39
59 718 19
1219 1837 13
34 933 39
517 850 20
649 1583 37
672 1370 35
180 1544 41
1050 1524 50
226 1029 20
390 1001 45
249 1183 52
534 997 16
916 1071 32
1082 1462 32
771 1738 32
29 988 37
860 1276 49
371 1996 47
255 1974 14
578 644 13
284 749 42
732 1369 15
126 258 30
702 1775 45
777 836 14
862 1638 28
1044 1446 26
166 1655 18
272 1997 11
770 1651 32
1146 1245 39
1445 1683 14
1475 1532 38
506 690 26
320 1500 12
381 1493 32
550 739 30
28 1736 27
128 382 13
418 1624 28
74 80 14
632 1588 33
1314 1660 16
128 1859 52
336 982 38
288 845 41
78 1979 40
1479 1690 43
100 739 30
162 338 40
1174 1487 30
1548 1709 46
413 954 36
1121 1628 23
1454 1979 35
1185 1395 18
235 929 31
968 1429 36
801 1346 34
794 1481 34
401 1540 34
411 832 22
462 1620 34
542 1442 25
477 535 26
155 845 63
538 1138 30
1416 1861 18
18 1827 53
409 1310 36
494 542 42
735 1526 13
246 831 32
410 1230 37
692 1298 35
540 1860 49
1425 1749 36
410 530 70
1437 1576 32
141 1435 38
745 1538 34
503 1504 6
994 1298 17
446 1736 34
1640 1954 47
1292 1859 38
24 1701 31
