2000 11476
1173 1685 47
1369 1449 18
402 497 40
1452 1543 32
1384 1964 39
181 301 12
499 1004 37
621 1788 25
867 1601 22
1566 1823 39
1221 1235 41
602 1859 22
1588 1835 7
395 1048 53
516 775 42
585 1548 39
95 574 37
735 1502 35
756 759 16
46 258 44
645 790 47
844 1005 32
90 1265 17
585 883 36
822 983 19
172 1198 48
228 619 30
762 1736 24
416 559 8
916 1340 36
122 423 36
368 837 24
414 1618 31
110 736 20
128 908 47
7 219 30
929 1367 37
904 1631 36
470 1488 24
590 736 11
393 419 32
1147 1656 39
89 769 27
243 1138 21
1556 1690 34
676 1458 26
1036 1775 4
153 940 25
734 1983 31
14 1727 44
332 1274 28
26 1735 28
28 808 19
770 1415 22
118 220 45
57 622 29
60 390 13
300 1322 29
968 1352 36
271 1126 15
977 1605 31
20 50 34
661 1135 40
702 1889 40
2 115 18
10 413 11
835 999 48
105 849 36
1131 1925 52
1153 1720 22
1094 1375 45
1102 1847 30
1361 1844 31
1016 1476 36
1195 1612 24
914 1917 9
152 1047 16
1126 1699 37
944 1749 36
1090 1920 32
22 1404 37
45 901 28
189 1088 27
926 1042 29
50 1205 47
1320 1938 17
363 1899 51
855 1076 37
727 1004 23
50 1482 32
255 1794 33
452 656 21
297 1214 40
264 1389 28
639 1341 35
70 259 25
304 1027 35
84 890 25
1386 1618 41
1708 1969 9
49 1295 37
52 611 39
829 1596 29
105 1787 9
1421 1810 42
930 1537 33
700 1633 39
578 1672 31
331 1818 22
881 1358 15
988 1729 34
1183 1986 31
1107 1854 41
657 1817 38
1165 1320 25
1060 1551 42
259 1948 10
591 1954 18
1137 1300 32
1188 1391 22
626 1947 15
885 1858 13
1015 1138 27
1254 1311 24
189 1011 22
1388 1520 28
162 1393 40
546 1841 29
412 1833 15
1477 1673 32
1652 1803 35
99 899 29
1027 1121 41
1813 1824 35
1342 1566 8
19 1351 18
1268 1451 13
220 935 19
716 1896 21
1053 1959 29
292 922 7
308 1936 29
58 891 4
108 1205 35
354 1137 20
477 1852 26
973 1266 17
114 1724 40
1071 1863 12
250 1222 37
271 1699 24
829 1477 27
728 1331 24
763 1728 24
220 1007 16
169 1479 22
217 455 37
465 807 43
1132 1871 17
978 1808 29
1050 1296 24
71 688 37
174 362 18
17 23 23
484 706 29
638 1311 34
741 851 15
757 1522 44
1452 1713 27
214 318 7
104 1896 25
1336 1911 34
274 1278 32
216 931 33
22 1160 16
1052 1824 29
640 1485 36
1200 1446 12
239 1803 41
24 1198 40
1327 1893 27
50 239 41
1573 1710 25
1135 1717 16
18 1364 26
469 1938 29
388 1717 32
319 1860 27
476 943 43
339 387 51
517 1337 33
644 1762 49
638 1542 24
42 255 32
334 960 39
328 1029 12
1247 1404 10
439 1565 28
896 1518 33
223 500 18
894 1284 40
570 1375 46
1042 1842 35
961 1440 20
83 1071 35
114 1397 8
848 994 41
1292 1657 15
496 1015 41
666 1431 39
95 1849 24
1446 1984 12
311 691 17
418 1694 9
577 1904 32
865 2000 27
1066 1347 28
128 895 42
706 867 29
894 1372 45
49 63 33
561 1952 36
653 921 42
984 1548 20
798 934 34
1289 1581 36
826 1406 20
263 591 23
556 884 35
1410 1569 29
17 1550 17
451 1128 28
1487 1776 18
225 1179 47
712 962 26
1050 1644 23
1235 1381 21
758 1110 33
204 961 28
1906 1937 18
717 887 22
467 1976 17
6 1217 42
487 699 40
256 1380 25
1648 1756 21
448 1252 39
724 877 23
750 1161 45
292 1631 25
669 1282 34
563 932 18
762 1588 36
1476 1964 35
595 761 31
674 761 11
610 1409 52
285 1644 35
892 1762 34
1192 1953 25
587 1013 33
338 1130 60
810 815 27
937 1661 36
492 1968 44
155 725 41
1128 1998 32
62 1917 20
766 1484 41
678 1520 27
257 1603 47
731 844 17
18 765 43
1244 1694 43
707 1332 51
785 1621 16
383 1627 52
69 277 40
972 1907 25
883 1548 44
359 1474 53
623 996 19
475 1614 41
724 1952 1
1477 1838 20
875 1553 45
1817 1970 15
822 911 39
97 1421 34
818 1837 34
377 1695 22
142 1881 23
874 1049 23
1116 1957 53
1598 1877 15
588 1151 41
504 1700 45
1164 1599 44
1114 1744 32
1522 1620 30
923 1263 28
559 1194 43
723 1352 9
813 1324 26
1570 1749 24
769 1848 32
867 1762 34
1765 1999 36
420 862 31
832 1805 40
52 1720 30
1150 1728 34
311 1837 9
267 746 42
225 453 23
1576 1708 42
51 1981 40
588 922 46
1465 1991 28
411 1562 11
608 1018 14
1178 1337 32
380 1126 24
508 1170 26
240 601 21
730 1641 54
1493 1693 32
800 1707 21
1034 1039 23
255 1335 45
1163 1339 12
654 1257 28
1041 1297 41
1121 1461 36
1012 1117 35
1526 1629 33
27 343 37
224 625 82
938 1337 30
1015 1090 41
183 1643 39
100 986 33
784 1568 31
385 1879 27
83 477 35
888 1023 22
1834 1895 32
92 1960 20
305 1572 14
116 781 18
761 1617 35
604 1841 36
471 1104 24
702 925 14
1659 1902 34
893 1543 23
11 1083 39
351 382 33
551 868 17
838 1244 5
750 1243 22
270 918 39
4 180 13
1449 1716 35
1945 1953 6
8 1462 47
76 1839 20
643 1865 27
1015 1888 34
875 1724 10
35 1813 28
216 887 18
67 1183 22
82 1319 10
477 1093 42
200 411 22
872 1587 17
1143 1267 33
1850 1903 57
630 1182 19
1380 1444 7
1573 1601 29
573 882 44
1036 1459 40
1392 1946 30
52 1134 16
403 1902 28
333 1049 34
1194 1393 47
109 1747 43
670 1669 31
1448 1618 38
60 588 4
1170 1536 46
1666 1834 20
1780 1951 33
405 1312 48
327 376 6
481 1779 28
1383 1841 27
1216 1553 34
509 1693 39
754 1157 30
35 130 18
430 1013 34
313 597 30
18 639 40
178 475 25
24 1587 41
678 1195 43
423 1362 30
869 1929 28
1013 1146 32
355 1961 43
1211 1557 23
628 1576 15
701 900 43
1049 1297 26
91 1879 30
119 1336 38
245 926 44
1174 1243 27
70 1243 23
435 1858 40
1214 1941 14
308 1356 6
1381 1436 18
952 1911 16
401 958 36
1107 1619 29
228 630 46
1183 1709 22
1710 1918 31
61 918 44
415 976 38
433 1344 27
259 1310 22
330 1743 36
389 750 25
165 251 22
814 1374 37
514 1380 15
104 570 27
510 690 41
612 1770 33
26 1557 24
575 598 43
959 1004 35
1606 1872 9
469 567 29
850 1443 33
1466 1643 30
93 234 40
992 1588 35
183 433 36
819 1310 47
1412 1944 8
101 1208 30
520 1519 55
1637 1999 38
398 1196 41
670 1145 20
1414 1899 34
1344 1643 30
433 1466 30
1766 1942 42
352 687 28
182 1322 29
899 1571 28
173 714 15
7 1000 21
1473 1953 13
1147 1720 39
489 1657 10
444 549 22
1551 1966 43
1579 1699 36
781 1051 27
10 491 54
1782 1883 37
1260 1761 30
530 1229 40
142 1452 22
186 924 45
1107 1748 48
236 460 11
31 582 36
1830 1931 42
437 1000 33
170 1728 32
971 1900 29
381 1461 32
922 1190 22
370 1360 54
378 691 9
722 1097 56
1036 1176 40
458 1935 43
421 1140 40
257 925 28
168 345 17
1203 1910 39
350 470 19
1381 1754 30
736 1763 13
130 1967 32
30 1944 43
377 383 10
496 1090 26
734 770 29
1376 1979 38
640 1946 33
1630 1768 14
154 943 52
1509 1748 5
273 925 10
682 758 15
1460 1506 29
668 904 34
26 75 17
328 842 54
553 658 31
704 1730 36
675 1180 19
82 1060 13
613 1913 17
1266 1571 25
302 592 30
242 795 33
427 1203 7
825 1855 34
1224 1611 10
1063 1273 37
611 1359 26
461 1383 35
799 983 27
718 1163 21
312 1218 8
620 1710 4
1383 1897 28
1274 1302 35
1698 1950 27
105 1403 34
137 1074 43
660 1333 49
650 1618 26
617 1413 22
553 1086 40
625 870 22
27 1629 24
485 1103 44
381 465 26
538 1783 26
11 618 7
702 900 25
526 1518 33
765 1658 45
1271 1343 48
429 1366 39
1149 1499 36
1129 1956 38
367 1046 33
711 1069 26
130 483 23
1142 1884 60
31 1273 37
784 1793 15
744 1889 37
1555 1559 59
658 1501 26
1176 1254 27
1338 1377 42
55 1216 20
887 1364 19
419 1323 31
1134 1252 15
119 1227 29
620 1105 28
450 787 20
715 1642 37
804 1463 33
1515 1707 19
601 803 39
329 981 27
309 1000 39
105 160 30
996 1590 7
1295 1948 46
737 1436 22
291 1728 44
571 1466 52
146 537 16
755 1997 35
1640 1888 8
73 471 31
1289 1782 28
741 1079 15
1511 1884 17
1025 1740 26
570 683 26
465 1551 44
382 1793 20
1732 1877 43
209 1163 38
313 678 50
468 1597 40
35 1967 24
666 1974 37
40 798 9
78 448 42
171 1250 39
1171 1443 38
229 562 51
696 1118 16
28 1528 15
649 1104 33
352 1571 9
57 1384 22
806 1812 12
1025 1307 36
131 1240 22
446 738 28
1685 1761 28
578 948 4
1543 1679 45
857 1218 16
535 851 40
906 1671 14
826 1010 35
1111 1327 38
660 1040 28
1188 1982 36
968 1053 26
1863 1865 39
736 1005 26
364 1141 12
239 1571 32
518 1152 32
860 1565 38
835 1536 44
830 1829 15
1001 1665 44
588 980 40
1022 1241 7
1383 1729 15
279 292 44
347 628 16
114 875 45
451 561 16
722 1882 31
1053 1745 23
475 1808 30
1596 1838 34
482 989 41
1199 1675 41
1896 1914 38
1209 1657 18
200 1791 47
950 1299 11
372 1622 22
758 1250 41
969 1809 46
615 1463 32
173 255 27
485 685 41
137 1287 28
389 1948 20
640 1632 36
1489 1605 44
31 1063 27
410 1585 30
1299 1422 24
144 1068 34
561 877 18
1683 1869 17
190 995 42
1410 1538 47
324 1298 34
1272 1746 37
32 939 45
909 933 35
1343 1988 25
636 1095 48
1027 1082 22
1675 1926 16
465 798 38
721 1008 42
48 651 32
248 312 20
48 1602 25
195 210 26
596 1342 14
1039 1578 32
194 1668 28
720 1222 38
955 1564 51
259 1295 37
5 1940 50
347 1231 39
523 731 23
169 1435 36
368 1490 32
416 1365 29
617 1989 8
1175 1928 46
103 808 30
268 1821 46
954 1814 30
63 1737 26
1262 1784 31
1064 1710 46
407 1066 39
11 1793 29
581 1828 22
1068 1234 51
784 1354 23
291 1164 44
1203 1812 6
524 1774 20
152 1157 28
611 1720 36
155 222 40
259 1572 35
315 1114 41
487 1119 27
525 1829 40
831 1322 11
242 1242 39
647 1869 25
112 850 47
89 1848 35
92 1339 38
279 904 21
146 1273 18
313 768 22
1161 1609 38
1077 1172 11
196 432 34
955 1230 16
359 1708 22
1013 1998 8
172 936 39
526 1994 30
8 220 11
176 1207 29
837 1559 41
831 1428 33
765 1789 44
911 1693 12
689 1509 14
405 1631 59
1262 1760 37
276 332 36
973 1691 27
1579 1767 62
685 700 32
625 1715 37
1032 1314 19
558 1836 42
535 916 19
1019 1870 27
135 1396 23
549 935 11
726 936 42
164 969 31
139 1444 28
411 1366 46
164 1189 34
320 872 21
1649 1834 22
1322 1418 51
766 1551 31
1008 1156 26
1057 1434 23
735 1645 24
430 1302 31
662 1972 34
981 1596 22
1398 1533 37
682 1434 32
287 1359 15
81 1465 8
424 779 5
721 1419 29
423 977 46
256 990 18
418 1330 31
389 1572 14
1576 1817 16
1470 1569 11
592 1415 38
1471 1684 22
67 1122 40
11 1546 3
729 1811 14
369 1527 34
519 1327 28
77 755 28
393 1057 27
1353 1687 25
1126 1540 35
352 858 20
325 937 37
1240 1756 27
914 1457 15
227 1342 17
22 1247 44
778 1278 34
1501 1884 14
79 536 18
191 1883 21
401 1828 15
563 1686 25
532 1202 41
1093 1270 23
1748 1934 15
120 332 22
62 1843 20
554 813 29
270 1009 23
136 187 21
707 1957 52
834 1703 20
1382 1612 47
1278 1395 22
886 1289 16
1468 1971 10
269 1569 43
1599 1728 10
19 609 32
717 1242 37
866 1241 31
191 1931 38
911 1586 33
645 835 12
247 1102 26
705 1998 32
1425 1534 39
19 1020 17
392 1336 17
1366 1988 38
606 1125 21
47 195 35
98 1661 30
1568 1793 43
776 883 19
1263 1568 42
1105 1710 30
1015 1435 12
507 1636 31
39 293 35
1166 1808 16
409 646 41
1141 1641 21
447 648 4
133 654 34
628 1970 24
381 1463 43
461 1138 28
603 1526 17
84 1688 9
688 1139 42
174 753 39
913 1571 22
1162 1794 32
821 980 40
272 1078 45
391 511 28
1266 1803 27
1262 1516 29
1542 1615 16
1224 1769 63
302 648 35
1485 1638 32
1454 1768 35
1758 1972 44
676 1783 18
283 1797 16
692 1099 32
85 845 47
646 1465 17
349 904 57
437 949 46
596 796 17
1043 1897 10
365 1021 56
363 459 32
178 1625 30
39 612 30
374 662 25
661 1996 39
1862 1999 29
1290 1759 20
869 1917 35
527 1767 56
1302 1404 39
161 1709 24
512 1732 6
1590 1675 35
1083 1481 19
370 1346 26
1167 1317 28
979 1711 44
570 1333 40
1675 1896 33
1535 1990 45
1666 1962 20
891 1466 47
979 1529 40
311 471 5
391 1144 38
1558 1636 40
513 1753 38
293 783 27
546 1897 32
1367 1859 28
185 942 32
442 780 16
813 1309 43
291 1227 47
2 1953 12
333 1238 27
481 1328 28
1003 1666 37
1337 1796 24
245 1575 39
738 885 29
1212 1466 33
43 1213 29
141 1779 44
832 1464 35
559 1752 43
695 1430 38
1420 1430 53
456 1865 41
529 1772 37
1333 1361 20
1689 1835 15
88 1171 36
915 1957 54
731 1194 37
1035 1465 36
1637 1701 38
52 78 40
1395 1539 27
863 1365 21
719 1924 43
834 1607 4
186 1841 44
338 1769 38
8 681 23
806 1910 51
843 1276 35
460 1566 36
9 1353 12
629 1605 23
239 1652 10
618 1517 40
204 1440 30
420 1887 32
125 634 10
298 1357 41
112 1909 28
203 823 37
357 1587 35
354 1531 31
418 1305 29
445 1243 20
992 1109 37
293 1770 13
167 522 41
1439 1951 35
1038 1416 37
297 1220 39
191 972 34
213 320 22
866 1057 23
1673 1838 30
1010 1633 44
501 751 7
1185 1961 62
1058 1545 40
1015 1095 13
8 1007 21
259 1243 25
349 845 31
1089 1240 29
1374 1583 21
77 1460 20
920 1118 44
1916 1940 44
609 1554 33
923 1963 16
107 1512 50
855 1109 31
138 456 29
556 781 45
457 1987 24
1624 1810 36
650 1882 46
663 1322 10
233 869 6
442 1751 34
1219 1939 33
1600 1641 29
77 810 32
205 869 15
1818 1835 23
295 624 34
355 405 23
64 1681 47
66 157 11
672 1344 28
197 287 27
63 103 16
1232 1836 41
180 1999 41
1165 1952 18
1299 1638 18
181 1787 10
1290 1544 16
628 756 36
345 1208 47
1344 1982 24
938 941 21
148 465 21
310 603 17
41 1018 34
63 210 34
117 773 37
402 431 13
858 1652 28
218 1534 16
150 792 36
92 1778 7
1278 1644 13
452 1054 18
1331 1785 33
571 1271 46
954 1939 14
1047 1349 16
895 1909 44
127 753 25
1080 1665 36
566 902 46
766 1966 44
550 1241 34
169 1826 31
106 150 16
105 1032 27
266 1240 32
1440 1621 8
1428 1906 17
170 1597 33
619 1871 12
1451 1463 22
13 1919 43
812 1421 36
125 1686 30
187 749 23
60 922 43
89 1351 36
883 1972 42
897 1368 24
1043 1580 21
42 173 39
1209 1332 34
348 1861 33
482 1229 14
1797 1970 37
62 1927 41
837 1490 38
113 599 50
168 1767 15
890 1543 32
1157 1255 39
19 1374 37
286 1106 46
1256 1324 26
339 606 33
1234 1570 30
8 159 20
451 1388 28
366 684 34
83 138 34
277 1594 28
1396 1758 32
277 1358 17
150 1414 45
227 864 18
127 1874 11
1140 1635 31
127 504 34
1475 1939 23
333 1270 7
737 1059 8
531 547 32
334 765 44
220 1399 23
407 1730 34
184 1067 34
85 1008 11
963 1166 16
62 1923 19
516 1367 31
737 1754 11
266 1725 36
383 1695 27
426 1107 25
956 1566 21
153 179 28
636 749 18
221 1153 28
466 1847 9
1290 1820 44
333 1041 39
176 1618 16
1349 1420 25
626 1533 29
1091 1820 37
309 906 30
742 875 37
1297 1932 42
66 1838 30
126 1235 6
74 1454 30
84 1881 30
352 1266 19
916 1363 26
1009 1093 37
840 1805 42
499 1119 50
1541 1980 39
78 1115 40
134 410 27
1727 1798 54
1515 1840 29
13 1283 33
1176 1654 44
1082 1966 30
1064 1105 21
341 1774 14
102 541 37
755 810 20
609 1662 35
733 855 34
328 1530 19
23 865 12
704 1122 10
566 1148 23
1138 1619 25
1600 1977 33
1616 1849 36
197 611 21
21 1208 30
166 1160 19
377 659 44
22 120 12
1095 1435 5
752 1128 18
331 412 31
667 1436 27
946 1177 16
113 1884 12
343 373 27
600 1819 32
878 1513 29
1049 1270 31
226 1077 17
1722 1987 31
96 401 37
181 827 23
133 950 21
593 1791 41
1429 1742 12
405 1665 21
842 1593 25
1069 1919 17
994 1304 21
915 1116 27
1143 1821 46
812 1058 26
26 353 16
37 1801 35
52 1356 41
307 1844 22
394 1190 43
137 1322 42
22 624 16
818 1739 29
680 1462 41
1022 1391 21
1005 1763 38
1558 1949 18
145 877 32
225 839 10
1437 1944 21
1709 1986 36
69 1125 34
1154 1899 37
497 1651 30
1230 1358 46
453 1445 23
395 1514 26
1537 1685 31
241 270 34
502 1971 30
380 1540 36
261 1246 28
193 427 26
1145 1939 8
253 675 37
495 1924 44
802 1670 47
670 1417 28
62 375 21
258 992 32
865 1168 29
1052 1716 38
44 1541 23
218 1547 23
699 1131 32
789 1566 39
410 1684 42
459 616 18
819 1737 50
1505 1849 12
1031 1130 37
326 1981 10
966 1756 29
246 1380 45
538 1661 27
1249 1324 31
123 1178 35
30 176 37
1186 1803 38
286 941 34
165 1176 49
587 1128 17
526 1867 33
836 1156 17
1629 1653 20
379 1085 31
1133 1380 39
817 1366 42
293 1251 13
1593 1664 24
795 931 21
907 1703 52
836 1008 38
484 1169 25
480 1935 31
674 1745 13
1313 1563 25
117 1922 32
617 1607 13
634 1582 40
265 606 59
212 1662 24
17 143 30
1431 1491 43
142 748 20
818 896 9
746 1668 9
1207 1386 17
435 1662 26
1224 1275 41
536 1404 26
775 1859 6
52 448 13
123 1800 31
156 877 38
158 236 33
452 1062 44
148 766 43
365 1807 54
1822 1928 47
200 1804 18
1104 1739 31
947 1498 19
934 1761 34
1188 1690 27
296 842 28
209 1334 32
791 1378 35
820 1731 26
278 629 4
459 1113 32
16 500 27
1083 1376 38
398 911 19
124 1466 44
778 1729 14
501 1925 34
1007 1321 39
1375 1670 46
1248 1284 45
767 1741 37
791 1173 47
190 1320 19
193 1812 34
1479 1619 27
807 1742 28
1575 1842 12
141 285 16
868 921 41
1251 1632 26
255 1162 13
861 1876 39
567 705 30
745 1300 13
1755 1764 44
1111 1239 37
428 1793 45
301 849 39
960 1424 31
337 660 33
398 1693 31
312 934 40
1498 1752 35
346 1414 44
175 496 40
394 1584 39
648 1117 32
1264 1504 34
702 873 6
137 663 34
415 1582 28
81 1287 35
342 1513 38
1567 1763 35
656 753 34
243 1383 34
1049 1093 39
1449 1671 30
96 582 19
1888 1920 26
491 1573 46
892 1275 43
1011 1158 22
15 519 26
437 975 22
899 1087 38
102 1044 46
669 1809 28
1545 1801 9
92 262 29
289 1086 41
910 1414 10
1243 1948 26
206 429 35
75 353 26
209 718 18
751 1703 48
584 1669 32
404 1340 26
1264 1747 34
1372 1746 33
169 1090 16
1311 1542 34
316 1894 36
1081 1999 19
756 1774 17
1453 1939 28
788 1298 13
315 500 35
13 1067 45
102 907 54
707 915 11
1590 1914 11
709 1872 39
200 1733 46
762 992 7
676 1485 31
1098 1937 56
1410 1442 47
108 800 34
189 655 34
1172 1239 26
595 1718 36
815 1627 40
623 1914 19
548 1672 46
1659 1939 30
1147 1853 51
126 1953 20
376 1237 41
142 367 20
1594 1865 36
48 1761 22
1141 1680 19
320 1321 34
1513 1617 23
197 221 38
1087 1691 22
1209 1777 36
1226 1411 36
60 1542 19
1559 1943 36
1132 1860 27
157 1477 19
217 696 39
266 1392 24
477 1865 26
743 1024 25
1307 1798 45
1018 1314 22
131 407 27
1315 1353 35
385 495 13
886 1581 32
989 1431 10
1682 1812 25
695 1261 44
1772 1844 25
82 331 20
79 201 30
777 1979 29
305 389 27
1922 1986 35
1680 1977 37
532 995 36
940 1494 13
841 1609 19
399 1886 28
1181 1526 32
1716 1967 33
296 1733 49
447 511 45
544 1202 24
15 943 33
1139 1626 31
426 1640 19
256 329 21
1075 1574 25
157 1838 38
500 1905 13
263 1984 32
277 643 37
787 1100 27
1154 1414 9
70 533 28
706 892 26
249 1144 43
65 624 13
594 1502 49
613 1686 19
336 662 33
641 1803 6
452 1717 30
173 745 5
605 890 35
1203 1941 16
390 821 33
1298 1987 28
1392 1770 39
29 269 40
385 957 20
717 1037 14
244 1691 15
78 439 39
376 563 22
187 1095 15
523 844 38
99 1691 22
744 1514 47
637 1866 13
45 555 33
357 872 26
226 235 7
668 1855 48
1156 1198 45
516 1880 29
631 859 18
394 564 25
778 1644 25
705 1320 11
94 1919 12
215 1109 25
219 1000 23
922 1001 9
64 1927 26
355 1831 47
213 288 6
1010 1703 39
1023 1842 41
197 877 45
202 1957 56
913 1248 44
148 1082 51
672 1391 26
1028 1503 52
1459 1654 38
218 1289 51
780 1751 41
808 1578 40
996 1914 18
1455 1962 25
1938 1995 39
275 763 7
1367 1879 53
91 803 48
1492 1651 42
259 389 22
1227 1728 5
1331 1961 61
1037 1066 37
1281 1784 35
1619 1888 18
761 880 16
381 799 41
838 851 25
767 1075 15
216 1364 29
757 1106 14
23 351 22
691 1837 9
537 1273 5
1843 1923 38
1495 1749 33
460 538 14
1344 1788 10
1150 1164 40
110 590 31
1454 1662 31
42 1719 44
861 909 25
565 1062 14
1429 1689 30
778 1050 36
1262 1345 17
1054 1717 44
767 1535 13
83 1858 34
229 948 14
983 1424 10
32 831 36
457 1832 35
540 1273 36
557 1740 37
859 1429 40
1260 1551 41
600 1550 31
274 1050 29
54 1838 40
57 1249 27
494 1616 37
538 993 25
1076 1445 28
722 882 16
979 1932 21
1746 1950 29
593 1825 41
291 1216 38
818 1063 41
952 1750 15
562 602 45
344 579 50
574 1799 18
1069 1283 37
334 509 28
84 367 36
1258 1540 12
267 542 44
529 1533 16
153 1494 16
1396 1972 22
826 1432 42
2 1436 23
27 1181 29
726 1419 17
266 1756 6
1315 1826 31
420 1984 24
1084 1328 28
689 710 17
830 1712 37
797 1887 25
142 1679 47
1777 1920 34
1096 1646 32
810 1232 42
1643 1975 39
1417 1939 28
522 1937 32
1497 1625 21
210 1034 39
1024 1474 28
1112 1117 37
1389 1644 39
1584 1961 50
697 1259 47
1483 1659 3
517 754 44
441 1472 32
1043 1395 32
5 820 51
213 1772 33
121 791 38
1760 1996 29
675 1099 36
773 1986 38
650 1386 19
270 1049 31
1085 1906 42
1647 1965 25
406 1399 11
585 916 21
1213 1848 33
183 1344 9
435 1454 22
151 374 27
66 1477 11
897 1851 26
975 1718 39
1325 1329 9
852 921 44
147 762 30
614 1023 47
225 651 31
79 499 48
14 1486 19
217 712 51
333 1009 23
1098 1350 17
892 1360 36
1541 1564 47
902 1570 38
1108 1579 32
1018 1726 34
9 1976 9
12 1227 7
674 1245 42
423 1017 43
1200 1984 9
12 170 32
952 1635 8
215 1408 26
208 1904 5
949 1045 33
368 1559 59
543 1814 13
392 1903 40
1290 1993 29
541 751 51
965 1414 24
317 1144 36
889 1017 59
1563 1960 18
197 1153 35
830 947 21
1758 1885 11
1038 1333 30
1533 1832 27
446 537 31
39 1770 23
501 907 16
1155 1439 30
195 1034 26
826 1607 18
472 1310 38
288 1291 24
735 1073 42
818 964 20
297 483 43
1293 1864 37
677 1461 27
122 298 40
808 1034 8
380 1749 12
80 137 35
920 981 43
916 1802 22
1544 1993 36
650 1207 19
114 1130 35
905 1822 41
733 1445 41
10 1573 26
430 699 39
38 1116 37
131 1756 29
214 613 16
207 995 35
1292 1332 37
132 495 26
1178 1569 27
1132 1801 12
91 1196 47
1170 1530 22
1535 1741 34
381 1451 35
1089 1487 31
792 1683 13
80 300 39
936 1419 26
506 826 35
25 1858 29
522 1614 10
1405 1814 34
162 1194 25
88 369 21
450 1906 23
536 1928 37
393 1188 30
1332 1680 32
946 1061 19
75 109 18
48 1685 16
1345 1821 43
369 1771 35
490 1357 48
272 978 45
1573 1667 15
96 581 38
336 374 10
1121 1378 33
1033 1992 26
1636 1797 38
4 1765 18
380 1258 30
644 1540 37
755 1232 25
16 1905 16
1059 1235 17
177 690 39
1638 1661 26
882 1876 28
1449 1682 32
393 550 15
760 1210 32
155 1156 46
846 1919 21
225 490 34
1303 1612 31
805 1293 34
274 1780 27
253 959 38
670 954 31
545 1441 10
215 453 20
1210 1243 37
1824 1967 17
199 1620 36
125 1913 40
265 958 33
840 1103 31
1506 1766 38
454 902 6
1208 1901 43
397 1766 45
367 1851 20
818 1104 2
367 440 42
1412 1758 26
413 1360 40
321 1427 21
254 1724 23
1457 1681 39
1046 1713 20
356 1643 33
446 540 21
71 827 30
634 1204 30
116 575 42
97 1500 38
265 691 39
305 533 37
348 1340 42
665 866 23
65 1160 12
471 1099 38
120 1916 33
1688 1713 43
558 1503 34
774 809 26
903 1588 50
883 984 26
396 1443 38
377 1997 34
76 1424 15
321 943 29
459 910 40
112 1535 35
163 290 42
589 950 38
419 987 22
589 1604 10
327 1237 37
1330 1694 26
328 1170 14
387 655 42
871 1052 34
207 1165 17
1714 1943 34
701 1402 20
258 1931 34
386 1559 71
353 614 28
546 1280 14
139 345 49
1092 1875 29
181 1314 35
324 457 29
281 1598 28
1003 1333 44
1673 1954 22
397 637 35
1594 1852 31
69 606 23
418 650 36
586 1953 31
377 610 22
70 750 41
725 1245 12
72 1486 39
896 1678 31
799 960 36
1300 1301 25
